"ชื่อกลุ่ม","ทั้งหมด","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI"
"12031 Testis procedure, w mild CC","77","125.1331","1.6251","34","55.6086","1.6355","33","53.8194","1.6309","8","12.7427","1.5928","1","1.4812","1.4812"
"12032 Testis procedure, w mod CC","73","160.6038","2.2001","32","70.6176","2.2068","21","45.5699","2.1700","16","37.8891","2.3681","1","1.6318","1.6318"
"12033 Testis procedure, w severe CC","83","169.9714","2.0478","43","88.0339","2.0473","20","40.9659","2.0483","16","32.7824","2.0489","2","4.0946","2.0473"
"12034 Testis procedure, w catas CC","22","102.0069","4.6367","10","46.3490","4.6349","7","32.4443","4.6349","5","23.2136","4.6427","0","0.0000","0.0000"
"12040 Penis procedure, no CC","162","267.9002","1.6537","95","157.9675","1.6628","35","57.5443","1.6441","26","42.8369","1.6476","0","0.0000","0.0000"
"12042 Penis procedure, w mild to mod CC","43","84.5044","1.9652","26","51.2148","1.9698","9","17.6297","1.9589","7","13.6901","1.9557","0","0.0000","0.0000"
"12043 Penis procedure, w severe CC","28","79.3140","2.8326","17","48.1822","2.8342","7","19.8182","2.8312","4","11.3136","2.8284","0","0.0000","0.0000"
"12044 Penis procedure, w catas CC","16","68.4843","4.2803","5","21.3980","4.2796","3","12.8495","4.2832","5","21.3980","4.2796","2","8.5592","4.2796"
"12050 Circumcision, no CC","409","240.9712","0.5892","311","183.1988","0.5891","65","38.3268","0.5896","28","16.4864","0.5888","0","0.0000","0.0000"
"12051 Circumcision, w mild CC","35","21.2926","0.6084","14","8.5204","0.6086","13","7.9066","0.6082","7","4.2574","0.6082","0","0.0000","0.0000"
"12052 Circumcision, w mod CC","13","8.4829","0.6525","6","3.9042","0.6507","4","2.6266","0.6567","2","1.3014","0.6507","0","0.0000","0.0000"
"12054 Circumcision, w sev to cat CC","23","19.1304","0.8318","8","6.6724","0.8341","3","2.4916","0.8305","10","8.2772","0.8277","1","0.8446","0.8446"
"12060 Other male repro system OR proc for malig, no CC","37","93.4675","2.5261","20","52.9551","2.6478","10","24.1030","2.4103","5","12.5475","2.5095","0","0.0000","0.0000"
"12062 Other male repro system OR proc for malig, w mild to mod CC","16","54.8489","3.4281","8","27.5104","3.4388","3","10.1445","3.3815","4","13.7552","3.4388","0","0.0000","0.0000"
"12063 Other male repro system OR proc for malig, w severe CC","29","187.1160","6.4523","21","135.5080","6.4528","4","25.8040","6.4510","3","19.3530","6.4510","0","0.0000","0.0000"
"12064 Other male repro system OR proc for malig, w catas CC","28","250.9405","8.9622","16","143.4073","8.9630","7","62.7277","8.9611","5","44.8055","8.9611","0","0.0000","0.0000"
"12070 Other male reproductive system OR procedur, no CC","127","195.1659","1.5367","61","94.1692","1.5438","43","66.0422","1.5359","19","28.8749","1.5197","0","0.0000","0.0000"
"12072 Other male reproductive system OR procedur, w mild to mod CC","42","110.0010","2.6191","19","49.7800","2.6200","14","36.6204","2.6157","7","18.3584","2.6226","0","0.0000","0.0000"
"12073 Other male reproductive system OR procedur, w severe CC","48","187.6619","3.9096","18","70.2509","3.9028","13","50.8781","3.9137","15","58.7055","3.9137","0","0.0000","0.0000"
"12074 Other male reproductive system OR procedur, w catas CC","54","475.7210","8.8096","26","229.2258","8.8164","15","132.0510","8.8034","8","70.4272","8.8034","1","8.8034","8.8034"
"12080 Cystourethroscopy, no CC","194","167.8315","0.8651","117","99.4728","0.8502","59","52.0197","0.8817","10","9.2418","0.9242","0","0.0000","0.0000"
"12081 Cystourethroscopy, w mild CC","56","72.5125","1.2949","23","28.1648","1.2246","15","23.0929","1.5395","14","16.8107","1.2008","1","1.1251","1.1251"
"12082 Cystourethroscopy, w mod CC","36","42.5676","1.1824","21","24.8211","1.1820","10","11.7510","1.1751","4","4.7964","1.1991","0","0.0000","0.0000"
"12083 Cystourethroscopy, w severe CC","34","51.0005","1.5000","16","24.0152","1.5010","8","11.9628","1.4954","8","12.0029","1.5004","0","0.0000","0.0000"
"12084 Cystourethroscopy, w catas CC","10","36.9751","3.6975","5","18.5913","3.7183","2","7.2421","3.6211","2","7.4278","3.7139","0","0.0000","0.0000"
"12099 Trach for male repro sys dis w mech vent 96+ hr, w or wo CC","4","114.0668","28.5167","2","56.6980","28.3490","1","28.3490","28.3490","1","29.0198","29.0198","0","0.0000","0.0000"
"12500 Malignancy, male reproductive system, no CC","288","269.5674","0.9360","128","122.7374","0.9589","92","83.4697","0.9073","61","56.8212","0.9315","4","3.9363","0.9841"
"12501 Malignancy, male reproductive system, w mild CC","102","119.6714","1.1732","33","37.5425","1.1377","34","46.8862","1.3790","30","30.1262","1.0042","0","0.0000","0.0000"
"12502 Malignancy, male reproductive system, w mod CC","44","55.8788","1.2700","15","18.9882","1.2659","16","20.3572","1.2723","13","16.5334","1.2718","0","0.0000","0.0000"
"12503 Malignancy, male reproductive system, w severe CC","136","193.8161","1.4251","53","75.0640","1.4163","46","65.5972","1.4260","35","50.1150","1.4319","1","1.5965","1.5965"
"12504 Malignancy, male reproductive system, w catas CC","70","179.2719","2.5610","28","71.5080","2.5539","31","79.6439","2.5692","11","28.1200","2.5564","0","0.0000","0.0000"
"12510 Benign prostatic hypertrophy, no CC","475","267.1228","0.5624","230","128.3035","0.5578","134","76.0155","0.5673","70","41.7636","0.5966","2","1.2711","0.6356"
"12511 Benign prostatic hypertrophy, w mild CC","151","105.2340","0.6969","57","39.2868","0.6892","52","35.4963","0.6826","32","23.7511","0.7422","1","0.6795","0.6795"
"12512 Benign prostatic hypertrophy, w mod CC","117","98.6460","0.8431","47","37.8599","0.8055","38","33.5913","0.8840","29","24.9621","0.8608","0","0.0000","0.0000"
"12513 Benign prostatic hypertrophy, w severe CC","117","107.7574","0.9210","50","46.0343","0.9207","33","30.3221","0.9189","30","27.5460","0.9182","1","0.9287","0.9287"
"12514 Benign prostatic hypertrophy, w catas CC","11","20.8721","1.8975","5","9.3798","1.8760","1","1.8023","1.8023","4","7.7520","1.9380","1","1.9380","1.9380"
"12520 Inflammation of the male reproductive system, no CC","1,465","697.1381","0.4759","941","417.2377","0.4434","410","228.1919","0.5566","78","35.9745","0.4612","11","5.1044","0.4640"
"12521 Inflammation of the male reproductive system, w mild CC","385","249.2123","0.6473","177","112.0258","0.6329","112","70.2785","0.6275","86","59.3208","0.6898","8","6.4596","0.8075"
"12522 Inflammation of the male reproductive system, w mod CC","237","148.6471","0.6272","110","67.8100","0.6165","76","49.8756","0.6563","46","27.9631","0.6079","1","0.6082","0.6082"
"12523 Inflammation of the male reproductive system, w severe CC","234","268.1341","1.1459","99","112.6310","1.1377","88","96.5805","1.0975","43","54.6605","1.2712","2","2.1214","1.0607"
"12524 Inflammation of the male reproductive system, w catas CC","46","145.6802","3.1670","18","56.7901","3.1550","21","66.6092","3.1719","6","19.1526","3.1921","1","3.1283","3.1283"
"12539 Sterilization, male, w or wo CC","14","8.4280","0.6020","4","2.4080","0.6020","4","2.4080","0.6020","6","3.6120","0.6020","0","0.0000","0.0000"
"12540 Other male reproductive system diagnoses, no CC","297","120.1457","0.4045","134","52.9433","0.3951","87","35.3611","0.4064","67","28.1684","0.4204","4","1.7820","0.4455"
"12542 Other male reproductive system diagnoses, w mild to mod CC","68","38.3330","0.5637","28","15.7194","0.5614","24","13.5620","0.5651","12","6.7484","0.5624","2","1.1516","0.5758"
"12544 Other male reproductive system diagnoses, w sev to cat CC","31","23.6535","0.7630","7","5.3687","0.7670","16","12.2278","0.7642","7","5.3403","0.7629","0","0.0000","0.0000"
"12559 Malig, male reprod organ w chemo- and radiother, w or wo CC","5","23.1981","4.6396","1","3.4201","3.4201","3","13.0493","4.3498","1","6.7287","6.7287","0","0.0000","0.0000"
"12560 Malignancy, male reprod organ w chemotherapy, no CC","112","286.1718","2.5551","70","178.7210","2.5532","33","83.7124","2.5367","5","13.1880","2.6376","1","2.6376","2.6376"
"12561 Malignancy, male reprod organ w chemotherapy, w mild CC","38","110.9642","2.9201","32","93.1524","2.9110","5","14.6583","2.9317","1","3.1535","3.1535","0","0.0000","0.0000"
"12562 Malignancy, male reprod organ w chemotherapy, w mod CC","11","47.6798","4.3345","5","22.6285","4.5257","3","11.3709","3.7903","2","9.8901","4.9451","0","0.0000","0.0000"
"12563 Malignancy, male reprod organ w chemotherapy, w severe CC","14","56.1516","4.0108","8","31.9769","3.9971","4","16.0895","4.0224","2","8.0852","4.0426","0","0.0000","0.0000"
"12564 Malignancy, male reprod organ w chemotherapy, w catas CC","3","20.6463","6.8821","0","0.0000","0.0000","3","20.6463","6.8821","0","0.0000","0.0000","0","0.0000","0.0000"
"12570 Malignancy, male reprod organ w radiotherapy, no CC","8","31.6056","3.9507","4","15.8424","3.9606","3","11.8026","3.9342","1","3.9606","3.9606","0","0.0000","0.0000"
"12572 Malignancy, male reprod organ w radiotherapy, w mild to mod CC","8","35.4427","4.4303","4","17.5896","4.3974","2","8.9695","4.4848","1","4.4418","4.4418","0","0.0000","0.0000"
"12574 Malignancy, male reprod organ w radiotherapy, w sev to cat CC","6","34.6066","5.7678","4","23.0518","5.7630","1","5.7774","5.7774","1","5.7774","5.7774","0","0.0000","0.0000"
"12580 Malignancy, male reprod organ w diag proc, no CC","80","93.3523","1.1669","37","42.4473","1.1472","23","27.3011","1.1870","11","13.3281","1.2116","1","1.0702","1.0702"
"12582 Malignancy, male reprod organ w diag proc, w mild to mod CC","27","56.0807","2.0771","16","33.1974","2.0748","4","8.2680","2.0670","5","10.4395","2.0879","0","0.0000","0.0000"
"12584 Malignancy, male reprod organ w diag proc, w sev to cat CC","33","112.3977","3.4060","12","41.0460","3.4205","12","40.8066","3.4006","7","23.7041","3.3863","0","0.0000","0.0000"
"12590 Malignancy, male reprod organ w blood transfusion, no CC","83","106.0485","1.2777","30","38.0656","1.2689","20","24.0053","1.2003","31","40.8730","1.3185","2","3.1046","1.5523"
"12592 Malignancy, male reprod organ w blood transfusion, w mild to mod CC","168","455.7674","2.7129","81","208.0576","2.5686","47","138.6868","2.9508","37","101.2119","2.7355","0","0.0000","0.0000"
"12594 Malignancy, male reprod organ w blood transfusion, w sev to cat CC","159","561.5619","3.5318","72","253.1009","3.5153","58","205.3417","3.5404","23","80.7799","3.5122","1","3.5633","3.5633"
"13010 Radical hysterectomy & radical vulvectomy, no CC","228","811.5503","3.5594","162","578.8904","3.5734","58","204.7839","3.5308","5","17.4225","3.4845","0","0.0000","0.0000"
"13011 Radical hysterectomy & radical vulvectomy, w mild CC","53","229.5267","4.3307","31","135.7074","4.3777","18","77.1621","4.2868","2","8.3286","4.1643","0","0.0000","0.0000"
"13012 Radical hysterectomy & radical vulvectomy, w mod CC","19","90.3640","4.7560","9","42.8040","4.7560","5","23.7800","4.7560","3","14.2680","4.7560","0","0.0000","0.0000"
"13013 Radical hysterectomy & radical vulvectomy, w severe CC","59","314.6048","5.3323","39","207.9748","5.3327","16","85.3040","5.3315","3","15.9945","5.3315","0","0.0000","0.0000"
"13014 Radical hysterectomy & radical vulvectomy, w catas CC","16","119.0640","7.4415","9","66.9735","7.4415","6","44.6490","7.4415","0","0.0000","0.0000","0","0.0000","0.0000"
"13020 Uterine & adnexal proc for other malignancy, no CC","290","845.3676","2.9151","194","572.4061","2.9505","46","130.6165","2.8395","23","68.3192","2.9704","2","6.0158","3.0079"
"13021 Uterine & adnexal proc for other malignancy, w mild CC","29","119.6419","4.1256","9","35.9817","3.9980","8","32.5135","4.0642","7","32.2239","4.6034","1","5.0500","5.0500"
"13022 Uterine & adnexal proc for other malignancy, w mod CC","23","160.5433","6.9801","12","89.0607","7.4217","5","34.0702","6.8140","5","33.4913","6.6983","0","0.0000","0.0000"
"13023 Uterine & adnexal proc for other malignancy, w severe CC","22","98.1071","4.4594","8","35.6979","4.4622","6","26.7468","4.4578","2","8.9156","4.4578","1","4.4578","4.4578"
"13024 Uterine & adnexal proc for other malignancy, w catas CC","8","51.6960","6.4620","4","25.8480","6.4620","2","12.9240","6.4620","2","12.9240","6.4620","0","0.0000","0.0000"
"13030 Uterine & adnexal proc for ca in situ, no CC","55","109.1640","1.9848","33","65.4984","1.9848","15","29.7720","1.9848","4","7.9392","1.9848","0","0.0000","0.0000"
"13031 Uterine & adnexal proc for ca in situ, w mild CC","1","2.2701","2.2701","0","0.0000","0.0000","0","0.0000","0.0000","1","2.2701","2.2701","0","0.0000","0.0000"
"13032 Uterine & adnexal proc for ca in situ, w mod CC","9","24.5781","2.7309","1","2.7309","2.7309","4","10.9236","2.7309","2","5.4618","2.7309","0","0.0000","0.0000"
"13034 Uterine & adnexal proc for ca in situ, w sev to cat CC","2","7.6628","3.8314","1","3.8314","3.8314","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"13040 Uterine & adnexal proc for ovarian & adnexal malig, no CC","284","628.8267","2.2142","192","425.1072","2.2141","60","132.8683","2.2145","15","33.2115","2.2141","0","0.0000","0.0000"
"13041 Uterine & adnexal proc for ovarian & adnexal malig, w mild CC","40","131.0641","3.2766","14","45.8884","3.2777","10","32.7526","3.2753","8","26.2343","3.2793","0","0.0000","0.0000"
"13042 Uterine & adnexal proc for ovarian & adnexal malig, w mod CC","24","100.5447","4.1894","11","46.0768","4.1888","9","37.7037","4.1893","2","8.3776","4.1888","0","0.0000","0.0000"
"13043 Uterine & adnexal proc for ovarian & adnexal malig, w severe CC","49","255.3733","5.2117","22","114.6574","5.2117","15","78.1755","5.2117","9","46.9053","5.2117","0","0.0000","0.0000"
"13044 Uterine & adnexal proc for ovarian & adnexal malig, w catas CC","19","141.8008","7.4632","7","52.2424","7.4632","8","59.7056","7.4632","3","22.3896","7.4632","0","0.0000","0.0000"
"13050 Uterine & adnexal proc for non-malignancy, no CC","4,775","9,657.0349","2.0224","3,697","7,496.4104","2.0277","873","1,754.2800","2.0095","63","126.3899","2.0062","3","6.1246","2.0415"
"13051 Uterine & adnexal proc for non-malignancy, w mild CC","535","1,212.7019","2.2667","376","853.3678","2.2696","110","249.3914","2.2672","14","33.5062","2.3933","1","2.1839","2.1839"
"13052 Uterine & adnexal proc for non-malignancy, w mod CC","175","457.3556","2.6135","98","249.5121","2.5460","53","144.0482","2.7179","16","44.8377","2.8024","0","0.0000","0.0000"
"13053 Uterine & adnexal proc for non-malignancy, w severe CC","267","735.7413","2.7556","172","472.4824","2.7470","64","177.1843","2.7685","21","59.2076","2.8194","0","0.0000","0.0000"
"13054 Uterine & adnexal proc for non-malignancy, w catas CC","53","197.8165","3.7324","25","93.1473","3.7259","16","59.7792","3.7362","9","33.6814","3.7424","0","0.0000","0.0000"
"13060 Incisional tubal interruption, no CC","670","402.4679","0.6007","487","289.7995","0.5951","151","92.2592","0.6110","29","18.6959","0.6447","0","0.0000","0.0000"
"13062 Incisional tubal interruption, w mild to mod CC","35","24.4801","0.6994","18","12.9762","0.7209","13","8.7971","0.6767","4","2.7068","0.6767","0","0.0000","0.0000"
"13064 Incisional tubal interruption, w sev to cat CC","6","5.2324","0.8721","1","0.8794","0.8794","4","3.5176","0.8794","1","0.8354","0.8354","0","0.0000","0.0000"
"13070 Vaginal, cervix & vulva procedures, no CC","1,137","723.5559","0.6364","802","506.1494","0.6311","217","141.1065","0.6503","44","28.6320","0.6507","2","1.3144","0.6572"
"13071 Vaginal, cervix & vulva procedures, w mild CC","104","103.8766","0.9988","44","45.4171","1.0322","38","37.1018","0.9764","17","17.0747","1.0044","2","1.7132","0.8566"
"13072 Vaginal, cervix & vulva procedures, w mod CC","68","97.5988","1.4353","30","48.0096","1.6003","20","27.5464","1.3773","10","13.8772","1.3877","2","2.0284","1.0142"
"13073 Vaginal, cervix & vulva procedures, w severe CC","72","99.9240","1.3878","35","48.7025","1.3915","23","31.9085","1.3873","9","12.3855","1.3762","1","1.3995","1.3995"
"13074 Vaginal, cervix & vulva procedures, w catas CC","10","18.7870","1.8787","3","5.6361","1.8787","4","7.5148","1.8787","3","5.6361","1.8787","0","0.0000","0.0000"
"13080 Female reproductive system reconstructive proc, no CC","109","161.7537","1.4840","64","95.0016","1.4844","31","45.9422","1.4820","13","19.3255","1.4866","0","0.0000","0.0000"
"13081 Female reproductive system reconstructive proc, w mild CC","4","6.7281","1.6820","0","0.0000","0.0000","0","0.0000","0.0000","4","6.7281","1.6820","0","0.0000","0.0000"
"13082 Female reproductive system reconstructive proc, w mod CC","3","5.2200","1.7400","1","1.7400","1.7400","0","0.0000","0.0000","2","3.4800","1.7400","0","0.0000","0.0000"
"13084 Female reproductive system reconstructive proc, w sev to cat CC","8","15.3600","1.9200","6","11.5200","1.9200","2","3.8400","1.9200","0","0.0000","0.0000","0","0.0000","0.0000"
"13090 D&C and other uterine procedures, no CC","2,706","1,472.3762","0.5441","2,059","1,119.3242","0.5436","571","311.5881","0.5457","48","26.2197","0.5462","1","0.5548","0.5548"
"13091 D&C and other uterine procedures, w mild CC","527","352.2673","0.6684","354","235.5434","0.6654","133","89.8751","0.6758","32","21.3936","0.6686","0","0.0000","0.0000"
"13092 D&C and other uterine procedures, w mod CC","314","255.2597","0.8129","192","155.0426","0.8075","80","65.8722","0.8234","39","31.8712","0.8172","1","0.8145","0.8145"
"13093 D&C and other uterine procedures, w severe CC","141","146.0252","1.0356","73","75.8716","1.0393","48","48.6394","1.0133","18","19.5418","1.0857","0","0.0000","0.0000"
"13094 D&C and other uterine procedures, w catas CC","16","29.0681","1.8168","9","16.4258","1.8251","4","7.1055","1.7764","1","1.8456","1.8456","0","0.0000","0.0000"
