"โรงพยาบาล","2562","2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์"
"11190  :  โรงพยาบาลพาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","14","2","0","0","1","0","28","5","5","1","0","0","3","1","4","0","3","0","0","0","6","1","2","0"
"11192  :  โรงพยาบาลแม่จัน","11","4","5","1","23","3","24","2","11","0","15","1","8","0","9","1","17","2","7","0","17","2","12","1"
"11193  :  โรงพยาบาลเชียงแสน","10","2","10","4","14","0","10","1","9","2","13","1","8","1","4","0","14","2","11","1","18","3","14","2"
"11194  :  โรงพยาบาลแม่สาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11195  :  โรงพยาบาลแม่สรวย","155","17","146","17","209","76","156","23","226","92","175","47","159","29","197","31","177","41","200","34","268","56","229","59"
"11196  :  โรงพยาบาลเวียงป่าเป้า","252","37","237","28","267","30","257","19","237","14","233","36","224","36","214","18","219","24","268","30","265","23","455","193"
"11197  :  โรงพยาบาลพญาเม็งราย","0","0","0","0","94","15","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","36","14","49","18","47","15","50","2","75","14","76","20","92","18","86","12","102","21","67","9","117","39","62","12"
"11199  :  โรงพยาบาลขุนตาล","38","4","42","3","31","3","25","2","18","1","11","2","4","0","2","0","4","0","1","0","1","0","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","0","0","0","1","0","1","0","6","1","4","1","5","0","1","0","3","0","2","0","1","0","4","0"
"11201  :  โรงพยาบาลแม่ลาว","0","0","1","0","5","0","1","0","1","0","42","4","4","1","8","2","7","1","6","1","0","0","1","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","6","2","32","8","195","39","133","19","187","85","135","47","84","14","110","19","119","16","83","14","110","20","132","18"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","204","110","311","137","130","56","60","10","211","68","118","47","30","5","99","21","200","36","88","17","60","22","71","35"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","206","30","170","19","127","11","153","21","115","10","181","12","153","17","156","15","195","21","189","40","207","79","151","30"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","14","1","35","4","30","2","23","2","57","8","18","1","31","4","36","3","35","6","37","5","47","3","28","1"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","17","2","15","1","16","2","14","2","14","2","11","1","24","2","20","3","15","4","27","2","14","0","26","2"
"11203  :  โรงพยาบาลขุนยวม","0","0","2","0","2","0","7","1","3","0","0","0","1","0","4","1","2","0","4","0","5","0","6","1"
"11204  :  โรงพยาบาลปาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","32","3","37","2","41","6","35","4","44","5","56","4","42","4","36","2","52","5","24","2","62","7","44","4"
"11206  :  โรงพยาบาลแม่ลาน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11207  :  โรงพยาบาลสบเมย","13","0","2","0","9","0","10","2","4","0","5","1","5","0","13","1","11","2","9","1","0","0","3","1"
"11208  :  โรงพยาบาลปางมะผ้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","39","3","66","8","46","5","52","10","48","2","44","3","50","7","50","6","56","7","38","3","45","2","45","5"
"11209  :  โรงพยาบาลโกรกพระ","1","0","0","0","1","0","2","0","0","0","16","0","15","3","8","2","7","1","4","0","3","1","0","0"
"11210  :  โรงพยาบาลชุมแสง","72","7","94","14","94","24","103","24","123","14","100","16","72","7","79","13","73","11","61","15","79","19","66","12"
"11211  :  โรงพยาบาลหนองบัว","5","0","6","0","5","0","6","4","2","2","1","0","0","0","1","1","1","0","98","86","155","138","4","4"
"11212  :  โรงพยาบาลบรรพตพิสัย","142","25","191","24","125","14","135","8","136","14","123","8","129","9","113","12","129","16","105","15","105","13","129","9"
"11213  :  โรงพยาบาลเก้าเลี้ยว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11214  :  โรงพยาบาลตาคลี","13","0","19","3","12","0","25","1","15","1","12","1","28","3","17","2","22","1","30","2","16","0","35","0"
"11215  :  โรงพยาบาลท่าตะโก","7","6","0","0","0","0","0","0","6","2","8","0","6","4","5","2","0","0","0","0","0","0","0","0"
"11216  :  โรงพยาบาลไพศาลี","138","69","10","7","39","33","32","22","3","0","81","21","0","0","0","0","54","23","92","5","23","2","7","1"
"11217  :  โรงพยาบาลพยุหะคีรี","71","7","53","6","81","13","94","10","78","5","95","7","89","7","129","11","78","13","86","5","95","9","74","9"
"11218  :  โรงพยาบาลลาดยาว","15","2","13","1","16","2","18","1","15","1","27","2","23","1","21","2","29","1","14","0","19","0","9","0"
"11219  :  โรงพยาบาลตากฟ้า","1","0","7","0","6","0","6","0","3","0","0","0","5","0","3","1","7","0","10","2","4","1","7","1"
"11220  :  โรงพยาบาลแม่วงก์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0","52","2","605","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","339","60"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","20","1","0","0","7","0","12","2","5","0","17","1","10","2","16","2","21","3","18","0","12","0","13","1"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0","0","1","0","0","0","55","26","26","12","1","0","3","1","29","24","57","42","29","27","2","0"
"10720  :  โรงพยาบาลอุทัยธานี","18","3","19","1","22","3","25","5","19","2","15","2","18","1","15","2","9","0","11","3","18","3","20","3"
"11221  :  โรงพยาบาลทัพทัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11223  :  โรงพยาบาลหนองฉาง","10","2","9","0","10","2","22","1","15","0","46","14","29","13","18","3","16","3","14","3","8","1","12","6"
"11224  :  โรงพยาบาลหนองขาหย่าง","4","0","0","0","4","1","10","0","19","0","0","0","0","0","50","28","23","16","1","0","0","0","0","0"
"11225  :  โรงพยาบาลบ้านไร่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11226  :  โรงพยาบาลลานสัก","0","0","0","0","0","0","9","2","4","0","2","1","0","0","0","0","1","0","23","4","57","4","60","7"
"11227  :  โรงพยาบาลห้วยคต","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","7","5","4","4","11","3","32","0","89","4","83","23","17","11","42","35","60","49","18","15","2","1","2","2"
"11229  :  โรงพยาบาลไทรงาม","0","0","0","0","1","0","0","0","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"11230  :  โรงพยาบาลคลองลาน","144","30","52","9","65","12","73","11","67","3","53","3","50","7","48","2","74","8","78","23","45","6","62","5"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","124","91","0","0"
"11232  :  โรงพยาบาลคลองขลุง","36","10","7","3","0","0","0","0","72","35","18","12","21","13","45","26","35","27","9","7","2","1","1","1"
"11233  :  โรงพยาบาลพรานกระต่าย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11234  :  โรงพยาบาลลานกระบือ","4","1","9","3","0","0","0","0","2","0","12","3","0","0","0","0","0","0","0","0","0","0","4","1"
"11235  :  โรงพยาบาลทรายทองวัฒนา","0","0","0","0","1","0","0","0","1","0","11","7","7","2","11","2","7","0","1","0","11","1","10","1"
"11236  :  โรงพยาบาลปางศิลาทอง","0","0","22","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14135  :  โรงพยาบาลบึงสามัคคี","4","1","11","0","8","0","6","1","3","1","5","0","2","0","3","0","14","4","11","0","6","0","11","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","1","0","0","0","0","0","1","0","2","0","39","5","15","2","38","24","56","42","9","5","2","1","13","11"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","11","3","9","1","2","0","3","0","108","7","74","10","4","0","0","0","0","0","0","0","0","0","0","0"
"10723  :  โรงพยาบาลแม่สอด","151","21","17","1","2","1","1","0","5","0","82","13","293","35","149","23","1","0","5","1","1","0","0","0"
"11238  :  โรงพยาบาลบ้านตาก","4","4","16","16","31","30","11","10","0","0","24","7","17","5","39","4","66","14","129","44","100","43","43","4"
"11239  :  โรงพยาบาลสามเงา","0","0","0","0","0","0","9","2","0","0","0","0","0","0","1","0","4","0","4","1","23","12","13","9"
"11240  :  โรงพยาบาลแม่ระมาด","164","16","124","15","147","20","156","20","190","39","222","50","102","12","119","12","131","16","107","17","160","39","175","55"
"11241  :  โรงพยาบาลท่าสองยาง","36","9","28","3","36","7","82","13","31","2","23","4","26","0","62","23","62","11","39","10","40","6","9","2"
"11242  :  โรงพยาบาลพบพระ","0","0","1","0","0","0","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0"
"11243  :  โรงพยาบาลอุ้มผาง","70","8","86","19","66","10","83","10","65","16","71","15","60","7","79","12","90","21","76","22","81","21","77","10"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10724  :  โรงพยาบาลสุโขทัย","218","16","227","18","241","29","244","22","232","22","290","27","243","26","262","30","197","22","220","19","240","19","217","26"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
