"โรงพยาบาล","2563","2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","144","27","90","16","115","24","167","26","109","17","145","24","60","9","147","21","116","14","45","6","79","7","51","4"
"11189  :  โรงพยาบาลเทิง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11190  :  โรงพยาบาลพาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","0","0","0","0","7","7","34","6","3","0","4","1","4","1","1","0","2","0","3","2","0","0","1","1"
"11192  :  โรงพยาบาลแม่จัน","15","1","17","0","15","2","16","3","13","0","20","0","15","1","10","0","17","0","20","1","15","2","15","5"
"11193  :  โรงพยาบาลเชียงแสน","10","2","9","0","6","0","16","0","9","1","9","2","15","2","9","3","7","0","3","0","5","1","9","2"
"11194  :  โรงพยาบาลแม่สาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11195  :  โรงพยาบาลแม่สรวย","216","39","215","49","231","41","161","17","176","35","243","57","220","40","195","41","208","30","207","34","210","47","194","25"
"11196  :  โรงพยาบาลเวียงป่าเป้า","269","66","225","35","170","28","213","26","190","19","290","68","270","34","228","24","219","18","180","17","178","17","276","102"
"11197  :  โรงพยาบาลพญาเม็งราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","72","17","53","3","73","5","53","4","40","4","64","7","74","8","61","6","70","5","57","5","49","5","54","9"
"11199  :  โรงพยาบาลขุนตาล","2","0","1","0","1","0","1","0","1","0","2","0","3","0","0","0","0","0","1","0","1","0","1","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","1","1","1","0","1","0","1","0","2","0","4","0","5","0","6","2","3","0","7","2","19","1","10","1"
"11201  :  โรงพยาบาลแม่ลาว","0","0","2","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","2","0","7","1","0","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","100","14","93","11","152","48","210","119","142","66","115","25","77","11","79","6","85","9","4","0","139","31","80","6"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","88","48","52","21","57","9","52","6","41","7","69","18","31","4","28","7","36","6","30","4","52","8","43","5"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","162","24","161","17","153","20","139","14","140","22","145","23","139","27","199","36","138","27","0","0","151","15","113","13"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","38","7","30","2","29","1","25","1","18","1","28","5","18","3","35","5","33","9","33","5","19","3","27","2"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","27","3","29","4","21","3","23","2","23","2","26","0","16","0","22","3","30","3","20","3","28","4","30","3"
"11203  :  โรงพยาบาลขุนยวม","5","0","6","0","4","0","6","0","1","1","2","0","2","0","3","0","7","0","2","0","4","1","4","1"
"11204  :  โรงพยาบาลปาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","36","2","35","1","40","3","52","10","36","2","60","9","37","4","61","5","56","7","37","4","52","5","30","2"
"11206  :  โรงพยาบาลแม่ลาน้อย","0","0","0","0","0","0","11","11","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11207  :  โรงพยาบาลสบเมย","4","0","2","0","2","0","0","0","1","0","1","0","5","2","1","0","1","0","3","0","2","0","0","0"
"11208  :  โรงพยาบาลปางมะผ้า","0","0","0","0","0","0","3","1","0","0","0","0","2","0","0","0","2","0","0","0","1","0","1","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","59","6","45","2","30","3","36","3","32","4","42","4","0","0","0","0","0","0","0","0","0","0","0","0"
"11209  :  โรงพยาบาลโกรกพระ","2","0","7","2","5","1","7","2","4","1","8","1","2","1","5","0","4","0","7","1","0","0","1","0"
"11210  :  โรงพยาบาลชุมแสง","69","3","53","3","62","5","102","30","110","33","72","13","42","4","26","2","22","3","11","2","56","15","37","3"
"11211  :  โรงพยาบาลหนองบัว","1","0","77","65","90","14","53","17","4","2","120","64","123","63","0","0","17","12","37","33","2","2","0","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","125","14","124","9","130","18","115","13","51","3","54","3","54","9","60","1","60","8","77","3","56","5","69","8"
"11213  :  โรงพยาบาลเก้าเลี้ยว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11214  :  โรงพยาบาลตาคลี","170","21","148","15","172","11","172","19","155","17","224","38","184","28","165","29","106","15","100","7","63","5","107","13"
"11215  :  โรงพยาบาลท่าตะโก","5","4","0","0","0","0","0","0","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11216  :  โรงพยาบาลไพศาลี","1","0","0","0","40","15","27","9","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11217  :  โรงพยาบาลพยุหะคีรี","78","12","86","11","121","11","83","7","71","11","91","7","85","10","94","8","79","6","72","3","58","8","55","2"
"11218  :  โรงพยาบาลลาดยาว","16","0","18","0","12","0","17","1","20","0","15","1","11","2","0","0","0","0","0","0","0","0","0","0"
"11219  :  โรงพยาบาลตากฟ้า","4","1","1","0","7","1","16","1","6","0","5","1","10","1","1","0","6","0","5","1","5","1","9","0"
"11220  :  โรงพยาบาลแม่วงก์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","285","40","47","4","220","4","343","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","297","71"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","15","2","9","2","12","1","5","0","11","2","10","1","10","0","16","1","9","0","9","1","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","2","0","4","1","3","0","7","1","4","0","45","29","6","0","4","0","11","4","2","0","6","0","3","0"
"10720  :  โรงพยาบาลอุทัยธานี","11","2","13","1","19","1","16","1","14","2","24","2","16","3","8","0","11","0","10","1","16","1","13","1"
"11221  :  โรงพยาบาลทัพทัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11223  :  โรงพยาบาลหนองฉาง","27","10","31","7","12","2","43","8","5","1","24","5","9","0","18","2","5","0","11","2","5","0","9","7"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0","0","36","28","41","17","19","8","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"11225  :  โรงพยาบาลบ้านไร่","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11226  :  โรงพยาบาลลานสัก","56","6","65","6","71","9","68","7","241","99","144","56","51","4","44","1","55","4","39","4","172","125","71","29"
"11227  :  โรงพยาบาลห้วยคต","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","3","3","38","33","35","32","19","11","10","7","15","9","14","7","16","9","12","9","7","5","6","5","3","3"
"11229  :  โรงพยาบาลไทรงาม","5","3","0","0","0","0","0","0","0","0","3","0","0","0","1","0","1","0","0","0","0","0","1","0"
"11230  :  โรงพยาบาลคลองลาน","76","6","67","7","88","4","92","13","75","7","83","8","103","14","65","8","12","0","12","0","4","0","0","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11232  :  โรงพยาบาลคลองขลุง","39","18","26","4","32","8","43","14","152","54","94","29","12","6","21","6","18","8","18","2","57","33","53","34"
"11233  :  โรงพยาบาลพรานกระต่าย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11234  :  โรงพยาบาลลานกระบือ","0","0","1","0","0","0","1","0","1","0","2","0","4","0","1","1","1","0","0","0","1","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","6","2","3","0","8","1","5","1","7","1","9","1","3","0","6","4","6","1","5","3","3","0","0","0"
"11236  :  โรงพยาบาลปางศิลาทอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14135  :  โรงพยาบาลบึงสามัคคี","14","1","8","2","9","0","10","1","9","0","13","2","15","1","19","0","6","0","9","1","20","2","8","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","36","1","40","2","27","0","76","28","19","1","55","20","82","31","66","17","28","0","26","0","22","1","34","2"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0"
"10723  :  โรงพยาบาลแม่สอด","30","4","36","1","4","0","1","0","0","0","3","0","5","0","44","2","48","6","35","4","27","3","49","5"
"11238  :  โรงพยาบาลบ้านตาก","66","14","38","5","40","2","38","1","31","2","30","3","27","4","5","0","19","0","12","3","26","12","8","1"
"11239  :  โรงพยาบาลสามเงา","11","8","2","1","5","5","4","3","2","1","4","4","10","0","13","2","11","0","9","2","8","2","5","0"
"11240  :  โรงพยาบาลแม่ระมาด","122","15","130","17","134","16","111","18","119","13","114","14","112","8","106","10","100","6","96","11","65","12","82","11"
"11241  :  โรงพยาบาลท่าสองยาง","5","0","1","0","12","1","31","4","21","1","28","5","12","2","16","3","23","4","14","1","11","3","10","1"
"11242  :  โรงพยาบาลพบพระ","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11243  :  โรงพยาบาลอุ้มผาง","76","11","71","9","82","17","65","15","40","6","77","11","61","14","71","8","66","4","45","7","49","10","19","3"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10724  :  โรงพยาบาลสุโขทัย","204","19","246","27","170","21","195","21","172","19","154","18","139","16","177","21","148","14","143","13","126","17","111","12"
