"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","927","347","0","105","452","48.76","261","96","0","26","122","46.74","270","106","0","33","139","51.48","310","112","0","39","151","48.71","86","33","0","7","40","46.51"
"11189  :  โรงพยาบาลเทิง","25","1","0","1","2","8.00","3","0","0","0","0","0.00","5","0","0","0","0","0.00","4","0","0","0","0","0.00","13","1","0","1","2","15.38"
"11190  :  โรงพยาบาลพาน","90","6","1","3","9","10.00","24","0","0","0","0","0.00","26","3","0","1","4","15.38","30","2","1","1","3","10.00","10","1","0","1","2","20.00"
"11191  :  โรงพยาบาลป่าแดด","27","0","0","2","2","7.41","13","0","0","1","1","7.69","5","0","0","0","0","0.00","8","0","0","0","0","0.00","1","0","0","1","1","100.00"
"11192  :  โรงพยาบาลแม่จัน","84","8","0","8","16","19.05","24","3","0","4","7","29.17","10","1","0","0","1","10.00","24","2","0","2","4","16.67","26","2","0","2","4","15.38"
"11193  :  โรงพยาบาลเชียงแสน","23","1","0","1","2","8.70","13","0","0","1","1","7.69","5","0","0","0","0","0.00","2","0","0","0","0","0.00","3","1","0","0","1","33.33"
"11194  :  โรงพยาบาลแม่สาย","139","18","0","10","28","20.14","57","5","0","5","10","17.54","49","6","0","2","8","16.33","33","7","0","3","10","30.30","0","0","0","0","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","37","3","0","0","3","8.11","10","1","0","0","1","10.00","3","1","0","0","1","33.33","14","1","0","0","1","7.14","10","0","0","0","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","21","2","0","3","5","23.81","7","1","0","0","1","14.29","7","1","0","1","2","28.57","5","0","0","2","2","40.00","2","0","0","0","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","9","1","0","0","1","11.11","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","7","1","0","0","1","14.29"
"11198  :  โรงพยาบาลเวียงแก่น","4","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","21","0","0","0","0","0.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00","10","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","8","1","0","0","1","12.50","2","0","0","0","0","0.00","1","1","0","0","1","100.00","1","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","5","1","0","0","1","20.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","3","1","0","0","1","33.33"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","58","1","0","1","2","3.45","15","1","0","0","1","6.67","13","0","0","1","1","7.69","14","0","0","0","0","0.00","16","0","0","0","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","30","1","0","0","1","3.33","5","0","0","0","0","0.00","4","0","0","0","0","0.00","11","1","0","0","1","9.09","10","0","0","0","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","131","15","1","5","20","15.27","37","3","1","1","4","10.81","28","3","0","1","4","14.29","32","3","0","1","4","12.50","34","6","0","2","8","23.53"
"11203  :  โรงพยาบาลขุนยวม","13","1","0","1","2","15.38","2","0","0","0","0","0.00","2","1","0","0","1","50.00","4","0","0","0","0","0.00","5","0","0","1","1","20.00"
"11204  :  โรงพยาบาลปาย","15","1","0","1","2","13.33","5","0","0","1","1","20.00","1","0","0","0","0","0.00","5","1","0","0","1","20.00","4","0","0","0","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","91","12","0","8","20","21.98","21","6","0","0","6","28.57","10","2","0","2","4","40.00","20","1","0","3","4","20.00","40","3","0","3","6","15.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","20","3","0","0","3","15.00","7","2","0","0","2","28.57","3","0","0","0","0","0.00","4","0","0","0","0","0.00","6","1","0","0","1","16.67"
"11207  :  โรงพยาบาลสบเมย","28","0","0","0","0","0.00","6","0","0","0","0","0.00","2","0","0","0","0","0.00","12","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","21","1","0","0","1","4.76","4","1","0","0","1","25.00","1","0","0","0","0","0.00","5","0","0","0","0","0.00","11","0","0","0","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","1,076","602","2","15","617","57.34","284","144","0","7","151","53.17","291","152","2","2","154","52.92","278","163","0","1","164","58.99","223","143","0","5","148","66.37"
"11209  :  โรงพยาบาลโกรกพระ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","142","25","1","2","27","19.01","40","5","0","0","5","12.50","39","10","0","0","10","25.64","36","9","1","2","11","30.56","27","1","0","0","1","3.70"
"11211  :  โรงพยาบาลหนองบัว","19","7","0","0","7","36.84","7","3","0","0","3","42.86","5","1","0","0","1","20.00","5","1","0","0","1","20.00","2","2","0","0","2","100.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","64","12","0","2","14","21.88","14","1","0","0","1","7.14","18","8","0","1","9","50.00","17","2","0","1","3","17.65","15","1","0","0","1","6.67"
"11213  :  โรงพยาบาลเก้าเลี้ยว","10","1","0","0","1","10.00","2","0","0","0","0","0.00","6","1","0","0","1","16.67","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11214  :  โรงพยาบาลตาคลี","67","10","0","0","10","14.93","13","0","0","0","0","0.00","19","2","0","0","2","10.53","17","5","0","0","5","29.41","18","3","0","0","3","16.67"
"11215  :  โรงพยาบาลท่าตะโก","70","11","0","1","12","17.14","11","3","0","0","3","27.27","28","5","0","0","5","17.86","25","1","0","0","1","4.00","6","2","0","1","3","50.00"
"11216  :  โรงพยาบาลไพศาลี","46","8","0","0","8","17.39","8","0","0","0","0","0.00","12","3","0","0","3","25.00","16","2","0","0","2","12.50","10","3","0","0","3","30.00"
"11217  :  โรงพยาบาลพยุหะคีรี","25","2","0","0","2","8.00","5","0","0","0","0","0.00","10","1","0","0","1","10.00","5","0","0","0","0","0.00","5","1","0","0","1","20.00"
"11218  :  โรงพยาบาลลาดยาว","85","30","0","0","30","35.29","19","5","0","0","5","26.32","27","8","0","0","8","29.63","29","12","0","0","12","41.38","10","5","0","0","5","50.00"
"11219  :  โรงพยาบาลตากฟ้า","16","1","0","0","1","6.25","7","0","0","0","0","0.00","4","1","0","0","1","25.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","16","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","8","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","3","1","1","0","1","33.33","1","1","0","0","1","100.00","0","0","0","0","0","0.00","1","0","1","0","0","0.00","1","0","0","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","4","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","239","115","0","8","123","51.46","44","18","0","1","19","43.18","63","30","0","5","35","55.56","71","40","0","2","42","59.15","61","27","0","0","27","44.26"
"11221  :  โรงพยาบาลทัพทัน","42","4","0","1","5","11.90","8","2","0","1","3","37.50","15","2","0","0","2","13.33","15","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","7","1","0","0","1","14.29","1","1","0","0","1","100.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","151","6","0","2","8","5.30","43","3","0","2","5","11.63","27","1","0","0","1","3.70","35","0","0","0","0","0.00","46","2","0","0","2","4.35"
"11224  :  โรงพยาบาลหนองขาหย่าง","6","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","55","4","2","1","5","9.09","18","0","1","0","0","0.00","10","0","1","0","0","0.00","10","1","0","1","2","20.00","17","3","0","0","3","17.65"
"11226  :  โรงพยาบาลลานสัก","23","1","0","0","1","4.35","3","1","0","0","1","33.33","5","0","0","0","0","0.00","7","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","10","2","0","1","3","30.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00","4","1","0","0","1","25.00","4","0","0","1","1","25.00"
"10721  :  โรงพยาบาลกำแพงเพชร","649","217","1","26","243","37.44","238","70","0","9","79","33.19","207","57","1","6","63","30.43","134","52","0","7","59","44.03","70","38","0","4","42","60.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","13","1","0","1","2","15.38","3","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","6","1","0","1","2","33.33"
"11229  :  โรงพยาบาลไทรงาม","20","1","0","2","3","15.00","3","0","0","0","0","0.00","4","1","0","0","1","25.00","4","0","0","0","0","0.00","9","0","0","2","2","22.22"
"11230  :  โรงพยาบาลคลองลาน","36","2","0","0","2","5.56","9","2","0","0","2","22.22","12","0","0","0","0","0.00","11","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","50","3","0","1","4","8.00","19","1","0","0","1","5.26","9","0","0","0","0","0.00","5","0","0","1","1","20.00","17","2","0","0","2","11.76"
"11232  :  โรงพยาบาลคลองขลุง","152","4","0","4","8","5.26","35","0","0","1","1","2.86","46","1","0","2","3","6.52","49","2","0","1","3","6.12","22","1","0","0","1","4.55"
"11233  :  โรงพยาบาลพรานกระต่าย","43","1","0","1","2","4.65","9","0","0","0","0","0.00","11","0","0","1","1","9.09","14","0","0","0","0","0.00","9","1","0","0","1","11.11"
"11234  :  โรงพยาบาลลานกระบือ","3","1","0","0","1","33.33","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","5","1","0","0","1","20.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
