"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10716  :  โรงพยาบาลน่าน","768","146","1","3","149","19.40","220","47","0","1","48","21.82","164","26","0","1","27","16.46","178","32","1","0","32","17.98","206","41","0","1","42","20.39"
"11173  :  โรงพยาบาลแม่จริม","12","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","5","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","13","1","0","0","1","7.69","6","1","0","0","1","16.67","2","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","79","4","0","0","4","5.06","18","4","0","0","4","22.22","24","0","0","0","0","0.00","16","0","0","0","0","0.00","21","0","0","0","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","27","4","0","0","4","14.81","14","2","0","0","2","14.29","4","0","0","0","0","0.00","4","1","0","0","1","25.00","5","1","0","0","1","20.00"
"11177  :  โรงพยาบาลเวียงสา","64","3","0","0","3","4.69","22","1","0","0","1","4.55","14","1","0","0","1","7.14","11","0","0","0","0","0.00","17","1","0","0","1","5.88"
"11178  :  โรงพยาบาลทุ่งช้าง","27","0","0","0","0","0.00","8","0","0","0","0","0.00","4","0","0","0","0","0.00","8","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","31","2","0","0","2","6.45","8","0","0","0","0","0.00","10","0","0","0","0","0.00","4","0","0","0","0","0.00","9","2","0","0","2","22.22"
"11180  :  โรงพยาบาลนาหมื่น","19","0","0","0","0","0.00","6","0","0","0","0","0.00","3","0","0","0","0","0.00","5","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","9","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","7","1","0","0","1","14.29","1","1","0","0","1","100.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11183  :  โรงพยาบาลสองแคว","8","1","0","0","1","12.50","3","0","0","0","0","0.00","2","1","0","0","1","50.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","92","27","0","1","28","30.43","21","1","0","0","1","4.76","26","13","0","0","13","50.00","19","6","0","1","7","36.84","26","7","0","0","7","26.92"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","7","0","0","0","0","0.00","0","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","400","152","1","17","169","42.25","118","47","1","9","56","47.46","77","36","0","6","42","54.55","109","36","0","1","37","33.94","96","33","0","1","34","35.42"
"10718  :  โรงพยาบาลเชียงคำ","225","47","1","26","73","32.44","49","18","0","2","20","40.82","50","5","1","5","10","20.00","69","14","0","11","25","36.23","57","10","0","8","18","31.58"
"11184  :  โรงพยาบาลจุน","44","2","0","1","3","6.82","9","1","0","1","2","22.22","5","0","0","0","0","0.00","13","0","0","0","0","0.00","17","1","0","0","1","5.88"
"11185  :  โรงพยาบาลเชียงม่วน","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","22","1","0","0","1","4.55","3","1","0","0","1","33.33","1","0","0","0","0","0.00","11","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11187  :  โรงพยาบาลปง","61","2","0","0","2","3.28","15","0","0","0","0","0.00","21","1","0","0","1","4.76","16","1","0","0","1","6.25","9","0","0","0","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","13","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","5","0","0","0","0","0.00","7","0","0","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","1,402","576","0","138","714","50.93","361","158","0","46","204","56.51","391","180","0","35","215","54.99","338","122","0","34","156","46.15","312","116","0","23","139","44.55"
"11189  :  โรงพยาบาลเทิง","32","0","0","0","0","0.00","9","0","0","0","0","0.00","7","0","0","0","0","0.00","3","0","0","0","0","0.00","13","0","0","0","0","0.00"
"11190  :  โรงพยาบาลพาน","103","2","1","2","4","3.88","30","0","0","0","0","0.00","24","1","0","1","2","8.33","23","0","0","0","0","0.00","26","1","1","1","2","7.69"
"11191  :  โรงพยาบาลป่าแดด","36","2","0","1","3","8.33","8","1","0","0","1","12.50","5","0","0","0","0","0.00","11","0","0","0","0","0.00","12","1","0","1","2","16.67"
"11192  :  โรงพยาบาลแม่จัน","98","3","0","6","9","9.18","18","1","0","4","5","27.78","17","1","0","0","1","5.88","27","0","0","0","0","0.00","36","1","0","2","3","8.33"
"11193  :  โรงพยาบาลเชียงแสน","20","0","0","0","0","0.00","4","0","0","0","0","0.00","3","0","0","0","0","0.00","6","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","150","8","0","8","16","10.67","36","1","0","2","3","8.33","36","1","0","2","3","8.33","39","4","0","1","5","12.82","39","2","0","3","5","12.82"
"11195  :  โรงพยาบาลแม่สรวย","41","1","0","0","1","2.44","4","0","0","0","0","0.00","13","0","0","0","0","0.00","12","0","0","0","0","0.00","12","1","0","0","1","8.33"
"11196  :  โรงพยาบาลเวียงป่าเป้า","31","2","0","0","2","6.45","6","0","0","0","0","0.00","7","1","0","0","1","14.29","5","0","0","0","0","0.00","13","1","0","0","1","7.69"
"11197  :  โรงพยาบาลพญาเม็งราย","8","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","5","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","6","0","0","1","1","16.67","3","0","0","0","0","0.00","1","0","0","1","1","100.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","22","0","0","0","0","0.00","1","0","0","0","0","0.00","7","0","0","0","0","0.00","7","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","16","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","7","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","3","1","0","0","1","33.33","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","51","0","0","0","0","0.00","18","0","0","0","0","0.00","12","0","0","0","0","0.00","15","0","0","0","0","0.00","6","0","0","0","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","26","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","15","0","0","0","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","116","14","0","10","24","20.69","34","5","0","3","8","23.53","18","3","0","1","4","22.22","26","5","0","2","7","26.92","38","1","0","4","5","13.16"
"11203  :  โรงพยาบาลขุนยวม","13","1","0","0","1","7.69","2","0","0","0","0","0.00","3","1","0","0","1","33.33","1","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11204  :  โรงพยาบาลปาย","15","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","7","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","83","17","0","5","22","26.51","28","6","0","2","8","28.57","19","3","0","2","5","26.32","10","3","0","1","4","40.00","26","5","0","0","5","19.23"
"11206  :  โรงพยาบาลแม่ลาน้อย","34","0","0","1","1","2.94","10","0","0","0","0","0.00","6","0","0","0","0","0.00","11","0","0","1","1","9.09","7","0","0","0","0","0.00"
"11207  :  โรงพยาบาลสบเมย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","19","1","0","2","3","15.79","1","0","0","0","0","0.00","3","0","0","1","1","33.33","6","0","0","0","0","0.00","9","1","0","1","2","22.22"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","1,064","589","1","11","600","56.39","282","152","0","1","153","54.26","231","128","0","3","131","56.71","255","156","0","1","157","61.57","296","153","1","6","159","53.72"
"11209  :  โรงพยาบาลโกรกพระ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","231","37","2","6","43","18.61","54","8","1","2","10","18.52","52","9","0","4","13","25.00","70","12","1","0","12","17.14","55","8","0","0","8","14.55"
"11211  :  โรงพยาบาลหนองบัว","31","6","0","0","6","19.35","10","1","0","0","1","10.00","6","1","0","0","1","16.67","6","1","0","0","1","16.67","9","3","0","0","3","33.33"
"11212  :  โรงพยาบาลบรรพตพิสัย","51","9","0","0","9","17.65","12","1","0","0","1","8.33","17","2","0","0","2","11.76","7","1","0","0","1","14.29","15","5","0","0","5","33.33"
"11213  :  โรงพยาบาลเก้าเลี้ยว","33","2","0","0","2","6.06","7","0","0","0","0","0.00","11","0","0","0","0","0.00","9","1","0","0","1","11.11","6","1","0","0","1","16.67"
"11214  :  โรงพยาบาลตาคลี","47","10","0","0","10","21.28","8","2","0","0","2","25.00","9","2","0","0","2","22.22","19","5","0","0","5","26.32","11","1","0","0","1","9.09"
"11215  :  โรงพยาบาลท่าตะโก","30","4","0","1","5","16.67","5","1","0","0","1","20.00","10","0","0","0","0","0.00","4","1","0","0","1","25.00","11","2","0","1","3","27.27"
"11216  :  โรงพยาบาลไพศาลี","73","10","0","1","11","15.07","15","2","0","0","2","13.33","23","6","0","0","6","26.09","18","1","0","0","1","5.56","17","1","0","1","2","11.76"
"11217  :  โรงพยาบาลพยุหะคีรี","43","5","0","1","6","13.95","10","1","0","1","2","20.00","4","1","0","0","1","25.00","11","3","0","0","3","27.27","18","0","0","0","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","77","20","0","1","21","27.27","28","5","0","0","5","17.86","14","2","0","1","3","21.43","24","8","0","0","8","33.33","11","5","0","0","5","45.45"
"11219  :  โรงพยาบาลตากฟ้า","20","5","0","0","5","25.00","7","4","0","0","4","57.14","2","0","0","0","0","0.00","6","0","0","0","0","0.00","5","1","0","0","1","20.00"
"11220  :  โรงพยาบาลแม่วงก์","18","6","0","1","7","38.89","4","1","0","0","1","25.00","0","0","0","0","0","0.00","7","3","0","0","3","42.86","7","2","0","1","3","42.86"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","7","3","0","0","3","42.86","3","0","0","0","0","0.00","3","2","0","0","2","66.67","1","1","0","0","1","100.00","0","0","0","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
