"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"OP Visit","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","92,836","71,894","297,741","51,103,615.00","3,412,153,051.50","36,754.63","3.21","6,361","26,307","4,559,528.25","315,019,977.00","49,523.66","4.14","5,682","23,634","3,931,725.50","265,168,552.00","46,668.17","4.16","5,684","23,784","4,131,387.00","285,459,532.50","50,221.59","4.18","6,407","26,725","4,525,829.75","296,539,918.75","46,283.74","4.17","5,618","23,649","4,068,981.75","278,612,257.00","49,592.78","4.21","5,960","24,928","4,662,505.25","328,980,189.50","55,198.02","4.18","5,386","22,424","3,975,376.00","268,052,428.25","49,768.37","4.16","5,103","21,146","3,467,011.75","224,139,238.25","43,923.03","4.14","6,212","25,114","4,239,043.00","270,787,077.00","43,590.97","4.04","6,536","27,001","4,438,321.00","283,027,605.50","43,302.88","4.13","6,191","25,556","4,337,302.25","282,397,807.75","45,614.25","4.13","6,754","27,473","4,766,603.50","313,968,468.00","46,486.30","4.07"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","38,189","18,062","37,506","8,168,220.51","9,513,861.50","249.13","0.98","1,633","3,577","673,938.45","786,156.00","481.42","2.19","1,416","3,113","578,555.06","677,470.00","478.44","2.20","1,399","3,094","631,693.39","730,227.00","521.96","2.21","1,588","3,524","797,618.45","922,647.00","581.01","2.22","1,391","2,820","602,072.54","707,594.00","508.69","2.03","1,423","2,909","670,511.91","777,917.50","546.67","2.04","1,237","2,649","638,079.75","741,297.00","599.27","2.14","1,551","3,057","683,522.74","786,782.00","507.27","1.97","1,949","3,630","864,266.70","1,017,321.00","521.97","1.86","1,596","3,219","703,864.43","835,563.50","523.54","2.02","1,512","3,094","684,940.99","796,038.00","526.48","2.05","1,367","2,820","639,156.10","734,848.50","537.56","2.06"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","144,532","91,224","326,557","34,187,914.62","49,696,499.95","343.84","2.26","8,784","30,565","2,925,199.08","4,313,418.51","491.05","3.48","7,804","29,209","2,843,112.74","4,236,964.76","542.92","3.74","7,344","26,389","2,499,112.17","3,790,377.58","516.12","3.59","8,905","31,845","3,020,364.84","4,615,453.73","518.30","3.58","8,055","28,263","2,471,159.84","3,951,968.37","490.62","3.51","7,820","27,658","4,861,398.18","6,436,723.65","823.11","3.54","5,444","20,074","2,261,345.36","3,338,244.84","613.20","3.69","6,155","22,543","2,431,391.48","3,502,208.34","569.00","3.66","7,431","26,527","2,588,521.66","3,791,093.46","510.17","3.57","7,692","27,639","2,699,404.78","3,960,986.72","514.95","3.59","7,842","27,740","2,639,745.45","3,836,967.31","489.28","3.54","7,948","28,105","2,947,159.04","3,922,092.68","493.47","3.54"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","964,908","509,017","1,718,858","0.00","202,446,626,147.75","209,809.25","1.78","47,807","157,081","0.00","18,650,343,188.00","390,117.41","3.29","45,518","151,357","0.00","15,919,526,892.25","349,741.35","3.33","41,898","141,798","0.00","14,120,442,130.00","337,019.48","3.38","49,041","164,476","0.00","18,149,992,962.75","370,098.35","3.35","44,353","148,142","0.00","15,560,639,059.50","350,836.22","3.34","41,753","144,699","0.00","18,966,095,490.00","454,245.10","3.47","29,690","109,381","0.00","18,360,207,221.50","618,397.01","3.68","36,992","127,486","0.00","16,445,195,593.50","444,560.87","3.45","42,679","143,431","0.00","16,899,944,304.25","395,977.98","3.36","39,591","130,417","0.00","15,689,933,575.75","396,300.51","3.29","46,032","153,761","0.00","17,807,710,713.75","386,855.03","3.34","43,663","146,829","0.00","15,876,595,016.50","363,616.68","3.36"
"14132  :  โรงพยาบาลซำสูง","56,928","37,867","132,535","4,637,233.25","8,916,174.00","156.62","2.33","3,538","11,714","375,669.44","761,174.50","215.14","3.31","3,248","11,484","424,590.47","795,555.50","244.94","3.54","3,158","10,935","354,010.40","681,396.50","215.77","3.46","3,516","12,519","385,126.80","745,500.00","212.03","3.56","3,090","11,288","394,143.11","733,442.50","237.36","3.65","3,608","13,384","476,883.07","944,924.00","261.90","3.71","2,728","9,160","389,162.41","746,685.50","273.71","3.36","2,862","9,679","345,904.11","650,562.50","227.31","3.38","2,955","10,190","384,950.44","734,161.50","248.45","3.45","3,191","10,999","372,312.99","718,179.00","225.06","3.45","2,866","10,074","335,073.95","635,784.50","221.84","3.52","3,107","11,109","399,406.06","768,808.00","247.44","3.58"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","7,589","5,415","12,778","4,724,733.46","652,206,765.05","85,941.07","1.68","0","0","0.00","0.00","0.00","0.00","490","1,185","433,730.06","63,737,065.00","130,075.64","2.42","505","1,158","421,239.90","52,643,192.25","104,243.95","2.29","542","1,293","443,010.88","61,904,849.65","114,215.59","2.39","489","1,139","389,125.61","54,564,510.75","111,583.87","2.33","504","1,161","520,558.93","71,216,531.50","141,302.64","2.30","410","998","399,436.00","60,260,630.40","146,977.15","2.43","419","962","332,550.13","49,384,433.75","117,862.61","2.30","517","1,250","499,596.84","65,044,761.75","125,811.92","2.42","467","1,108","367,665.93","50,218,919.75","107,535.16","2.37","530","1,238","437,615.49","57,106,923.75","107,748.91","2.34","542","1,286","480,203.69","66,124,946.50","122,001.75","2.37"
"77649  :  โรงพยาบาลหนองนาคำ","40,300","26,358","88,403","3,511,447.99","7,180,805.00","178.18","2.19","2,334","7,494","284,984.41","582,536.00","249.59","3.21","2,172","7,205","265,131.50","568,677.50","261.82","3.32","2,221","7,446","298,138.17","602,720.50","271.37","3.35","2,281","7,412","275,625.95","542,619.00","237.89","3.25","2,362","8,068","284,795.59","592,426.25","250.82","3.42","2,181","7,620","308,080.51","628,499.50","288.17","3.49","1,887","6,381","296,050.97","612,714.00","324.70","3.38","1,826","5,989","249,288.22","496,103.00","271.69","3.28","2,387","8,065","356,611.78","720,298.75","301.76","3.38","2,129","7,006","264,081.43","535,470.00","251.51","3.29","2,285","7,500","282,204.16","584,843.75","255.95","3.28","2,293","8,217","346,455.30","713,896.75","311.34","3.58"
"77650  :  โรงพยาบาลเวียงเก่า","41,544","28,587","95,996","3,560,437.29","7,002,264.50","168.55","2.31","2,569","9,104","331,677.28","653,773.00","254.49","3.54","2,366","8,349","304,255.29","584,622.50","247.09","3.53","2,286","8,170","287,476.59","561,277.00","245.53","3.57","2,577","9,074","326,728.87","634,642.00","246.27","3.52","2,486","8,523","300,321.80","578,115.00","232.55","3.43","2,540","8,424","285,978.83","568,143.00","223.68","3.32","2,031","6,631","276,655.21","546,788.00","269.22","3.26","2,113","6,746","271,677.47","529,033.00","250.37","3.19","2,379","7,719","294,515.58","580,263.50","243.91","3.24","2,676","8,657","316,149.04","642,093.00","239.95","3.24","2,347","7,558","275,448.24","539,782.00","229.99","3.22","2,217","7,041","289,553.09","583,732.50","263.30","3.18"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","50,748","33,125","111,627","3,971,195.68","6,997,660.00","137.89","2.20","2,865","9,451","333,628.23","583,871.00","203.79","3.30","2,629","8,737","311,964.35","549,599.00","209.05","3.32","2,964","10,142","345,503.28","613,792.00","207.08","3.42","2,965","10,476","351,287.00","611,503.00","206.24","3.53","2,764","9,318","307,689.82","535,771.50","193.84","3.37","3,002","10,379","378,884.23","676,295.00","225.28","3.46","2,257","7,560","323,554.95","568,331.50","251.81","3.35","2,391","7,943","296,987.34","506,597.50","211.88","3.32","2,762","9,245","325,535.39","578,701.00","209.52","3.35","3,228","10,611","384,746.65","697,486.00","216.07","3.29","2,614","8,637","293,485.89","498,865.50","190.84","3.30","2,684","9,128","317,928.55","576,847.00","214.92","3.40"
"77652  :  โรงพยาบาลโนนศิลา","35,704","22,634","68,333","3,132,418.94","5,143,909.76","144.07","1.91","2,102","7,066","615,806.25","521,790.00","248.24","3.36","1,681","5,206","375,170.30","387,547.50","230.55","3.10","1,889","5,730","297,143.02","423,366.50","224.12","3.03","2,107","6,545","307,305.24","472,431.00","224.22","3.11","1,930","5,829","270,456.39","420,324.00","217.78","3.02","1,399","3,993","117,711.15","331,271.16","236.79","2.85","1,586","4,601","177,500.56","417,502.20","263.24","2.90","2,032","5,908","194,468.91","440,803.00","216.93","2.91","2,556","6,312","253,942.69","531,760.30","208.04","2.47","1,977","6,586","214,521.36","471,929.90","238.71","3.33","1,906","5,968","164,321.65","381,036.10","199.91","3.13","1,469","4,589","144,071.42","344,148.10","234.27","3.12"
"10671  :  โรงพยาบาลอุดรธานี","726,253","388,104","1,427,479","438,860,999.53","577,177,136.27","794.73","1.97","37,229","135,967","37,190,779.24","48,605,233.18","1,305.57","3.65","34,662","127,137","34,782,076.45","45,752,510.63","1,319.96","3.67","33,942","123,548","35,764,647.49","46,612,703.84","1,373.30","3.64","40,212","145,374","36,577,122.43","48,289,240.85","1,200.87","3.62","34,700","127,495","32,997,367.45","43,810,496.46","1,262.55","3.67","33,663","126,022","39,829,325.96","52,184,258.04","1,550.20","3.74","25,455","99,495","33,250,525.36","43,840,944.03","1,722.29","3.91","26,383","99,539","76,098,544.47","96,274,000.55","3,649.09","3.77","29,815","108,712","31,204,207.60","41,745,987.51","1,400.17","3.65","27,834","100,835","25,512,774.07","34,329,387.06","1,233.36","3.62","32,974","119,965","27,545,894.03","37,663,734.99","1,142.23","3.64","31,235","113,390","28,107,734.98","38,068,639.13","1,218.78","3.63"
"11013  :  โรงพยาบาลกุดจับ","123,620","73,895","302,064","17,007,211.30","24,016,881.00","194.28","2.44","6,706","28,552","1,353,880.10","1,856,988.75","276.91","4.26","6,199","26,605","1,358,290.40","1,899,717.75","306.46","4.29","6,220","25,562","1,310,201.47","1,820,304.25","292.65","4.11","8,562","33,067","1,531,889.30","2,179,326.75","254.53","3.86","6,302","27,228","1,309,673.85","1,827,283.25","289.95","4.32","5,863","24,954","1,603,431.87","2,224,662.75","379.44","4.26","4,640","19,726","1,511,967.83","2,138,940.75","460.98","4.25","4,617","18,815","1,312,396.51","1,792,524.50","388.24","4.08","5,750","22,610","1,642,946.83","2,246,702.50","390.73","3.93","6,014","24,841","1,464,043.20","2,143,216.75","356.37","4.13","5,944","23,737","1,354,241.00","1,963,287.00","330.30","3.99","7,078","26,367","1,254,248.94","1,923,926.00","271.82","3.73"
"11014  :  โรงพยาบาลหนองวัวซอ","111,448","61,646","198,000","4,025,810.97","14,940,901.28","134.06","1.78","5,658","19,152","323,180.32","1,199,352.88","211.97","3.38","5,392","18,678","340,027.36","1,222,490.73","226.72","3.46","5,292","18,068","329,388.00","1,185,812.10","224.08","3.41","7,200","22,954","364,822.05","1,316,008.10","182.78","3.19","5,556","19,455","335,534.06","1,252,227.91","225.38","3.50","5,406","18,145","440,189.33","1,585,889.43","293.36","3.36","3,882","12,470","371,122.52","1,437,799.12","370.38","3.21","3,484","10,894","289,065.88","1,082,628.56","310.74","3.13","4,138","11,701","223,843.39","913,847.05","220.84","2.83","5,229","16,045","383,374.02","1,468,633.70","280.86","3.07","4,911","15,466","335,544.64","1,220,282.91","248.48","3.15","5,498","14,972","289,719.40","1,055,928.79","192.06","2.72"
"11015  :  โรงพยาบาลกุมภวาปี","275,943","148,102","546,186","74,573,345.16","106,759,303.64","386.89","1.98","13,612","50,097","6,293,096.98","9,189,676.55","675.12","3.68","12,239","46,296","5,914,961.88","8,584,942.62","701.44","3.78","12,474","47,811","6,032,917.76","8,764,064.54","702.59","3.83","14,403","55,112","6,805,476.91","9,860,576.68","684.62","3.83","13,153","48,473","5,646,612.27","8,113,927.84","616.89","3.69","12,942","48,296","6,844,109.86","9,864,443.87","762.20","3.73","7,597","28,552","5,625,331.45","7,962,915.21","1,048.17","3.76","10,869","40,087","5,887,532.58","8,349,231.79","768.17","3.69","11,616","40,155","5,695,748.12","8,021,828.92","690.58","3.46","12,922","46,262","6,765,181.65","9,535,238.42","737.91","3.58","13,396","48,793","6,468,393.49","9,235,803.50","689.44","3.64","12,879","46,252","6,593,982.21","9,276,653.70","720.29","3.59"
"11016  :  โรงพยาบาลห้วยเกิ้ง","22,899","11,016","31,578","1,059,879.74","2,487,902.80","108.65","1.38","1,005","3,220","91,168.79","218,190.00","217.10","3.20","1,103","3,278","100,809.42","229,610.00","208.17","2.97","1,021","2,812","69,461.58","167,232.00","163.79","2.75","1,216","3,735","101,804.31","243,935.00","200.60","3.07","1,106","3,085","85,413.80","193,880.00","175.30","2.79","1,061","3,365","124,970.79","301,469.00","284.14","3.17","647","2,051","93,702.14","231,551.80","357.89","3.17","546","1,435","48,423.45","120,486.00","220.67","2.63","700","1,659","73,316.20","153,121.00","218.74","2.37","902","2,535","102,041.98","244,793.00","271.39","2.81","852","2,208","84,801.76","187,066.00","219.56","2.59","857","2,195","83,965.52","196,569.00","229.37","2.56"
"11017  :  โรงพยาบาลโนนสะอาด","93,785","55,965","208,818","9,923,216.02","17,096,742.50","182.30","2.23","4,907","18,381","855,211.53","1,462,329.50","298.01","3.75","4,484","17,438","811,465.82","1,429,275.00","318.75","3.89","5,184","17,705","824,665.13","1,424,210.50","274.73","3.42","5,473","20,266","923,393.91","1,583,983.00","289.42","3.70","4,914","18,254","810,605.96","1,383,543.50","281.55","3.71","4,830","18,461","1,011,118.13","1,689,724.00","349.84","3.82","3,630","14,462","784,708.85","1,379,174.00","379.94","3.98","3,844","14,068","708,622.97","1,192,506.00","310.23","3.66","4,738","17,171","849,675.21","1,465,572.50","309.32","3.62","4,936","17,972","755,040.62","1,340,693.50","271.62","3.64","4,523","16,981","748,871.33","1,279,175.50","282.82","3.75","4,502","17,659","839,836.56","1,466,555.50","325.76","3.92"
"11018  :  โรงพยาบาลหนองหาน","201,142","127,189","449,729","29,460,281.86","47,327,017.75","235.29","2.24","11,491","43,245","2,591,842.23","4,825,358.50","419.93","3.76","11,088","39,470","2,429,463.91","4,137,447.50","373.15","3.56","10,220","37,350","2,324,813.27","3,794,591.00","371.29","3.65","12,678","44,984","2,541,497.58","4,089,133.75","322.54","3.55","10,905","37,992","2,287,844.11","3,574,943.00","327.83","3.48","11,286","41,688","2,988,964.31","4,748,097.75","420.71","3.69","8,668","31,847","2,413,591.12","3,874,607.25","447.00","3.67","7,104","24,496","1,940,930.19","2,838,241.75","399.53","3.45","10,405","35,691","2,477,224.89","3,821,635.50","367.29","3.43","10,649","37,116","2,402,621.21","3,831,824.50","359.83","3.49","11,969","38,196","2,450,432.31","3,713,594.25","310.27","3.19","10,726","37,654","2,611,056.73","4,077,543.00","380.16","3.51"
"11019  :  โรงพยาบาลทุ่งฝน","83,772","45,860","197,821","8,077,262.59","14,348,703.25","171.28","2.36","5,211","24,192","815,792.68","1,521,986.64","292.07","4.64","3,833","16,558","649,814.65","1,093,032.08","285.16","4.32","4,019","19,064","667,812.18","1,246,049.82","310.04","4.74","5,283","20,745","828,396.59","1,391,797.95","263.45","3.93","4,174","19,302","663,847.66","1,192,701.17","285.75","4.62","3,552","15,655","640,329.21","1,056,346.98","297.39","4.41","2,062","7,790","421,155.30","660,457.68","320.30","3.78","2,881","12,720","579,082.62","937,838.53","325.53","4.42","4,719","21,998","911,385.50","1,815,449.82","384.71","4.66","3,497","12,984","573,530.16","1,024,262.58","292.90","3.71","3,579","14,739","700,004.42","1,307,374.80","365.29","4.12","3,050","12,074","626,111.62","1,101,405.20","361.12","3.96"
"11020  :  โรงพยาบาลไชยวาน","77,432","45,918","162,182","820,921.91","16,924,560.27","218.57","2.09","4,595","15,692","75,639.40","1,617,771.50","352.07","3.42","4,300","14,749","62,289.13","1,280,367.00","297.76","3.43","4,188","14,984","73,144.10","1,516,677.00","362.15","3.58","4,856","16,925","78,218.33","1,407,639.50","289.88","3.49","4,338","15,539","75,938.69","1,614,094.00","372.08","3.58","3,928","14,526","91,201.50","1,544,675.00","393.25","3.70","2,788","10,599","73,133.59","1,696,575.00","608.53","3.80","2,845","10,207","62,100.01","1,209,809.00","425.24","3.59","3,456","11,727","61,482.73","1,440,838.50","416.91","3.39","3,251","11,215","49,543.71","1,019,187.50","313.50","3.45","3,940","13,930","59,380.58","1,495,518.27","379.57","3.54","3,433","12,089","58,850.14","1,081,408.00","315.00","3.52"
