"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"OP Visit","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง"
"11021  :  โรงพยาบาลศรีธาตุ","116,457","83,424","238,410","6,857,152.48","12,891,200.69","110.69","2.05","21,199","51,941","1,016,433.20","1,677,913.94","79.15","2.45","17,727","44,864","889,189.56","1,398,282.43","78.88","2.53","10,176","27,869","808,542.79","1,167,771.86","114.76","2.74","7,909","23,706","949,103.98","1,518,441.26","191.99","3.00","5,475","18,371","787,026.60","2,053,193.75","375.01","3.36","7,427","23,953","822,196.79","1,666,033.58","224.32","3.23","7,551","27,161","807,059.96","2,293,432.67","303.73","3.60","5,960","20,545","777,599.60","1,116,131.20","187.27","3.45","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","107,034","30,029","106,993","5,638,354.40","9,821,430.90","91.76","1.00","3,643","13,341","670,729.04","1,194,425.75","327.87","3.66","3,841","13,652","766,755.76","1,330,779.75","346.47","3.55","4,190","14,969","864,708.96","1,477,347.75","352.59","3.57","3,852","13,671","667,268.60","1,165,071.65","302.46","3.55","3,531","12,911","647,244.38","1,137,908.00","322.26","3.66","4,423","15,230","945,300.59","1,576,354.00","356.40","3.44","4,296","15,189","657,103.09","1,197,315.25","278.70","3.54","2,253","8,030","419,243.98","742,228.75","329.44","3.56","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11023  :  โรงพยาบาลบ้านผือ","192,723","121,898","321,902","22,620,544.80","39,440,293.50","204.65","1.67","37,237","63,472","6,095,671.22","3,502,926.50","94.07","1.70","19,702","42,578","2,743,809.08","3,916,438.25","198.78","2.16","12,809","35,053","2,356,056.65","3,879,456.25","302.87","2.74","11,343","33,984","2,240,852.89","3,910,357.50","344.74","3.00","9,460","31,208","2,363,782.76","5,920,532.75","625.85","3.30","11,281","40,566","2,644,623.38","9,675,296.25","857.66","3.60","11,066","42,562","2,017,154.44","4,998,784.00","451.72","3.85","9,000","32,479","2,158,594.38","3,636,502.00","404.06","3.61","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11024  :  โรงพยาบาลน้ำโสม","115,079","78,901","193,585","26,707,935.52","21,150,213.09","183.79","1.68","22,517","35,532","5,900,103.00","1,307,898.84","58.08","1.58","13,653","26,909","2,429,367.29","1,528,473.01","111.95","1.97","9,507","22,926","1,279,856.97","1,475,294.80","155.18","2.41","7,502","20,700","1,187,828.43","1,358,001.40","181.02","2.76","6,126","18,736","1,526,138.36","1,689,176.04","275.74","3.06","8,296","24,786","2,827,357.08","2,876,753.64","346.76","2.99","6,540","26,477","8,126,162.35","7,526,641.95","1,150.86","4.05","4,760","17,519","3,431,122.04","3,387,973.41","711.76","3.68","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11025  :  โรงพยาบาลเพ็ญ","170,525","125,642","323,773","32,411,545.99","25,928,053.50","152.05","1.90","32,157","65,830","7,950,500.02","3,097,493.00","96.32","2.05","27,346","63,377","6,668,171.69","3,851,571.50","140.85","2.32","17,579","41,373","2,746,223.08","3,896,972.50","221.68","2.35","14,565","42,559","3,165,728.88","3,505,498.00","240.68","2.92","10,567","33,910","5,390,150.18","3,510,091.50","332.17","3.21","12,557","41,340","4,356,550.50","4,654,535.00","370.67","3.29","10,871","35,384","2,134,221.64","3,411,892.00","313.85","3.25","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11026  :  โรงพยาบาลสร้างคอม","73,164","23,064","79,481","2,845,922.47","5,842,663.19","79.86","1.09","3,030","9,677","402,834.57","805,721.94","265.91","3.19","3,281","10,440","368,887.98","740,759.30","225.77","3.18","2,917","10,241","382,329.57","814,406.50","279.19","3.51","2,672","9,330","329,955.04","691,488.70","258.79","3.49","2,572","9,099","332,465.59","688,370.15","267.64","3.54","3,340","11,858","426,554.91","867,936.30","259.86","3.55","2,961","10,525","310,343.68","618,211.80","208.78","3.55","2,291","8,311","292,551.13","615,768.50","268.78","3.63","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11027  :  โรงพยาบาลหนองแสง","65,669","38,757","98,362","1,418,087.15","7,266,314.00","110.65","1.50","6,204","13,755","42,686.98","604,101.50","97.37","2.22","6,295","14,127","95,611.68","844,279.50","134.12","2.24","5,495","12,787","42,938.12","708,423.00","128.92","2.33","5,451","13,066","169,298.79","937,102.00","171.91","2.40","3,953","10,929","258,468.71","1,025,471.50","259.42","2.76","4,309","12,560","404,809.33","1,357,567.50","315.05","2.91","4,666","13,651","251,494.05","1,031,502.00","221.07","2.93","2,384","7,487","152,779.49","757,867.00","317.90","3.14","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11028  :  โรงพยาบาลนายูง","60,269","37,617","84,057","7,275,565.83","11,874,438.23","197.02","1.39","11,737","18,328","3,956,668.48","5,147,021.91","438.53","1.56","9,055","14,742","1,198,000.38","1,774,374.12","195.96","1.63","5,497","12,238","465,912.53","1,003,116.72","182.48","2.23","3,261","9,610","381,675.35","862,558.63","264.51","2.95","2,193","7,928","389,775.43","936,078.34","426.85","3.62","2,435","8,290","336,335.59","861,343.87","353.73","3.40","2,444","9,344","364,811.93","856,303.32","350.37","3.82","995","3,577","182,386.14","433,641.32","435.82","3.59","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","55,120","30,007","83,656","2,809,957.48","7,293,755.50","132.33","1.52","7,847","17,367","427,798.74","870,019.00","110.87","2.21","6,503","15,624","419,397.33","860,275.00","132.29","2.40","5,191","14,596","486,926.45","991,260.00","190.96","2.81","3,620","11,387","384,565.61","1,182,763.50","326.73","3.15","2,841","9,647","385,600.00","1,730,503.50","609.12","3.40","4,005","15,035","705,669.35","1,658,934.50","414.22","3.75","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","328,024","295,363","583,256","50,676,350.15","65,776,436.00","200.52","1.78","98,350","128,226","7,496,219.78","5,087,167.00","51.73","1.30","29,356","54,919","4,832,857.40","4,649,139.50","158.37","1.87","47,048","98,537","5,698,901.48","8,830,368.00","187.69","2.09","21,937","50,373","3,745,965.99","5,559,251.00","253.42","2.30","25,951","69,229","5,937,981.15","8,955,946.50","345.11","2.67","22,689","58,812","5,539,048.71","8,256,652.50","363.91","2.59","21,939","56,379","11,341,733.03","15,340,763.50","699.25","2.57","28,093","66,781","6,083,642.61","9,097,148.00","323.82","2.38","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","85,265","49,455","205,545","58,501,987.98","82,968,039.50","973.06","2.41","12,280","48,188","14,241,326.55","20,484,558.75","1,668.12","3.92","12,556","52,262","14,472,451.66","20,516,871.50","1,634.03","4.16","12,457","52,612","15,261,822.70","20,846,808.75","1,673.50","4.22","12,162","52,483","14,526,387.07","21,119,800.50","1,736.54","4.32","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","56,781","33,096","76,381","6,114.00","4,658,356.58","82.04","1.35","5,332","10,579","681.50","585,103.15","109.73","1.98","4,728","10,060","825.00","642,141.80","135.82","2.13","6,131","11,849","907.00","607,361.78","99.06","1.93","4,041","9,892","917.00","632,871.53","156.61","2.45","3,004","8,279","798.50","576,919.75","192.05","2.76","4,707","11,695","986.00","727,508.13","154.56","2.48","3,631","9,794","651.00","617,782.99","170.14","2.70","1,522","4,233","348.00","268,667.45","176.52","2.78","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","42,042","26,581","59,482","2,108,978.80","4,424,788.50","105.25","1.41","9,018","12,693","233,787.28","486,926.50","53.99","1.41","5,084","9,503","268,514.18","569,128.50","111.95","1.87","3,035","7,372","267,217.63","557,075.50","183.55","2.43","2,425","7,312","304,692.22","638,175.00","263.16","3.02","1,994","6,084","281,220.76","583,275.50","292.52","3.05","2,031","6,707","306,348.32","645,885.50","318.01","3.30","1,779","5,856","259,489.81","548,658.50","308.41","3.29","1,215","3,955","187,708.60","395,663.50","325.65","3.26","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10705  :  โรงพยาบาลเลย","447,838","163,365","589,423","100,514,077.82","139,738,678.16","312.03","1.32","17,581","64,450","10,926,611.72","15,363,229.91","873.85","3.67","19,770","68,770","12,216,368.71","17,059,068.29","862.88","3.48","19,038","68,978","11,424,671.75","16,075,050.19","844.37","3.62","20,564","70,919","12,884,361.73","17,899,516.24","870.43","3.45","18,955","70,329","14,011,686.47","19,188,779.92","1,012.33","3.71","24,616","89,987","14,027,417.16","19,522,590.74","793.09","3.66","22,759","81,683","12,284,370.46","17,008,555.00","747.33","3.59","20,082","74,307","12,738,589.82","17,621,887.87","877.50","3.70","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11030  :  โรงพยาบาลนาด้วง","67,270","39,026","134,745","8,236,876.14","18,832,371.30","279.95","2.00","8,848","22,915","2,802,908.71","3,656,554.25","413.26","2.59","6,776","19,744","1,280,886.62","1,974,710.25","291.43","2.91","4,717","14,684","727,424.50","1,266,301.00","268.45","3.11","3,808","13,803","662,481.77","1,177,021.75","309.09","3.62","3,171","11,863","586,482.32","1,330,184.75","419.48","3.74","4,085","17,412","731,458.65","4,180,004.65","1,023.26","4.26","4,282","20,216","850,514.96","3,666,446.25","856.25","4.72","3,339","14,108","594,718.61","1,581,148.40","473.54","4.23","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11031  :  โรงพยาบาลเชียงคาน","160,527","99,183","266,968","18,408,342.24","18,644,019.50","116.14","1.66","25,460","42,801","7,913,792.15","2,358,796.50","92.65","1.68","14,342","29,942","2,069,135.92","1,723,330.00","120.16","2.09","10,891","30,998","1,406,519.08","2,410,755.50","221.35","2.85","12,183","33,681","1,447,785.56","2,408,280.00","197.68","2.76","9,044","29,055","1,331,187.35","2,264,478.50","250.38","3.21","10,461","37,200","1,563,597.82","2,773,719.00","265.15","3.56","9,716","37,419","1,556,055.48","2,724,096.50","280.37","3.85","7,086","25,872","1,120,268.88","1,980,563.50","279.50","3.65","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11032  :  โรงพยาบาลปากชม","98,464","62,219","186,957","5,738,096.00","14,642,231.14","148.71","1.90","14,131","28,761","781,793.38","1,395,174.21","98.73","2.04","10,867","23,762","827,162.32","1,304,685.73","120.06","2.19","8,243","20,011","598,919.96","993,666.24","120.55","2.43","6,284","19,786","596,466.99","1,062,148.63","169.02","3.15","5,261","18,780","649,128.93","1,717,216.82","326.41","3.57","7,576","32,125","933,591.46","3,120,753.52","411.93","4.24","5,432","23,442","693,167.67","2,468,097.70","454.36","4.32","4,425","20,290","657,865.29","2,580,488.29","583.16","4.59","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11033  :  โรงพยาบาลนาแห้ว","44,102","24,320","59,591","3,696,288.85","6,080,906.14","137.88","1.35","5,366","10,119","1,087,658.34","1,442,019.15","268.73","1.89","2,820","7,367","484,782.31","806,508.60","286.00","2.61","2,934","6,618","340,113.37","643,018.45","219.16","2.26","2,626","6,920","388,151.33","670,153.32","255.20","2.64","2,101","6,716","337,228.71","623,123.75","296.58","3.20","2,462","6,612","330,260.69","621,127.25","252.29","2.69","3,348","8,020","362,193.79","613,553.12","183.26","2.40","2,508","6,679","327,739.74","591,135.50","235.70","2.66","155","540","38,160.57","70,267.00","453.34","3.48","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11034  :  โรงพยาบาลภูเรือ","61,637","36,632","96,292","7,067,361.34","7,808,875.50","126.69","1.56","9,532","16,785","2,848,417.47","844,963.00","88.64","1.76","6,450","14,263","1,103,112.25","922,596.00","143.04","2.21","4,199","12,356","523,343.36","1,020,533.50","243.04","2.94","4,368","12,376","515,534.76","943,041.00","215.90","2.83","3,278","10,719","530,613.22","1,024,224.50","312.45","3.27","4,667","15,413","936,073.87","1,797,079.00","385.06","3.30","3,440","12,052","522,732.61","1,062,636.00","308.91","3.50","698","2,328","87,533.80","193,802.50","277.65","3.34","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11035  :  โรงพยาบาลท่าลี่","90,044","52,243","180,474","6,397,149.14","14,924,089.30","165.74","2.00","11,379","24,564","718,181.55","1,678,473.00","147.51","2.16","8,232","24,439","803,816.25","1,834,719.00","222.88","2.97","5,518","21,360","792,940.66","1,719,393.65","311.60","3.87","5,776","21,391","787,421.52","1,681,869.90","291.18","3.70","5,247","20,636","817,204.62","1,698,779.75","323.76","3.93","5,362","23,578","895,132.62","2,065,485.25","385.21","4.40","6,310","22,451","735,423.39","2,073,423.20","328.59","3.56","4,419","22,055","847,028.53","2,171,945.55","491.50","4.99","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11036  :  โรงพยาบาลวังสะพุง","216,439","132,749","335,072","1,142,474,226.86","2,750,197,378.37","12,706.57","1.55","41,407","67,630","14,222,989.12","17,629,377.69","425.76","1.63","16,919","41,072","3,496,992.28","5,276,670.35","311.88","2.43","17,429","43,923","2,785,272.17","4,604,369.90","264.18","2.52","13,992","39,901","2,714,435.68","4,465,648.60","319.16","2.85","10,870","37,019","4,799,014.24","7,013,051.05","645.17","3.41","13,130","40,923","4,486,913.59","6,375,263.83","485.55","3.12","13,037","41,892","337,983,838.27","1,766,894,097.95","135,529.19","3.21","5,965","22,712","771,984,771.51","937,938,899.00","157,240.39","3.81","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11037  :  โรงพยาบาลภูกระดึง","57,368","45,617","105,922","4,623,451.88","10,423,692.44","181.70","1.85","10,135","17,441","2,902,331.60","3,849,745.78","379.85","1.72","9,437","17,677","408,443.48","1,815,982.71","192.43","1.87","8,406","17,060","315,409.07","1,033,536.37","122.95","2.03","5,055","12,902","204,179.90","704,658.63","139.40","2.55","3,324","10,794","181,859.04","642,592.87","193.32","3.25","3,540","11,754","257,475.21","888,522.87","251.00","3.32","3,585","11,109","225,196.81","920,960.70","256.89","3.10","2,135","7,185","128,556.77","567,692.51","265.90","3.37","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11038  :  โรงพยาบาลภูหลวง","62,374","38,838","124,321","4,973,833.29","8,855,450.33","141.97","1.99","9,997","26,251","569,660.13","1,191,338.10","119.17","2.63","6,592","18,143","583,067.91","1,296,665.83","196.70","2.75","4,998","14,747","614,201.90","1,024,881.21","205.06","2.95","4,087","13,575","576,659.09","983,075.45","240.54","3.32","2,978","11,682","610,448.65","1,013,017.12","340.17","3.92","3,536","14,101","642,648.85","1,128,216.13","319.07","3.99","3,226","12,786","568,687.43","986,729.92","305.87","3.96","3,424","13,036","808,459.33","1,231,526.57","359.67","3.81","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11039  :  โรงพยาบาลผาขาว","107,282","62,271","176,146","25,124,566.63","17,670,044.71","164.71","1.64","15,271","34,423","9,110,808.74","1,464,869.52","95.92","2.25","11,307","25,880","2,897,080.63","1,720,491.55","152.16","2.29","8,372","21,605","2,787,947.71","1,669,063.31","199.36","2.58","5,999","18,618","1,791,161.30","1,543,686.30","257.32","3.10","4,675","16,671","1,449,760.26","1,892,334.78","404.78","3.57","5,426","18,971","1,632,171.45","2,330,894.95","429.58","3.50","6,650","23,240","3,526,380.92","4,406,775.00","662.67","3.49","4,571","16,738","1,929,255.62","2,641,929.30","577.98","3.66","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
