"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"OP Visit","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง"
"10706  :  โรงพยาบาลหนองคาย","549,485","239,196","834,064","183,237,690.44","247,664,872.85","450.72","1.52","22,855","78,072","15,332,358.98","21,121,383.75","924.15","3.42","21,691","72,294","14,308,929.72","19,442,610.50","896.34","3.33","21,820","74,123","15,204,604.01","20,445,620.40","937.01","3.40","20,024","70,125","15,741,238.95","21,233,918.75","1,060.42","3.50","19,700","69,003","14,460,299.35","19,625,558.05","996.22","3.50","23,026","81,184","17,040,473.45","22,877,280.25","993.54","3.53","18,706","64,335","15,011,034.70","20,082,032.85","1,073.56","3.44","17,345","62,010","14,634,875.89","19,744,932.65","1,138.36","3.58","19,837","70,268","15,893,332.36","21,559,190.30","1,086.82","3.54","18,434","62,626","14,232,071.38","19,260,700.00","1,044.85","3.40","17,947","64,197","15,925,877.50","21,435,183.60","1,194.36","3.58","17,811","65,827","15,452,594.15","20,836,461.75","1,169.86","3.70"
"11042  :  โรงพยาบาลโพนพิสัย","188,169","130,900","375,670","52,951,615.13","68,195,267.13","362.41","2.00","7,374","27,428","1,813,957.91","2,926,875.88","396.92","3.72","7,386","26,937","1,850,776.36","2,964,558.11","401.38","3.65","7,713","28,840","1,919,297.36","3,156,910.46","409.30","3.74","7,298","26,625","2,088,595.15","3,292,826.86","451.20","3.65","6,897","26,952","2,060,385.26","3,297,347.97","478.08","3.91","8,026","32,028","2,326,562.06","3,799,147.34","473.36","3.99","7,327","26,565","2,504,046.45","3,676,573.25","501.78","3.63","6,675","24,825","2,420,110.09","3,621,164.66","542.50","3.72","15,229","37,431","6,788,824.37","8,199,148.25","538.39","2.46","10,815","29,714","4,758,798.57","6,021,361.82","556.76","2.75","16,447","37,056","8,311,079.84","9,738,924.24","592.14","2.25","29,713","51,269","16,109,181.71","17,500,428.29","588.98","1.73"
"11044  :  โรงพยาบาลศรีเชียงใหม่","55,783","35,579","108,182","7,276,132.93","11,681,588.25","209.41","1.94","3,247","10,836","543,481.85","954,399.75","293.93","3.34","3,172","10,775","605,185.52","1,028,876.50","324.36","3.40","3,201","11,025","514,718.21","891,460.00","278.49","3.44","3,911","12,726","617,781.77","1,042,994.25","266.68","3.25","3,154","10,713","546,555.40","998,470.00","316.57","3.40","3,394","11,646","714,429.83","1,215,845.50","358.23","3.43","1,955","6,058","478,638.19","741,587.25","379.33","3.10","3,375","9,989","813,860.36","1,274,418.75","377.61","2.96","5,303","12,932","1,186,383.47","1,730,813.75","326.38","2.44","4,867","11,482","1,255,098.33","1,802,722.50","370.40","2.36","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11045  :  โรงพยาบาลสังคม","81,461","53,678","159,222","11,280,530.47","14,514,776.92","178.18","1.95","4,013","13,602","565,579.74","1,066,527.45","265.77","3.39","3,104","11,178","471,257.03","916,417.75","295.24","3.60","3,658","11,973","542,923.44","988,480.50","270.22","3.27","3,681","12,172","700,039.83","1,252,506.30","340.26","3.31","2,899","9,901","493,019.98","940,648.95","324.47","3.42","3,858","13,103","539,666.02","1,074,425.05","278.49","3.40","3,829","16,027","1,151,901.59","1,805,975.60","471.66","4.19","3,552","13,690","831,549.64","1,307,703.25","368.16","3.85","5,676","15,515","1,082,460.46","1,476,166.56","260.07","2.73","5,029","13,277","965,509.60","1,485,021.81","295.29","2.64","6,018","14,248","1,635,727.24","1,377,082.20","228.83","2.37","8,361","14,536","2,300,895.90","823,821.50","98.53","1.74"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","257,762","166,062","462,504","52,253,235.71","71,478,791.00","277.31","1.79","11,385","37,397","4,547,607.09","5,902,944.50","518.48","3.28","10,695","36,150","4,112,358.53","5,718,359.00","534.68","3.38","10,611","36,369","3,917,405.91","5,481,679.50","516.60","3.43","10,269","35,513","4,236,413.90","5,792,605.00","564.09","3.46","9,521","32,449","4,007,415.60","5,329,278.50","559.74","3.41","11,765","40,048","4,865,279.15","6,668,071.50","566.77","3.40","11,090","35,984","4,073,536.56","5,671,486.00","511.41","3.24","10,680","34,231","4,577,432.22","6,090,135.25","570.24","3.21","16,328","41,135","4,295,277.85","6,083,751.75","372.60","2.52","14,239","37,622","4,776,389.63","6,416,440.50","450.62","2.64","22,783","45,599","4,448,990.75","6,323,745.00","277.56","2.00","26,696","50,007","4,395,128.52","6,000,294.50","224.76","1.87"
"14558  :  โรงพยาบาลพิสัยเวช","73,535","40,260","90,271","19,150,596.66","53,418,866.00","726.44","1.23","3,773","9,092","1,658,461.66","4,683,502.00","1,241.32","2.41","3,332","7,972","1,365,076.91","3,985,551.50","1,196.14","2.39","3,266","8,051","1,898,143.95","5,054,677.00","1,547.67","2.47","3,436","7,949","1,347,023.59","4,002,933.00","1,165.00","2.31","3,252","7,576","1,369,586.00","3,929,251.50","1,208.26","2.33","3,721","8,585","1,790,159.63","4,925,219.00","1,323.63","2.31","3,374","7,272","1,714,210.92","4,582,485.50","1,358.18","2.16","3,482","6,862","1,806,850.15","4,855,964.00","1,394.59","1.97","3,185","6,454","1,389,641.81","3,729,378.00","1,170.92","2.03","3,312","6,891","1,713,087.16","4,471,742.50","1,350.16","2.08","3,369","7,435","1,571,235.40","4,653,506.00","1,381.27","2.21","2,758","6,132","1,527,119.48","4,544,656.00","1,647.81","2.22"
"21356  :  โรงพยาบาลสระใคร","65,623","38,567","111,823","7,651,176.68","8,371,502.40","127.57","1.70","2,890","9,224","313,205.33","595,918.00","206.20","3.19","3,157","10,166","361,144.52","699,946.00","221.71","3.22","3,244","10,716","408,845.90","768,689.00","236.96","3.30","3,030","9,728","400,033.39","741,095.50","244.59","3.21","2,712","8,937","345,920.17","648,611.00","239.16","3.30","3,166","10,306","406,803.84","777,685.50","245.64","3.26","2,842","8,751","536,567.14","697,383.00","245.38","3.08","2,457","7,601","440,703.63","657,862.00","267.75","3.09","3,488","9,272","803,236.37","726,173.40","208.19","2.66","2,911","7,611","621,006.17","637,362.00","218.95","2.61","4,666","10,422","1,709,672.63","783,667.50","167.95","2.23","4,004","9,089","1,304,037.59","637,109.50","159.12","2.27"
"28778  :  โรงพยาบาลโพธิ์ตาก","41,385","26,018","57,591","5,103,768.57","3,458,487.23","83.57","1.39","1,435","4,308","189,924.03","315,553.34","219.90","3.00","1,242","3,436","130,844.17","207,239.76","166.86","2.77","1,453","4,308","188,948.21","311,309.69","214.25","2.96","1,527","4,477","196,889.15","316,470.20","207.25","2.93","1,309","3,755","174,978.65","274,124.88","209.42","2.87","1,490","4,267","176,942.50","288,537.79","193.65","2.86","1,569","4,177","344,625.43","284,151.19","181.10","2.66","1,318","3,468","251,395.70","263,021.55","199.56","2.63","2,107","4,772","387,618.14","289,140.82","137.23","2.26","1,756","4,329","432,031.20","273,271.79","155.62","2.47","4,232","6,685","1,114,202.27","270,549.31","63.93","1.58","6,580","9,609","1,515,369.12","365,116.91","55.49","1.46"
"28811  :  โรงพยาบาลเฝ้าไร่","76,621","56,259","162,858","14,255,816.67","20,549,189.60","268.19","2.13","3,384","12,473","550,700.90","943,469.30","278.80","3.69","3,421","12,941","610,800.69","972,286.15","284.21","3.78","3,393","12,689","568,249.04","890,681.30","262.51","3.74","3,391","12,709","598,540.31","928,577.00","273.84","3.75","3,349","12,553","583,839.74","913,145.60","272.66","3.75","3,953","15,706","707,928.03","1,107,568.95","280.18","3.97","3,169","11,567","731,475.82","1,063,639.80","335.64","3.65","2,923","10,611","736,047.29","1,100,879.10","376.63","3.63","6,827","15,022","1,588,490.45","2,344,980.15","343.49","2.20","4,118","11,576","910,630.27","1,392,369.75","338.12","2.81","5,323","13,013","1,634,430.80","2,247,327.35","422.19","2.44","13,008","21,998","5,034,683.33","6,644,265.15","510.78","1.69"
"28815  :  โรงพยาบาลรัตนวาปี","69,494","50,131","160,577","13,141,395.49","13,318,003.50","191.64","2.31","2,616","11,003","424,019.45","907,751.25","347.00","4.21","2,739","11,926","531,067.57","1,023,207.25","373.57","4.35","2,910","12,292","558,420.72","1,061,471.50","364.77","4.22","2,802","11,730","548,093.89","996,168.00","355.52","4.19","2,671","11,709","501,220.50","949,059.50","355.32","4.38","3,288","13,809","628,152.35","1,174,182.50","357.11","4.20","3,125","12,570","813,791.49","1,149,427.00","367.82","4.02","3,044","11,781","828,025.28","1,122,081.50","368.62","3.87","4,940","14,357","1,138,162.27","1,154,632.50","233.73","2.91","6,460","17,488","1,292,553.43","1,493,208.00","231.15","2.71","3,785","11,912","1,341,960.62","1,226,394.50","324.01","3.15","11,751","20,000","4,535,927.92","1,060,420.00","90.24","1.70"
"10707  :  โรงพยาบาลมหาสารคาม","603,714","323,561","947,261","200,842,928.45","272,435,321.76","451.27","1.57","21,856","76,169","15,477,943.22","21,282,261.25","973.75","3.49","21,962","77,166","16,032,982.58","21,985,792.50","1,001.08","3.51","21,828","78,115","16,386,649.42","22,478,818.50","1,029.82","3.58","20,196","73,279","16,763,535.15","23,011,705.50","1,139.42","3.63","16,133","60,241","14,682,546.07","20,067,104.75","1,243.85","3.73","22,433","81,242","16,895,506.13","23,227,350.50","1,035.41","3.62","19,921","71,267","15,128,568.37","20,845,382.50","1,046.40","3.58","20,424","65,947","16,784,783.68","22,489,237.69","1,101.12","3.23","28,013","81,734","17,091,896.96","23,098,463.29","824.56","2.92","29,383","79,370","16,512,978.09","22,344,024.42","760.44","2.70","46,411","98,152","19,693,147.22","26,226,480.38","565.09","2.11","55,001","104,579","19,392,391.56","25,378,700.48","461.42","1.90"
"11051  :  โรงพยาบาลแกดำ","71,486","43,306","112,453","9,355,842.15","10,704,143.74","149.74","1.57","2,919","9,511","779,278.15","890,034.65","304.91","3.26","2,576","8,610","696,611.95","815,511.43","316.58","3.34","2,671","9,065","758,297.60","870,858.25","326.04","3.39","3,131","9,367","730,829.80","849,761.93","271.40","2.99","2,287","7,907","780,871.65","878,225.30","384.01","3.46","2,612","8,651","756,643.00","869,831.43","333.01","3.31","2,609","8,722","854,161.90","987,387.26","378.45","3.34","3,435","8,912","811,433.30","962,516.75","280.21","2.59","3,162","8,581","788,826.90","884,491.94","279.73","2.71","3,188","7,807","699,623.90","778,189.15","244.10","2.45","6,230","11,553","957,285.60","1,073,365.75","172.29","1.85","8,486","13,767","741,978.40","843,969.90","99.45","1.62"
"11052  :  โรงพยาบาลโกสุมพิสัย","179,955","106,542","358,723","27,005,297.12","42,678,188.25","237.16","1.99","8,699","30,793","1,899,274.01","3,285,990.25","377.74","3.54","9,040","32,566","1,865,681.76","3,285,064.75","363.39","3.60","9,214","32,755","2,141,971.45","3,597,346.75","390.42","3.55","8,404","30,333","1,857,438.40","3,141,831.00","373.85","3.61","8,493","28,967","1,943,262.58","3,223,550.75","379.55","3.41","10,783","34,039","2,307,853.91","3,665,791.00","339.96","3.16","8,418","28,713","2,208,717.03","3,393,709.25","403.15","3.41","8,475","27,244","2,615,106.83","3,855,079.75","454.88","3.21","9,852","29,658","2,823,355.85","4,173,359.50","423.61","3.01","10,009","28,323","2,980,091.08","4,233,799.00","423.00","2.83","7,418","27,324","2,263,982.23","3,531,715.50","476.10","3.68","7,737","28,008","2,098,561.99","3,290,950.75","425.35","3.62"
"11053  :  โรงพยาบาลกันทรวิชัย","129,910","80,784","221,897","21,858,439.77","20,459,667.32","157.49","1.71","4,394","17,181","908,680.50","1,682,242.90","382.85","3.91","4,604","17,737","948,755.36","1,728,106.00","375.35","3.85","4,523","17,376","859,847.23","1,600,337.50","353.82","3.84","4,663","16,868","935,330.97","1,727,308.50","370.43","3.62","4,539","15,040","900,884.22","1,634,669.50","360.14","3.31","4,684","18,260","985,968.02","1,834,449.50","391.64","3.90","4,141","15,701","1,058,252.33","1,849,818.89","446.71","3.79","5,012","15,775","1,574,798.37","1,743,963.28","347.96","3.15","6,425","18,706","1,504,622.73","1,837,500.50","285.99","2.91","7,239","18,858","2,367,983.00","1,702,212.00","235.14","2.61","13,316","23,600","5,026,502.33","1,641,038.65","123.24","1.77","17,244","26,795","4,786,814.71","1,478,020.10","85.71","1.55"
"11054  :  โรงพยาบาลเชียงยืน","152,835","90,001","253,409","25,854,423.06","29,634,413.37","193.90","1.66","5,726","20,254","858,410.63","2,292,414.19","400.35","3.54","5,641","20,479","806,371.72","2,208,983.90","391.59","3.63","5,687","21,690","792,342.24","2,184,166.59","384.06","3.81","7,892","23,547","1,130,371.61","3,025,103.05","383.31","2.98","4,744","17,544","803,683.05","2,354,851.94","496.39","3.70","6,056","21,398","885,913.00","2,426,581.46","400.69","3.53","5,080","17,945","1,014,766.28","2,530,945.25","498.22","3.53","5,564","18,267","1,385,052.44","2,936,474.07","527.76","3.28","6,622","19,699","1,840,289.53","2,231,577.55","336.99","2.97","7,454","19,821","2,416,444.42","2,607,197.94","349.77","2.66","11,805","22,994","5,266,623.44","2,665,815.80","225.82","1.95","17,730","29,771","8,654,154.70","2,170,301.63","122.41","1.68"
"11055  :  โรงพยาบาลบรบือ","229,806","144,408","430,732","43,300,295.79","63,165,615.94","274.86","1.87","9,467","35,307","2,191,536.86","4,677,102.47","494.04","3.73","9,235","34,857","2,269,237.47","4,721,631.15","511.28","3.77","10,859","37,077","2,305,392.85","4,905,358.43","451.73","3.41","10,154","39,741","2,895,405.14","6,209,470.88","611.53","3.91","7,312","26,384","2,188,715.95","4,525,981.31","618.98","3.61","9,619","37,444","2,650,134.23","5,486,247.55","570.36","3.89","9,734","36,931","3,326,328.56","6,828,120.87","701.47","3.79","7,499","23,686","2,546,185.50","3,848,077.07","513.15","3.16","8,618","29,782","2,891,119.72","4,839,394.36","561.54","3.46","11,654","33,821","4,152,325.65","5,685,055.79","487.82","2.90","24,196","47,399","8,512,114.90","6,049,893.94","250.04","1.96","26,061","48,303","7,371,798.96","5,389,282.12","206.79","1.85"
"11056  :  โรงพยาบาลนาเชือก","99,566","60,082","155,999","12,764,503.47","19,317,655.24","194.02","1.57","3,941","12,444","460,136.88","921,290.00","233.77","3.16","3,976","12,922","623,851.50","1,161,052.75","292.02","3.25","4,322","13,881","531,494.85","1,077,028.50","249.20","3.21","5,055","16,351","797,299.17","1,651,487.50","326.70","3.23","3,901","11,993","718,040.68","1,310,002.75","335.81","3.07","4,671","14,340","540,608.09","1,119,014.53","239.57","3.07","4,512","14,048","716,414.67","1,385,514.48","307.07","3.11","4,001","11,642","967,091.71","1,550,303.84","387.48","2.91","4,888","12,668","913,993.44","1,395,881.86","285.57","2.59","4,862","12,132","1,487,504.52","2,094,741.77","430.84","2.50","0","0","0.00","0.00","0.00","0.00","15,953","23,578","5,008,067.96","5,651,337.26","354.25","1.48"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","193,684","128,688","378,332","33,836,936.49","55,991,081.09","289.08","1.95","7,913","30,383","1,412,414.60","2,886,421.89","364.77","3.84","8,104","31,896","1,435,974.03","2,983,821.86","368.19","3.94","8,467","32,443","1,533,945.75","3,191,138.94","376.89","3.83","9,801","35,967","1,822,774.33","3,883,889.39","396.27","3.67","8,360","30,237","1,371,446.22","2,833,325.02","338.91","3.62","8,034","29,491","1,362,148.39","2,794,708.08","347.86","3.67","7,084","27,049","1,481,500.45","2,908,720.47","410.60","3.82","7,053","23,130","1,897,729.56","3,586,268.56","508.47","3.28","9,531","28,900","2,509,481.24","4,437,030.92","465.54","3.03","9,773","28,640","2,914,806.28","4,795,036.21","490.64","2.93","19,489","40,214","7,857,793.71","10,887,681.91","558.66","2.06","25,079","39,982","8,236,921.93","10,803,037.84","430.76","1.59"
"11058  :  โรงพยาบาลวาปีปทุม","215,039","134,297","330,243","37,190,120.95","53,509,720.60","248.84","1.54","7,804","24,529","1,377,549.86","2,362,121.46","302.68","3.14","8,197","25,523","1,394,944.79","2,383,787.50","290.81","3.11","7,409","25,009","1,483,963.59","2,540,717.82","342.92","3.38","7,369","25,152","1,596,923.18","2,705,634.94","367.16","3.41","9,309","24,171","1,471,635.15","2,514,113.78","270.07","2.60","7,854","26,265","1,668,899.71","2,869,201.46","365.32","3.34","7,049","23,530","1,634,538.03","2,689,678.00","381.57","3.34","7,770","22,624","2,206,007.62","3,377,353.30","434.67","2.91","8,865","24,943","2,203,055.75","3,428,570.44","386.75","2.81","10,883","25,072","3,471,311.31","4,890,368.90","449.36","2.30","20,772","36,527","8,538,569.01","10,992,453.92","529.20","1.76","31,016","46,898","10,142,722.95","12,755,719.08","411.26","1.51"
"11059  :  โรงพยาบาลนาดูน","82,636","47,353","102,615","13,018,420.94","10,780,997.50","130.46","1.24","2,602","6,870","436,037.29","764,864.00","293.95","2.64","3,034","7,763","446,063.39","813,773.50","268.22","2.56","2,834","7,786","447,659.91","820,205.00","289.42","2.75","2,593","7,446","446,670.79","799,893.00","308.48","2.87","2,503","7,595","511,737.04","930,654.50","371.82","3.03","2,916","7,990","500,694.53","890,459.50","305.37","2.74","2,429","6,985","577,592.70","918,905.00","378.31","2.88","2,730","7,205","852,426.57","1,010,847.50","370.27","2.64","3,586","8,028","900,547.43","1,001,936.00","279.40","2.24","3,752","7,460","1,205,023.47","817,665.00","217.93","1.99","7,194","11,824","2,803,017.96","1,052,524.50","146.31","1.64","11,180","15,663","3,890,949.86","959,270.00","85.80","1.40"
"11060  :  โรงพยาบาลยางสีสุราช","89,911","53,959","137,685","12,752,798.38","10,351,501.89","115.13","1.53","3,774","11,307","500,452.97","822,665.23","217.98","3.00","3,686","11,795","530,687.62","869,283.00","235.83","3.20","3,825","11,627","506,527.79","855,184.91","223.58","3.04","3,101","10,267","539,974.47","914,498.90","294.90","3.31","3,099","9,928","532,020.24","916,802.95","295.84","3.20","3,249","10,619","517,070.27","850,929.05","261.90","3.27","3,240","10,059","579,241.27","866,463.26","267.43","3.10","3,552","10,034","871,156.26","848,739.46","238.95","2.82","3,971","10,457","804,654.92","808,488.06","203.60","2.63","4,195","10,231","1,119,822.78","825,065.29","196.68","2.44","7,297","13,780","2,607,687.90","864,439.60","118.47","1.89","10,970","17,581","3,643,501.89","908,942.18","82.86","1.60"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","231,005","116,501","331,388","72,833,635.83","93,498,150.50","404.75","1.43","10,917","33,656","6,303,207.15","8,339,672.25","763.92","3.08","10,592","32,443","6,488,021.70","8,503,228.50","802.80","3.06","10,668","32,369","7,699,048.80","9,783,027.00","917.04","3.03","8,514","27,456","6,563,993.05","8,455,446.00","993.12","3.22","0","0","0.00","0.00","0.00","0.00","10,005","32,436","7,463,519.59","9,603,364.75","959.86","3.24","7,618","25,347","6,251,486.75","8,020,917.25","1,052.89","3.33","7,211","22,658","5,827,655.82","7,460,165.75","1,034.55","3.14","10,213","28,657","6,585,677.42","8,384,945.75","821.01","2.81","12,072","30,370","5,923,687.57","7,573,477.75","627.36","2.52","11,535","29,513","6,929,107.15","8,746,022.00","758.22","2.56","17,156","36,483","6,798,230.83","8,627,883.50","502.91","2.13"
