"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","2,993","9,642","2,138,594.47","2,879,233.45","1,861.0143","298.61","961.99","1,547.13","286","951","208,528.84","273,492.10","177.9036","287.58","956.27","1,537.31","254","821","200,540.52","267,267.20","162.2340","325.54","1,052.23","1,647.42","243","797","136,497.52","187,857.76","148.0501","235.71","773.08","1,268.88","293","944","183,190.89","249,794.46","185.6254","264.61","852.54","1,345.69","248","767","137,221.82","188,530.94","129.1500","245.80","760.21","1,459.78","249","747","152,171.05","209,270.17","149.1761","280.15","840.44","1,402.84","169","535","88,139.59","119,343.75","108.5078","223.07","706.18","1,099.86","207","686","224,960.41","292,750.96","124.8129","426.75","1,414.26","2,345.52","221","747","157,481.19","213,855.00","152.8329","286.29","967.67","1,399.27","273","928","288,784.54","376,136.56","186.2576","405.32","1,377.79","2,019.44","271","855","186,284.13","254,595.90","166.5029","297.77","939.47","1,529.08","279","864","174,793.97","246,338.65","169.9610","285.11","882.93","1,449.38"
"10716  :  โรงพยาบาลน่าน","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11173  :  โรงพยาบาลแม่จริม","1,734","5,098","115,329.76","954,927.00","1,077.4365","187.31","550.71","886.30","186","593","11,610.52","84,939.00","120.4136","143.24","456.66","705.39","168","523","7,033.32","87,287.00","102.2196","166.90","519.57","853.92","155","416","4,372.17","75,993.00","98.0321","182.68","490.28","775.18","182","477","5,886.19","93,441.00","110.0418","195.89","513.41","849.14","131","390","5,001.63","80,593.00","78.2257","206.65","615.21","1,030.26","139","428","4,500.65","81,687.00","97.1483","190.86","587.68","840.85","71","182","7,677.19","58,697.00","42.9218","322.51","826.72","1,367.53","112","321","5,205.80","66,690.00","70.0559","207.76","595.45","951.95","130","413","35,618.47","79,963.00","79.6187","193.62","615.10","1,004.32","138","393","9,785.45","86,128.00","85.7258","219.16","624.12","1,004.69","147","446","10,075.66","73,529.00","92.3848","164.86","500.20","795.90","175","516","8,562.71","85,980.00","100.6484","166.63","491.31","854.26"
"11174  :  โรงพยาบาลบ้านหลวง","1,424","4,033","789,763.08","1,110,876.88","807.0802","275.45","780.11","1,376.41","141","361","64,945.00","92,642.00","74.7490","256.63","657.04","1,239.37","158","438","44,630.13","61,854.00","82.9663","141.22","391.48","745.53","137","437","98,382.46","139,920.00","85.9780","320.18","1,021.31","1,627.39","128","372","52,315.87","72,686.00","72.0668","195.39","567.86","1,008.59","119","373","82,492.54","117,996.00","69.8087","316.34","991.56","1,690.28","101","369","77,344.40","108,295.00","59.9375","293.48","1,072.23","1,806.80","76","184","14,200.23","20,623.00","43.4797","112.08","271.36","474.31","87","217","54,184.76","75,485.00","45.2611","347.86","867.64","1,667.77","107","254","44,108.58","64,269.00","59.0222","253.03","600.64","1,088.90","109","302","81,377.68","112,359.00","59.2702","372.05","1,030.82","1,895.71","131","368","77,493.89","110,039.88","81.8214","299.02","840.00","1,344.88","130","358","98,287.54","134,708.00","72.7193","376.28","1,036.22","1,852.44"
"11175  :  โรงพยาบาลนาน้อย","2,199","6,893","1,451,508.20","2,884,527.75","1,671.2032","418.47","1,311.75","1,726.02","221","612","95,258.29","168,875.50","182.1180","275.94","764.14","927.29","197","589","99,971.01","188,400.00","143.1877","319.86","956.35","1,315.76","183","570","120,269.44","239,987.25","147.0121","421.03","1,311.41","1,632.43","204","690","120,187.51","214,103.25","144.0089","310.29","1,049.53","1,486.74","191","667","161,839.85","325,090.50","153.1091","487.39","1,702.04","2,123.26","181","549","154,131.43","308,485.00","132.8367","561.90","1,704.34","2,322.29","120","379","86,383.65","154,710.25","108.1138","408.21","1,289.25","1,430.99","165","495","98,597.35","201,919.75","122.9658","407.92","1,223.76","1,642.08","187","542","70,783.63","126,576.00","138.1893","233.54","676.88","915.96","183","577","204,012.55","483,504.50","134.5392","837.96","2,642.10","3,593.78","172","581","114,051.28","229,432.75","124.8323","394.89","1,333.91","1,837.93","195","642","126,022.21","243,443.00","140.2903","379.19","1,248.43","1,735.28"
"11176  :  โรงพยาบาลท่าวังผา","4,006","12,401","1,959,365.98","2,637,232.24","2,746.3964","212.66","658.32","960.25","378","1,121","141,466.45","194,948.00","256.1826","173.91","515.74","760.97","383","1,231","172,772.15","236,615.30","263.4022","192.21","617.79","898.30","374","1,044","168,293.16","227,889.72","239.9430","218.29","609.33","949.77","408","1,165","158,980.18","218,234.00","276.7503","187.33","534.89","788.56","329","978","182,389.06","242,011.00","212.4835","247.46","735.60","1,138.96","339","1,128","209,995.16","275,463.50","229.4464","244.21","812.58","1,200.56","208","623","111,075.90","148,872.50","141.5409","238.96","715.73","1,051.80","286","840","144,222.14","195,906.00","195.0034","233.22","684.99","1,004.63","304","904","144,311.14","194,258.00","198.9799","214.89","639.01","976.27","315","1,155","193,459.29","257,350.80","249.8581","222.81","816.99","1,029.99","355","1,075","163,098.28","222,164.03","253.8608","206.66","625.81","875.14","327","1,137","169,303.07","223,519.39","228.9453","196.59","683.55","976.30"
"11177  :  โรงพยาบาลเวียงสา","6,662","21,732","4,419,358.18","5,955,659.84","4,309.4677","274.05","893.97","1,381.99","638","2,197","364,328.50","547,180.90","401.0465","249.06","857.65","1,364.38","687","2,191","360,200.60","470,152.20","415.8925","214.58","684.36","1,130.47","635","2,059","381,315.61","498,305.65","371.1950","242.01","784.73","1,342.44","685","2,376","429,122.72","562,449.60","421.0658","236.72","821.09","1,335.78","543","1,920","342,874.18","492,192.00","338.9577","256.35","906.43","1,452.07","487","1,674","285,820.30","409,879.95","316.4751","244.85","841.64","1,295.14","371","1,184","195,940.48","262,616.15","268.2646","221.80","707.86","978.94","431","1,407","350,767.77","485,796.20","275.8182","345.27","1,127.14","1,761.29","478","1,457","384,802.34","494,764.75","324.8111","339.58","1,035.07","1,523.24","555","1,581","402,128.98","528,790.40","360.1537","334.47","952.78","1,468.24","565","1,875","401,784.00","544,697.51","413.4309","290.51","964.07","1,317.51","587","1,811","520,272.70","658,834.53","402.3566","363.80","1,122.38","1,637.44"
"11178  :  โรงพยาบาลทุ่งช้าง","2,137","6,154","1,143,078.71","1,513,389.02","1,246.2503","245.92","708.18","1,214.35","238","627","97,444.81","129,402.91","132.2068","206.38","543.71","978.79","182","537","92,145.24","119,960.97","103.5067","223.39","659.13","1,158.97","187","557","114,589.92","150,043.48","128.0409","269.38","802.37","1,171.84","209","579","104,361.26","138,092.20","119.4147","238.50","660.73","1,156.41","170","460","98,281.42","132,685.50","97.5120","288.45","780.50","1,360.71","155","438","90,624.22","118,340.75","89.2177","270.18","763.49","1,326.43","141","426","64,415.09","86,442.25","77.1157","202.92","613.07","1,120.94","163","455","82,917.81","109,233.21","89.0008","240.07","670.14","1,227.33","174","522","90,340.20","120,039.37","99.8441","229.96","689.88","1,202.27","199","589","118,171.24","156,036.00","118.0593","264.92","784.10","1,321.67","160","478","90,740.30","121,771.55","94.3515","254.75","761.07","1,290.62","159","486","99,047.20","131,340.83","97.9801","270.25","826.04","1,340.48"
"11179  :  โรงพยาบาลเชียงกลาง","2,636","7,144","1,103,785.32","1,486,090.15","1,574.7026","208.02","563.77","943.73","253","649","67,775.07","93,055.50","145.6343","143.38","367.81","638.97","252","618","68,635.08","94,274.75","143.5676","152.55","374.11","656.66","227","590","80,353.46","108,498.65","140.0964","183.90","477.97","774.46","228","621","91,427.10","122,593.25","135.4117","197.41","537.69","905.34","275","723","117,294.47","157,506.75","159.2410","217.85","572.75","989.11","256","702","155,021.89","209,818.00","156.8964","298.89","819.60","1,337.30","158","424","65,493.19","90,804.00","101.0564","214.16","574.71","898.55","202","496","70,257.18","95,812.75","118.8617","193.17","474.32","806.09","209","643","91,152.79","121,094.25","130.3789","188.33","579.40","928.79","194","536","88,774.90","117,746.50","119.9192","219.68","606.94","981.88","190","571","80,628.09","108,459.00","105.5789","189.95","570.84","1,027.28","192","571","126,972.10","166,426.75","118.0601","291.47","866.81","1,409.68"
"11180  :  โรงพยาบาลนาหมื่น","1,433","3,854","395,465.70","531,159.65","865.9628","137.82","370.66","613.37","126","375","27,601.88","38,363.50","85.1672","102.30","304.47","450.45","124","359","25,629.23","36,582.00","77.2215","101.90","295.02","473.73","128","358","28,891.53","40,934.50","85.7916","114.34","319.80","477.14","156","452","39,713.05","55,664.95","93.0297","123.15","356.83","598.36","144","371","37,272.89","51,238.50","80.1084","138.11","355.82","639.61","118","287","29,556.51","33,718.40","66.6378","117.49","285.75","506.00","99","259","26,056.51","37,016.80","60.4280","142.92","373.91","612.58","101","316","56,290.47","75,607.25","63.1637","239.26","748.59","1,197.00","94","230","21,783.75","30,501.00","58.7261","132.61","324.48","519.38","119","256","29,428.74","39,952.50","63.7461","156.06","335.74","626.74","102","254","33,569.94","44,526.50","56.4730","175.30","436.53","788.46","122","337","39,671.20","47,053.75","75.4697","139.63","385.69","623.48"
"11181  :  โรงพยาบาลสันติสุข","1,670","4,496","592,511.63","787,501.90","1,078.5094","175.16","471.56","730.18","134","386","43,312.01","57,953.70","86.3435","150.14","432.49","671.20","168","475","58,381.18","77,926.80","101.5575","164.06","463.85","767.32","121","316","49,238.28","63,914.50","77.9837","202.26","528.22","819.59","179","508","66,212.19","88,026.20","120.5124","173.28","491.77","730.43","134","385","67,093.97","87,669.50","86.8741","227.71","654.25","1,009.16","137","369","51,435.73","69,626.80","92.1467","188.69","508.22","755.61","104","265","38,519.32","51,124.80","65.0916","192.92","491.58","785.43","129","295","43,321.75","57,618.75","93.3987","195.32","446.66","616.91","137","309","36,693.55","49,754.00","86.3465","161.02","363.17","576.21","176","438","44,509.42","61,588.75","110.6721","140.61","349.94","556.50","149","431","61,630.74","79,881.85","89.8991","185.34","536.12","888.57","102","319","32,163.49","42,416.25","67.6835","132.97","415.85","626.69"
"11182  :  โรงพยาบาลบ่อเกลือ","1,096","3,859","569,016.57","761,869.00","672.7144","197.43","695.14","1,132.53","105","367","42,466.89","57,929.50","66.5618","157.85","551.71","870.31","124","399","53,354.26","70,516.50","73.9361","176.73","568.68","953.75","92","380","55,799.17","73,210.00","57.7912","192.66","795.76","1,266.80","104","357","62,369.91","82,773.50","61.7476","231.86","795.90","1,340.51","109","391","50,547.19","67,557.50","71.3950","172.78","619.79","946.25","96","425","59,392.33","81,575.00","72.0195","191.94","849.74","1,132.68","58","229","25,643.42","34,680.50","32.5077","151.44","597.94","1,066.84","80","304","42,457.78","55,681.00","48.6907","183.16","696.01","1,143.57","64","207","47,167.10","62,943.50","43.1784","304.07","983.49","1,457.75","79","210","47,586.17","63,550.00","40.5584","302.62","804.43","1,566.88","79","254","38,079.47","50,971.50","47.5380","200.68","645.21","1,072.23","106","336","44,152.88","60,480.50","56.7900","180.00","570.57","1,064.99"
"11183  :  โรงพยาบาลสองแคว","971","2,309","325,348.87","445,628.00","567.9403","193.00","458.94","784.64","98","261","26,947.33","29,386.25","55.8519","112.59","299.86","526.15","94","227","30,974.70","39,333.50","57.5933","173.28","418.44","682.95","74","177","29,825.98","34,723.75","47.9523","196.18","469.24","724.13","80","185","52,311.28","61,212.00","49.2769","330.88","765.15","1,242.20","94","229","39,167.99","46,739.75","58.7963","204.10","497.23","794.94","86","171","20,851.61","29,579.00","46.3721","172.98","343.94","637.86","50","116","15,651.72","21,602.25","29.9278","186.23","432.05","721.81","62","139","12,740.23","54,941.75","32.5692","395.26","886.16","1,686.92","79","177","29,376.23","37,447.25","47.2814","211.57","474.02","792.01","86","222","28,697.54","37,614.50","54.5504","169.43","437.38","689.54","84","193","18,169.68","24,422.25","42.6800","126.54","290.74","572.22","84","212","20,634.58","28,625.75","45.0887","135.03","340.78","634.88"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","7,752","31,517","8,280,456.06","10,374,212.60","10,525.8259","329.16","1,338.26","985.60","719","2,748","556,550.46","733,837.93","945.6155","267.04","1,020.64","776.04","623","2,840","651,620.03","859,377.18","868.3011","302.60","1,379.42","989.72","710","3,047","782,512.18","996,187.21","965.3497","326.94","1,403.08","1,031.94","693","2,741","757,180.27","965,553.00","864.2954","352.26","1,393.29","1,117.16","659","2,742","721,390.73","864,927.11","841.3129","315.44","1,312.48","1,028.07","577","2,443","637,626.75","827,598.38","780.6130","338.76","1,434.31","1,060.19","453","1,965","638,926.00","770,803.50","637.7235","392.27","1,701.55","1,208.68","604","2,291","620,225.35","754,702.50","794.0237","329.42","1,249.51","950.48","607","2,322","673,851.44","773,493.75","835.4844","333.12","1,274.29","925.80","741","2,734","813,281.46","970,676.25","993.9918","355.04","1,309.95","976.54","699","2,907","730,707.82","950,728.29","1,065.0491","327.05","1,360.13","892.66","667","2,737","696,583.57","906,327.50","934.0658","331.14","1,358.81","970.30"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","1,027","3,131","414,952.86","538,142.40","535.1852","171.88","523.99","1,005.53","118","330","35,908.12","46,832.45","57.3357","141.92","396.89","816.81","88","271","37,186.64","48,525.70","52.3635","179.06","551.43","926.71","82","241","22,376.90","29,271.55","39.1556","121.46","356.97","747.57","111","350","45,526.00","57,902.50","58.8655","165.44","521.64","983.64","94","301","40,913.79","54,115.35","50.0974","179.79","575.70","1,080.20","78","264","31,699.11","42,574.20","40.2394","161.27","545.82","1,058.02","74","284","36,936.13","45,833.70","46.4759","161.39","619.37","986.18","92","284","35,872.28","47,819.95","44.3996","168.38","519.78","1,077.04","50","143","16,251.89","21,291.00","24.3244","148.89","425.82","875.29","86","195","31,599.83","40,881.50","38.2106","209.65","475.37","1,069.90","78","225","36,612.81","47,397.00","43.5153","210.65","607.65","1,089.20","76","243","44,069.36","55,697.50","40.2023","229.21","732.86","1,385.43"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10717  :  โรงพยาบาลพะเยา","27,004","110,934","38,788,532.45","48,072,880.90","38,162.0126","433.35","1,780.21","1,259.71","2,447","10,824","2,734,378.23","3,407,931.95","3,503.2671","314.85","1,392.70","972.79","2,376","10,421","3,690,232.50","4,541,087.35","3,322.5924","435.76","1,911.23","1,366.73","2,372","10,988","3,926,195.34","4,837,526.40","3,496.1782","440.26","2,039.43","1,383.66","2,571","10,500","3,615,146.70","4,510,662.00","3,584.8628","429.59","1,754.44","1,258.25","2,369","9,598","3,352,223.38","4,163,541.80","3,238.2805","433.79","1,757.51","1,285.73","2,324","9,235","3,107,914.25","3,862,885.05","3,198.7471","418.29","1,662.17","1,207.62","1,427","5,861","2,337,488.73","2,918,125.90","2,136.7751","497.89","2,044.94","1,365.67","1,877","6,820","2,461,119.00","3,070,823.50","2,616.4416","450.27","1,636.03","1,173.66","2,061","7,927","2,823,416.47","3,513,602.65","2,836.6722","443.24","1,704.80","1,238.64","2,373","9,088","3,320,415.38","4,092,528.95","3,332.3689","450.32","1,724.62","1,228.11","2,417","9,990","3,891,105.97","4,794,680.55","3,490.9222","479.95","1,983.73","1,373.47","2,390","9,682","3,528,896.50","4,359,484.80","3,404.9045","450.27","1,824.05","1,280.35"
"10718  :  โรงพยาบาลเชียงคำ","16,735","70,790","24,691,052.20","32,530,882.50","19,978.1382","459.54","1,943.88","1,628.32","1,649","6,740","1,782,543.73","2,372,820.67","1,835.0610","352.05","1,438.95","1,293.05","1,584","6,787","1,856,647.47","2,486,874.33","1,816.8595","366.42","1,570.00","1,368.78","1,499","6,755","2,761,049.41","3,661,025.39","1,798.7432","541.97","2,442.31","2,035.32","1,608","6,409","2,653,231.04","3,517,216.51","1,766.2953","548.79","2,187.32","1,991.30","1,549","6,339","2,368,953.88","3,124,687.13","1,819.1832","492.93","2,017.23","1,717.63","1,411","5,631","1,829,555.81","2,388,948.43","1,702.5812","424.25","1,693.09","1,403.13","921","4,307","1,564,950.46","2,055,232.58","1,196.6107","477.18","2,231.52","1,717.54","1,244","4,888","1,737,400.09","2,274,876.26","1,540.0339","465.40","1,828.68","1,477.16","1,244","5,523","1,907,507.80","2,503,703.50","1,640.6475","453.32","2,012.62","1,526.05","1,261","5,671","1,890,279.17","2,506,533.42","1,444.2516","441.99","1,987.73","1,735.52","1,383","5,928","2,201,406.43","2,873,244.96","1,743.6894","484.69","2,077.55","1,647.80","1,382","5,812","2,137,526.91","2,765,719.32","1,674.1817","475.86","2,001.24","1,651.98"
