"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw"
"28811  :  โรงพยาบาลเฝ้าไร่","1,062","5,965","486,453.57","3,342,701.00","630.1675","560.39","3,147.55","5,304.46","136","474","79,103.79","173,362.75","87.3227","365.74","1,274.73","1,985.31","98","429","75,168.55","174,142.00","60.1629","405.93","1,776.96","2,894.51","137","536","109,839.36","239,819.25","84.8516","447.42","1,750.51","2,826.34","129","495","75,312.64","245,775.00","79.7850","496.52","1,905.23","3,080.47","230","1,543","73,857.50","912,276.25","137.3442","591.24","3,966.42","6,642.26","332","2,488","73,171.73","1,597,325.75","180.7011","642.01","4,811.22","8,839.60","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","2,375","15,023","3,849,235.82","4,829,555.50","1,291.5195","321.48","2,033.50","3,739.44","164","836","252,281.24","319,951.00","99.9088","382.72","1,950.92","3,202.43","239","1,624","596,574.57","747,186.00","159.9401","460.09","3,126.30","4,671.66","148","542","148,112.86","192,109.25","87.9786","354.45","1,298.04","2,183.59","182","605","208,384.49","266,233.50","98.5898","440.06","1,462.82","2,700.42","350","2,209","812,703.71","1,017,187.75","188.7174","460.47","2,906.25","5,390.01","759","5,303","1,527,940.41","1,887,451.50","369.5720","355.92","2,486.76","5,107.13","533","3,904","303,238.54","399,436.50","286.8128","102.31","749.41","1,392.67","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","16,662","73,943","31,085,633.38","33,748,724.50","26,523.4834","456.42","2,025.49","1,272.41","4,014","19,900","5,652,815.24","6,258,048.25","6,333.0422","314.47","1,559.06","988.16","3,933","16,461","7,374,771.17","8,023,490.00","6,354.3640","487.42","2,040.04","1,262.67","4,301","16,865","8,986,890.12","9,644,420.75","6,885.3063","571.86","2,242.37","1,400.73","4,414","20,717","9,071,156.85","9,822,765.50","6,950.7709","474.14","2,225.37","1,413.19","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11051  :  โรงพยาบาลแกดำ","551","1,561","329,523.64","445,091.72","374.0080","285.13","807.79","1,190.06","117","290","62,958.90","70,870.09","82.6179","244.38","605.73","857.81","130","375","76,008.54","106,352.02","82.9681","283.61","818.09","1,281.84","147","408","79,118.94","112,080.03","103.0074","274.71","762.45","1,088.08","157","488","111,437.26","155,789.58","105.4146","319.24","992.29","1,477.87","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","4,175","17,837","4,502,698.20","5,886,702.25","2,797.2439","330.03","1,409.99","2,104.47","1,001","5,233","1,334,579.10","1,706,157.00","665.4531","326.04","1,704.45","2,563.90","803","3,811","1,026,025.22","1,334,806.00","552.7421","350.25","1,662.27","2,414.88","743","2,294","569,768.21","788,280.50","523.1598","343.63","1,060.94","1,506.77","822","3,019","754,320.69","999,740.25","541.4377","331.15","1,216.23","1,846.45","806","3,480","818,004.98","1,057,718.50","514.4512","303.94","1,312.31","2,056.01","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","1,380","3,637","775,943.96","1,229,403.50","864.3089","338.03","890.87","1,422.41","300","710","140,616.59","229,476.00","185.3265","323.21","764.92","1,238.23","266","635","130,910.12","213,878.00","167.1607","336.82","804.05","1,279.48","288","667","161,352.53","266,618.50","176.4624","399.73","925.76","1,510.91","260","630","143,607.37","233,347.00","172.3234","370.39","897.49","1,354.12","266","995","199,457.35","286,084.00","163.0359","287.52","1,075.50","1,754.73","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11054  :  โรงพยาบาลเชียงยืน","2,636","11,705","1,011,276.71","3,546,391.72","1,566.8420","302.98","1,345.37","2,263.40","414","1,184","186,585.54","477,882.84","263.3095","403.62","1,154.31","1,814.91","395","1,275","191,461.08","607,638.00","250.8871","476.58","1,538.32","2,421.96","418","1,156","225,416.40","1,289,813.01","254.1131","1,115.76","3,085.68","5,075.74","559","2,257","205,211.56","587,337.03","299.8057","260.23","1,050.69","1,959.06","850","5,833","202,602.13","583,720.84","498.7266","100.07","686.73","1,170.42","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11055  :  โรงพยาบาลบรบือ","3,540","14,427","2,764,620.75","4,291,997.91","3,187.8450","297.50","1,212.43","1,346.36","893","4,147","649,292.30","1,027,626.34","824.3398","247.80","1,150.76","1,246.61","765","2,780","696,202.75","1,085,416.02","746.0885","390.44","1,418.84","1,454.81","934","3,649","750,164.92","1,169,048.24","814.7538","320.37","1,251.66","1,434.85","948","3,851","668,960.78","1,009,907.31","802.6629","262.25","1,065.30","1,258.20","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11056  :  โรงพยาบาลนาเชือก","1,687","6,014","1,063,574.45","1,203,110.05","936.5944","200.05","713.17","1,284.56","441","1,804","207,719.42","287,792.00","252.4906","159.53","652.59","1,139.81","414","1,491","235,136.41","315,934.22","222.9269","211.89","763.13","1,417.21","393","1,022","157,854.42","248,695.00","213.1606","243.34","632.81","1,166.70","439","1,697","462,864.20","350,688.83","248.0163","206.65","798.84","1,413.97","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","5,194","18,584","3,557,105.27","5,863,548.63","4,375.8748","315.52","1,128.91","1,339.97","660","1,893","257,338.11","488,394.76","540.0571","258.00","739.99","904.34","740","1,998","394,229.00","709,300.66","628.5322","355.01","958.51","1,128.50","808","2,299","435,747.52","797,994.40","698.5321","347.11","987.62","1,142.39","735","2,296","408,082.89","743,705.77","639.9274","323.91","1,011.84","1,162.17","720","2,764","515,521.48","784,562.77","632.9305","283.85","1,089.67","1,239.57","725","2,943","838,913.91","1,255,884.01","622.8357","426.74","1,732.25","2,016.40","806","4,391","707,272.36","1,083,706.26","613.0598","246.80","1,344.55","1,767.70","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","6,231","26,115","4,279,667.46","5,746,221.52","4,434.1200","220.04","922.20","1,295.91","839","3,289","578,089.91","770,325.46","624.0372","234.21","918.15","1,234.42","802","2,706","690,019.72","922,607.66","637.8203","340.95","1,150.38","1,446.50","826","2,738","664,428.65","890,066.84","609.3456","325.08","1,077.56","1,460.69","815","2,634","639,181.32","849,906.92","559.4836","322.67","1,042.83","1,519.09","795","3,021","595,954.19","796,897.58","557.4856","263.79","1,002.39","1,429.45","1,021","5,295","579,072.71","788,111.16","686.5217","148.84","771.90","1,147.98","1,133","6,432","532,920.96","728,305.90","759.4260","113.23","642.81","959.02","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11059  :  โรงพยาบาลนาดูน","2,956","17,816","2,330,939.26","3,738,137.00","1,619.8534","209.82","1,264.59","2,307.70","153","425","86,201.83","121,769.50","90.2891","286.52","795.88","1,348.66","156","424","92,040.05","136,273.00","92.0886","321.40","873.54","1,479.80","181","533","90,526.99","140,816.00","112.2398","264.20","777.99","1,254.60","199","541","102,900.14","159,345.50","110.6440","294.54","800.73","1,440.16","228","1,000","187,402.83","296,479.50","125.7577","296.48","1,300.35","2,357.55","672","4,631","562,132.74","896,251.50","354.3269","193.53","1,333.71","2,529.45","1,367","10,262","1,209,734.68","1,987,202.00","734.5073","193.65","1,453.70","2,705.49","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","1,119","3,422","722,951.95","854,831.06","654.9210","249.80","763.92","1,305.24","121","329","56,036.42","73,586.49","73.1365","223.67","608.15","1,006.15","173","353","71,263.02","94,560.72","97.7702","267.88","546.59","967.17","188","444","101,794.72","132,943.87","110.2185","299.42","707.15","1,206.18","171","444","83,103.63","107,641.77","101.6205","242.44","629.48","1,059.25","122","398","95,358.79","112,792.45","70.0894","283.40","924.53","1,609.27","179","896","195,100.27","197,183.07","105.6370","220.07","1,101.58","1,866.61","165","558","120,295.10","136,122.69","96.4489","243.95","824.99","1,411.35","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"24704  :  โรงพยาบาลกุดรัง","1,094","9,591","4,617,243.30","4,871,714.88","649.7795","507.95","4,453.12","7,497.49","60","830","116,369.78","124,009.50","47.0454","149.41","2,066.83","2,635.95","67","910","370,783.63","393,857.75","52.6150","432.81","5,878.47","7,485.66","14","131","82,807.10","88,130.75","9.6118","672.75","6,295.05","9,169.02","81","736","357,599.73","380,039.75","46.6392","516.36","4,691.85","8,148.50","202","1,980","892,200.68","944,031.00","121.0978","476.78","4,673.42","7,795.61","389","3,108","1,771,114.75","1,867,593.25","216.6201","600.90","4,801.01","8,621.51","281","1,896","1,026,367.63","1,074,052.88","156.1502","566.48","3,822.25","6,878.33","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"28843  :  โรงพยาบาลชื่นชม","729","3,265","407,785.96","503,023.22","463.4819","154.07","690.02","1,085.31","79","1,098","30,059.52","6,152.84","61.2688","5.60","77.88","100.42","51","656","27,747.99","4,138.48","34.6158","6.31","81.15","119.55","62","147","23,227.20","38,917.50","38.9468","264.74","627.70","999.25","143","314","93,505.66","147,946.10","84.1282","471.17","1,034.59","1,758.58","112","239","64,073.43","106,778.00","65.5164","446.77","953.38","1,629.79","137","313","73,790.78","119,390.50","90.2406","381.44","871.46","1,323.02","145","498","95,381.38","79,699.80","88.7653","160.04","549.65","897.87","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","42,899","223,822","145,334,195.46","151,305,789.75","70,551.2866","676.01","3,527.02","2,144.62","5,993","28,920","12,386,588.58","14,482,167.50","10,306.8341","500.77","2,416.51","1,405.10","5,885","29,126","18,403,838.65","21,054,113.50","10,441.1613","722.86","3,577.59","2,016.45","6,049","29,786","21,385,679.06","24,587,332.00","10,897.6618","825.47","4,064.69","2,256.20","6,057","32,410","22,065,302.92","22,445,319.50","10,343.5945","692.54","3,705.68","2,169.97","6,257","36,158","22,471,290.93","21,172,520.25","10,246.2308","585.56","3,383.81","2,066.37","6,998","38,546","26,518,437.83","24,887,496.25","11,457.0541","645.66","3,556.37","2,172.24","5,660","28,876","22,103,057.49","22,676,840.75","6,858.7500","785.32","4,006.51","3,306.26","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","6,352","30,957","13,178,933.96","13,590,703.17","5,172.6749","439.02","2,139.59","2,627.40","804","3,657","1,055,074.66","937,380.00","755.0583","256.32","1,165.90","1,241.47","705","2,642","999,024.07","940,730.72","591.0098","356.07","1,334.37","1,591.73","774","3,083","1,588,821.54","1,526,399.25","683.8127","495.10","1,972.09","2,232.19","845","3,481","1,702,131.04","1,636,527.30","757.2308","470.13","1,936.72","2,161.20","886","4,563","2,129,891.10","2,215,098.20","725.2433","485.45","2,500.11","3,054.28","1,175","6,817","3,340,278.59","3,722,813.15","854.3191","546.11","3,168.35","4,357.64","1,163","6,714","2,363,712.96","2,611,754.55","806.0009","389.00","2,245.70","3,240.39","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","1,574","5,816","992,143.22","1,157,810.00","1,099.6266","199.07","735.58","1,052.91","262","783","142,618.31","157,747.00","181.4385","201.46","602.09","869.42","203","736","137,686.64","162,523.00","142.3842","220.82","800.61","1,141.44","194","569","124,820.99","145,730.00","155.4233","256.12","751.19","937.63","269","853","160,413.69","192,750.00","165.5523","225.97","716.54","1,164.28","205","802","164,731.08","191,536.00","146.7153","238.82","934.32","1,305.49","202","849","175,436.11","199,974.00","131.8245","235.54","989.97","1,516.97","239","1,224","86,436.40","107,550.00","176.2885","87.87","450.00","610.08","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","1,782","6,247","2,393,016.37","4,295,040.63","1,038.7470","687.54","2,410.24","4,134.83","261","1,042","148,721.90","277,094.11","157.8173","265.93","1,061.66","1,755.79","200","631","131,132.81","234,794.30","124.0433","372.10","1,173.97","1,892.84","209","566","130,103.91","236,886.24","117.1637","418.53","1,133.43","2,021.84","282","1,108","282,090.72","509,074.47","178.5204","459.45","1,805.23","2,851.63","400","1,358","561,084.25","1,002,905.46","223.7413","738.52","2,507.26","4,482.43","430","1,542","1,139,882.78","2,034,286.05","237.4610","1,319.25","4,730.90","8,566.82","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","1,457","6,577","2,257,190.07","3,889,958.34","1,070.8860","591.45","2,669.84","3,632.47","184","577","113,410.26","209,434.38","149.0232","362.97","1,138.23","1,405.38","184","619","147,613.28","258,916.46","155.6146","418.28","1,407.15","1,663.83","170","456","109,585.81","192,045.71","125.8594","421.15","1,129.68","1,525.87","240","896","348,871.63","592,302.44","174.9872","661.05","2,467.93","3,384.83","227","1,076","385,480.10","658,353.85","167.5925","611.85","2,900.24","3,928.30","452","2,953","1,152,228.99","1,978,905.50","297.8091","670.13","4,378.11","6,644.88","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11065  :  โรงพยาบาลพนมไพร","2,019","9,549","4,901,248.26","6,115,562.71","1,230.6875","640.44","3,029.01","4,969.22","263","897","208,274.20","275,447.99","176.8603","307.08","1,047.33","1,557.43","279","1,091","476,531.71","603,940.72","186.3318","553.57","2,164.66","3,241.21","259","729","203,080.17","271,249.24","164.8018","372.08","1,047.29","1,645.91","367","1,673","632,988.45","795,353.87","226.5083","475.41","2,167.18","3,511.37","354","1,829","893,602.47","1,111,241.56","201.9058","607.57","3,139.10","5,503.76","497","3,330","2,486,771.26","3,058,329.33","274.2795","918.42","6,153.58","11,150.41","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
