"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"OP Visit","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง"
"11199  :  โรงพยาบาลขุนตาล","0","58,322","200,507","9,023,870.20","14,925,590.73","0.00","0.00","5,050","17,552","760,035.34","1,261,949.92","249.89","3.48","5,271","18,102","795,885.89","1,318,406.90","250.12","3.43","4,590","15,784","726,272.46","1,218,724.33","265.52","3.44","5,375","19,068","813,922.79","1,366,142.54","254.17","3.55","5,099","17,953","686,881.45","1,149,435.15","225.42","3.52","4,872","17,609","822,707.01","1,368,289.02","280.85","3.61","4,675","17,005","762,241.29","1,264,399.76","270.46","3.64","4,944","17,811","794,961.74","1,328,134.57","268.64","3.60","3,298","11,752","712,559.88","1,136,439.90","344.58","3.56","3,853","13,573","702,059.05","1,134,811.79","294.53","3.52","6,761","18,349","655,956.47","1,098,556.80","162.48","2.71","4,534","15,949","790,386.83","1,280,300.05","282.38","3.52"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","73,806","263,509","12,099,697.51","14,796,322.24","0.00","0.00","5,149","20,219","1,132,582.75","1,259,922.47","244.69","3.93","4,798","19,460","1,019,927.07","1,242,585.91","258.98","4.06","7,609","23,142","1,120,367.73","1,362,309.06","179.04","3.04","7,033","21,949","968,058.65","1,187,030.46","168.78","3.12","5,776","20,491","1,008,730.56","1,250,949.47","216.58","3.55","6,867","23,077","997,324.90","1,273,340.61","185.43","3.36","5,652","19,553","998,393.49","1,201,346.62","212.55","3.46","6,251","23,271","971,506.21","1,230,895.81","196.91","3.72","5,736","21,339","987,804.64","1,205,035.68","210.08","3.72","6,597","23,007","1,051,159.82","1,274,806.17","193.24","3.49","6,107","24,111","952,454.06","1,177,759.18","192.85","3.95","6,231","23,890","891,387.63","1,130,340.80","181.41","3.83"
"11201  :  โรงพยาบาลแม่ลาว","0","47,188","117,707","7,540,110.40","12,271,546.35","0.00","0.00","4,068","9,892","671,992.22","1,099,917.50","270.38","2.43","3,720","9,219","708,047.85","1,135,485.70","305.24","2.48","3,599","8,723","587,409.06","950,657.15","264.14","2.42","4,034","10,240","684,434.22","1,124,603.30","278.78","2.54","3,734","9,704","606,788.75","987,695.30","264.51","2.60","3,835","9,947","616,913.51","1,026,684.95","267.71","2.59","3,611","9,127","682,886.03","1,068,109.50","295.79","2.53","3,817","9,121","657,171.65","1,085,935.85","284.50","2.39","3,820","9,561","559,543.85","949,792.40","248.64","2.50","4,155","10,012","651,082.60","1,049,667.25","252.63","2.41","4,062","10,166","569,109.82","891,317.70","219.43","2.50","4,733","11,995","544,730.84","901,679.75","190.51","2.53"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","0","49,642","165,049","9,134,682.43","15,586,278.75","0.00","0.00","4,046","14,366","800,019.71","1,362,146.25","336.66","3.55","3,807","13,710","779,608.70","1,315,505.75","345.55","3.60","4,308","14,199","723,872.68","1,239,082.00","287.62","3.30","4,321","14,832","784,237.55","1,361,304.00","315.04","3.43","3,826","13,264","698,749.11","1,195,768.00","312.54","3.47","3,708","12,600","670,221.23","1,168,394.75","315.10","3.40","3,802","13,109","799,652.58","1,350,779.25","355.28","3.45","4,143","13,628","797,254.26","1,371,583.25","331.06","3.29","4,215","13,136","648,657.72","1,133,981.75","269.03","3.12","5,148","14,966","871,704.12","1,428,222.75","277.43","2.91","4,243","13,882","807,404.12","1,386,591.75","326.80","3.27","4,075","13,357","753,300.65","1,272,919.25","312.37","3.28"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","0","110,456","368,886","25,013,793.95","38,975,706.50","0.00","0.00","9,662","52,570","3,141,606.77","5,034,527.25","521.06","5.44","9,492","29,410","2,017,628.56","3,146,392.75","331.48","3.10","9,481","28,680","2,066,775.89","3,202,444.00","337.77","3.02","9,395","30,525","1,910,921.66","3,000,111.50","319.33","3.25","8,792","27,945","1,804,282.24","2,839,814.50","323.00","3.18","9,295","29,829","2,075,549.68","3,220,758.25","346.50","3.21","8,370","27,199","1,900,056.65","2,938,137.75","351.03","3.25","8,725","28,540","1,949,276.74","3,019,039.00","346.02","3.27","8,700","26,268","1,856,578.83","2,905,282.75","333.94","3.02","9,939","29,361","2,221,731.76","3,391,697.75","341.25","2.95","9,420","29,398","2,068,089.40","3,182,092.50","337.80","3.12","9,185","29,161","2,001,295.77","3,095,408.50","337.01","3.17"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","0","115,147","298,010","18,327,389.74","34,943,566.45","0.00","0.00","8,424","23,096","1,446,850.36","2,360,833.09","280.25","2.74","7,967","22,489","1,451,212.00","2,323,905.07","291.69","2.82","8,224","22,263","1,386,577.04","2,243,036.89","272.74","2.71","9,218","25,772","1,547,937.92","2,600,968.82","282.16","2.80","9,532","24,977","1,576,794.66","2,567,431.84","269.35","2.62","9,793","24,613","1,579,203.81","2,614,816.07","267.01","2.51","9,553","24,156","1,519,354.71","2,591,054.69","271.23","2.53","9,836","24,918","1,647,325.24","2,774,887.21","282.12","2.53","10,543","25,364","1,512,852.39","3,488,727.61","330.90","2.41","11,295","26,907","1,530,448.75","3,826,789.27","338.80","2.38","10,665","26,604","1,471,855.73","3,585,201.21","336.17","2.49","10,097","26,851","1,656,977.13","3,965,914.68","392.78","2.66"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","35,617","109,573","5,009,406.09","8,143,533.47","0.00","0.00","2,955","9,008","409,464.21","669,526.97","226.57","3.05","2,653","8,430","382,171.05","613,405.50","231.21","3.18","2,655","8,181","402,182.62","654,486.75","246.51","3.08","2,976","9,131","441,402.15","645,548.50","216.92","3.07","2,894","9,205","378,295.51","640,054.75","221.17","3.18","2,787","8,891","388,947.82","653,156.75","234.36","3.19","2,765","8,558","408,103.58","674,937.25","244.10","3.10","3,219","8,901","503,005.18","805,482.75","250.23","2.77","3,336","9,098","349,301.01","583,790.25","175.00","2.73","3,646","10,683","423,238.22","695,307.00","190.70","2.93","2,908","9,912","492,096.06","803,939.50","276.46","3.41","2,823","9,575","431,198.68","703,897.50","249.34","3.39"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","12,790","39,301","2,724,438.68","3,873,320.50","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","859","2,508","163,109.56","226,015.25","263.11","2.92","3,258","10,068","708,735.07","1,011,596.75","310.50","3.09","3,698","11,437","819,827.41","1,179,632.75","318.99","3.09","4,975","15,288","1,032,766.64","1,456,075.75","292.68","3.07"
"10719  :  โรงพยาบาลศรีสังวาลย์","0","100,139","348,560","56,071,384.86","78,513,477.25","0.00","0.00","8,837","30,702","5,083,153.40","6,929,713.96","784.17","3.47","8,503","30,297","4,812,057.26","6,651,771.12","782.29","3.56","7,512","27,368","4,509,130.13","6,151,806.79","818.93","3.64","8,633","30,744","4,874,516.74","6,634,680.88","768.53","3.56","7,985","28,505","4,793,489.24","6,445,616.98","807.22","3.57","8,153","29,177","4,841,666.93","6,526,922.19","800.55","3.58","7,759","27,962","4,795,466.89","6,500,991.66","837.86","3.60","7,927","28,187","4,630,734.40","6,282,140.34","792.50","3.56","8,255","26,164","4,658,605.07","6,256,861.19","757.95","3.17","9,117","30,808","5,293,152.34","7,185,234.23","788.11","3.38","8,767","29,429","4,184,687.21","7,266,654.36","828.86","3.36","8,691","29,217","3,594,725.25","5,681,083.55","653.67","3.36"
"11203  :  โรงพยาบาลขุนยวม","0","42,249","106,937","4,140,359.13","6,546,490.00","0.00","0.00","3,928","9,435","482,928.13","727,534.75","185.22","2.40","3,426","8,641","292,110.87","481,096.00","140.42","2.52","2,872","7,292","248,726.65","406,965.25","141.70","2.54","3,459","8,712","327,328.98","528,880.50","152.90","2.52","3,288","8,294","344,121.37","541,321.00","164.64","2.52","3,168","8,099","356,740.61","560,573.50","176.95","2.56","3,091","7,829","414,822.96","622,804.25","201.49","2.53","3,455","8,396","294,226.18","491,531.75","142.27","2.43","3,830","10,032","279,516.36","464,125.75","121.18","2.62","4,012","9,929","314,189.18","510,956.25","127.36","2.47","3,930","10,554","387,929.88","627,411.50","159.65","2.69","3,790","9,724","397,717.96","583,289.50","153.90","2.57"
"11204  :  โรงพยาบาลปาย","0","60,082","187,460","11,726,046.13","23,004,362.01","0.00","0.00","4,696","15,193","884,204.88","1,843,074.90","392.48","3.24","5,548","16,803","1,091,742.02","2,182,161.68","393.32","3.03","4,677","15,358","837,940.12","1,721,786.00","368.14","3.28","4,931","16,034","931,542.38","1,895,391.91","384.38","3.25","4,764","15,504","918,391.35","1,910,639.82","401.06","3.25","4,303","14,147","899,285.89","1,866,842.80","433.85","3.29","4,173","13,460","856,479.36","1,988,695.27","476.56","3.23","5,001","14,587","994,376.10","1,968,533.05","393.63","2.92","5,357","15,547","1,091,445.37","2,038,193.12","380.47","2.90","5,390","16,306","954,519.59","1,780,223.97","330.28","3.03","5,491","17,201","1,067,863.88","1,817,312.87","330.96","3.13","5,751","17,320","1,198,255.19","1,991,506.62","346.29","3.01"
"11205  :  โรงพยาบาลแม่สะเรียง","0","85,196","316,695","17,764,097.99","35,681,847.50","0.00","0.00","7,214","27,647","1,418,011.41","2,849,336.00","394.97","3.83","6,901","26,475","1,472,959.16","2,952,138.50","427.78","3.84","6,455","25,004","1,405,996.48","2,834,488.50","439.12","3.87","6,986","27,257","1,511,366.70","3,014,990.50","431.58","3.90","6,681","25,863","1,429,356.94","2,849,472.00","426.50","3.87","6,771","26,306","1,351,384.44","2,751,118.50","406.31","3.89","6,695","25,965","1,519,050.39","3,063,592.00","457.59","3.88","7,156","27,039","1,545,215.56","3,167,373.50","442.62","3.78","6,969","23,894","1,580,844.18","3,040,645.00","436.31","3.43","7,384","25,867","1,481,381.30","2,999,722.00","406.25","3.50","8,330","28,577","1,573,191.60","3,185,622.50","382.43","3.43","7,654","26,801","1,475,339.83","2,973,348.50","388.47","3.50"
"11206  :  โรงพยาบาลแม่ลาน้อย","0","42,973","146,690","5,793,305.40","9,630,829.94","0.00","0.00","3,592","12,442","505,050.41","832,734.50","231.83","3.46","3,252","11,227","399,626.88","707,214.70","217.47","3.45","3,266","11,192","476,572.75","774,792.30","237.23","3.43","3,790","12,813","445,344.04","772,333.55","203.78","3.38","3,293","11,110","484,774.56","801,113.40","243.28","3.37","3,442","11,972","465,925.36","772,798.25","224.52","3.48","3,222","10,734","488,680.47","795,146.45","246.79","3.33","3,604","12,419","504,070.80","845,884.90","234.71","3.45","3,406","11,778","489,486.43","803,218.55","235.82","3.46","3,739","11,997","445,574.22","734,250.05","196.38","3.21","4,189","14,547","566,289.82","942,496.34","224.99","3.47","4,178","14,459","521,909.66","848,846.95","203.17","3.46"
"11207  :  โรงพยาบาลสบเมย","0","30,263","104,057","6,803,431.20","9,477,905.22","0.00","0.00","3,353","12,277","956,074.38","1,322,195.20","394.33","3.66","2,369","8,560","416,007.91","578,317.30","244.12","3.61","2,520","8,818","353,896.02","486,788.60","193.17","3.50","2,532","9,063","342,510.14","476,030.00","188.01","3.58","2,189","7,814","334,769.37","465,995.50","212.88","3.57","2,475","8,632","470,315.38","650,601.10","262.87","3.49","2,394","8,521","529,082.04","744,302.80","310.90","3.56","2,602","8,571","484,286.45","670,558.00","257.71","3.29","2,402","7,774","759,345.85","1,052,256.30","438.08","3.24","2,823","9,417","762,340.26","1,075,426.92","380.95","3.34","2,779","8,696","876,621.63","1,230,813.50","442.90","3.13","1,825","5,914","518,181.77","724,620.00","397.05","3.24"
"11208  :  โรงพยาบาลปางมะผ้า","0","40,044","130,479","5,598,400.93","6,702,192.20","0.00","0.00","3,396","10,872","446,500.22","552,313.55","162.64","3.20","2,975","10,123","428,139.15","516,342.80","173.56","3.40","3,006","9,910","388,038.02","469,074.55","156.05","3.30","3,765","11,653","452,714.11","542,443.35","144.08","3.10","2,866","9,723","406,168.36","475,754.85","166.00","3.39","3,124","10,666","463,466.73","553,272.30","177.10","3.41","3,139","10,790","469,828.05","562,544.05","179.21","3.44","3,293","11,233","519,922.82","639,008.45","194.05","3.41","3,859","11,370","582,616.44","680,610.90","176.37","2.95","3,818","12,427","508,287.31","608,495.00","159.38","3.25","3,592","11,106","447,184.06","540,230.35","150.40","3.09","3,211","10,606","485,535.66","562,102.05","175.06","3.30"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","3,441","5,066","397,845.37","2,177,886.00","0.00","0.00","291","465","38,739.04","205,550.75","706.36","1.60","309","427","32,884.40","217,409.75","703.59","1.38","248","364","22,340.08","157,953.75","636.91","1.47","293","419","38,170.78","185,156.25","631.93","1.43","252","362","26,039.92","153,739.25","610.08","1.44","270","423","36,489.06","176,875.00","655.09","1.57","223","339","20,794.76","144,750.25","649.10","1.52","280","436","30,394.62","196,908.75","703.25","1.56","330","424","45,600.00","181,831.75","551.01","1.28","291","415","25,634.22","170,163.75","584.76","1.43","324","497","44,427.96","202,044.00","623.59","1.53","330","495","36,330.53","185,502.75","562.13","1.50"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","346,076","1,211,067","527,685,001.00","676,285,580.18","0.00","0.00","30,182","104,689","42,944,493.58","55,377,274.35","1,834.78","3.47","29,412","102,429","47,597,378.37","60,646,796.62","2,061.97","3.48","26,943","93,646","42,499,144.00","54,013,991.42","2,004.75","3.48","30,717","107,227","41,935,740.66","53,989,763.53","1,757.65","3.49","27,183","96,435","41,835,626.84","53,936,989.14","1,984.22","3.55","28,188","99,830","41,913,132.87","54,513,759.24","1,933.93","3.54","27,297","95,498","48,057,277.99","61,036,014.95","2,236.00","3.50","28,790","101,332","44,937,652.38","57,480,158.28","1,996.53","3.52","27,417","95,444","41,632,545.42","53,536,126.72","1,952.66","3.48","29,617","103,235","42,882,091.84","55,384,019.27","1,870.01","3.49","29,790","103,982","46,685,461.15","59,188,612.83","1,986.86","3.49","30,540","107,320","44,764,455.90","57,182,073.83","1,872.37","3.51"
"11209  :  โรงพยาบาลโกรกพระ","0","55,258","179,637","8,636,084.11","14,504,758.50","0.00","0.00","4,726","16,398","674,110.22","1,171,513.00","247.89","3.47","4,402","14,713","690,876.50","1,175,656.00","267.07","3.34","4,386","14,283","650,829.31","1,095,294.00","249.73","3.26","4,854","16,141","706,692.79","1,224,160.00","252.20","3.33","4,323","14,421","635,772.79","1,089,617.00","252.05","3.34","4,373","13,944","712,372.23","1,167,490.00","266.98","3.19","4,230","13,796","661,584.24","1,144,261.00","270.51","3.26","4,252","13,680","710,739.92","1,192,214.50","280.39","3.22","4,619","14,486","699,802.38","1,165,553.00","252.34","3.14","5,015","16,113","726,003.87","1,231,709.00","245.60","3.21","4,791","15,744","726,829.68","1,240,175.00","258.86","3.29","5,287","15,918","1,040,470.18","1,607,116.00","303.98","3.01"
"11210  :  โรงพยาบาลชุมแสง","0","72,652","330,768","19,539,039.84","35,013,972.00","0.00","0.00","6,467","30,521","1,683,035.69","3,095,105.50","478.60","4.72","5,527","26,841","1,639,627.81","2,969,803.00","537.33","4.86","5,618","26,928","1,659,719.54","2,952,856.00","525.61","4.79","6,621","31,955","1,723,388.11","3,194,764.00","482.52","4.83","5,857","26,130","1,482,035.86","2,667,154.50","455.38","4.46","6,568","30,158","1,750,995.83","3,133,476.00","477.08","4.59","5,222","23,888","1,462,149.72","2,611,958.50","500.18","4.57","5,466","25,758","1,597,992.26","2,861,391.50","523.49","4.71","5,667","24,661","1,601,769.14","2,787,308.50","491.85","4.35","6,597","29,436","1,680,981.94","3,034,278.00","459.95","4.46","6,789","29,215","1,656,114.18","2,962,299.50","436.34","4.30","6,253","25,277","1,601,229.76","2,743,577.00","438.76","4.04"
"11211  :  โรงพยาบาลหนองบัว","0","87,634","326,352","15,853,669.49","30,211,879.04","0.00","0.00","8,010","31,106","1,383,391.12","2,646,549.94","330.41","3.88","8,264","29,697","1,346,212.32","2,649,081.35","320.56","3.59","8,684","29,015","1,299,970.67","2,449,511.05","282.07","3.34","7,388","30,243","1,395,940.01","2,695,135.42","364.80","4.09","6,443","26,083","1,206,965.67","2,344,974.51","363.96","4.05","6,666","27,695","1,398,261.46","2,636,864.98","395.57","4.15","6,232","25,349","1,212,878.21","2,344,396.14","376.19","4.07","6,594","27,071","1,330,686.35","2,581,844.70","391.54","4.11","8,982","26,972","1,317,568.76","2,460,140.86","273.90","3.00","6,783","25,371","1,299,260.62","2,463,040.42","363.12","3.74","6,801","24,308","1,360,957.80","2,546,127.96","374.38","3.57","6,787","23,442","1,301,576.50","2,394,211.71","352.76","3.45"
"11212  :  โรงพยาบาลบรรพตพิสัย","0","100,311","374,561","14,582,633.78","25,633,262.25","0.00","0.00","8,939","39,991","1,454,135.05","2,612,368.75","292.24","4.47","8,932","35,778","1,412,344.70","2,391,955.00","267.80","4.01","8,110","31,998","1,180,831.07","2,060,617.00","254.08","3.95","8,322","33,883","1,332,947.29","2,316,307.50","278.34","4.07","8,125","31,832","1,217,912.60","2,166,658.50","266.67","3.92","8,338","27,680","1,239,546.69","2,156,751.00","258.67","3.32","7,810","28,879","1,136,897.26","2,090,884.00","267.72","3.70","7,869","27,359","1,036,136.77","1,979,623.75","251.57","3.48","7,696","26,480","1,001,289.41","1,775,690.50","230.73","3.44","9,119","32,542","1,217,996.66","2,092,878.75","229.51","3.57","8,573","30,519","1,238,047.98","2,063,711.00","240.72","3.56","8,478","27,620","1,114,548.30","1,925,816.50","227.15","3.26"
"11213  :  โรงพยาบาลเก้าเลี้ยว","0","53,660","198,400","6,351,080.96","17,052,179.27","0.00","0.00","4,839","18,320","543,921.00","1,490,511.75","308.02","3.79","4,763","17,856","551,934.09","1,520,582.50","319.25","3.75","4,775","16,021","490,326.72","1,322,974.00","277.06","3.36","4,958","18,649","560,560.16","1,449,541.50","292.36","3.76","4,609","17,099","532,282.44","1,426,704.50","309.55","3.71","4,569","16,816","518,170.06","1,416,098.26","309.94","3.68","4,195","15,731","527,320.17","1,364,455.60","325.26","3.75","4,243","15,722","555,494.76","1,480,063.00","348.82","3.71","3,756","13,722","446,986.15","1,266,841.70","337.28","3.65","4,502","17,018","550,701.19","1,480,671.75","328.89","3.78","4,226","15,779","553,661.12","1,454,528.45","344.19","3.73","4,225","15,667","519,723.10","1,379,206.26","326.44","3.71"
