"โรงพยาบาล","รวม","2563","2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่"
"11150  :  โรงพยาบาลแจ้ห่ม","124","147","360","53","60","135","18","18","47","1","1","3","30","34","88","14","14","33","18","18","48","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","1","1","4"
"11151  :  โรงพยาบาลวังเหนือ","381","397","1,141","28","31","65","39","39","110","54","54","162","55","57","168","62","63","177","75","75","228","0","0","0","0","0","0","31","31","95","11","11","33","17","17","49","19","19","54"
"11152  :  โรงพยาบาลเถิน","91","92","281","17","17","56","25","25","69","12","12","39","22","22","68","15","15","47","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","266","267","935","12","12","43","56","56","189","109","109","397","8","8","28","54","54","184","23","23","77","4","4","13","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0"
"11154  :  โรงพยาบาลแม่ทะ","661","669","1,908","6","6","20","96","97","245","168","168","487","104","104","302","124","124","359","128","128","380","41","41","114","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"11155  :  โรงพยาบาลสบปราบ","182","209","434","23","25","43","21","22","41","26","32","60","32","34","75","46","51","105","25","27","66","3","3","8","0","0","0","0","0","0","0","0","0","5","5","12","10","10","24"
"11156  :  โรงพยาบาลห้างฉัตร","66","70","219","18","18","63","7","8","33","0","0","0","16","16","43","11","11","33","4","4","8","0","0","0","0","0","0","4","4","12","8","8","25","1","1","2","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","129","129","415","0","0","0","43","43","146","26","26","78","25","25","78","0","0","0","29","29","93","6","6","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","797","827","2,633","31","32","74","50","52","124","164","164","558","2","2","8","250","254","790","306","307","1,045","2","3","8","5","6","10","5","5","11","0","0","0","1","1","1","1","1","4"
"11158  :  โรงพยาบาลตรอน","22","24","64","5","5","15","4","4","13","3","3","8","7","8","17","0","0","0","1","1","4","0","0","0","0","0","0","3","3","7","0","0","0","0","0","0","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","344","347","1,097","2","2","8","3","3","6","81","81","293","253","253","775","0","0","0","1","1","1","1","1","1","0","0","0","5","5","12","1","1","1","0","0","0","0","0","0"
"11160  :  โรงพยาบาลน้ำปาด","249","249","778","51","51","160","2","2","8","54","54","168","48","48","159","56","56","169","35","35","105","0","0","0","1","1","4","0","0","0","0","0","0","2","2","5","0","0","0"
"11161  :  โรงพยาบาลฟากท่า","224","242","732","198","198","606","0","0","0","0","0","0","33","33","94","10","10","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","46","46","150","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","1","1","3","29","29","105","0","0","0","0","0","0","15","15","40"
"11163  :  โรงพยาบาลพิชัย","548","549","1,975","207","207","942","92","93","308","75","75","229","90","90","300","16","16","38","12","12","32","1","1","2","0","0","0","55","55","124","0","0","0","0","0","0","0","0","0"
"11164  :  โรงพยาบาลลับแล","213","218","511","146","146","358","47","47","111","11","11","19","1","1","1","2","2","3","4","4","8","2","2","2","0","0","0","4","4","7","1","1","2","0","0","0","0","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","81","81","175","2","2","6","5","5","14","2","2","3","2","2","3","0","0","0","61","61","128","8","8","19","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","5","6","9","0","0","0","2","2","3","0","0","0","0","0","0","0","0","0","2","2","4","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","1","1"
"11166  :  โรงพยาบาลร้องกวาง","209","211","711","0","0","0","34","34","106","5","5","20","0","0","0","71","71","240","90","90","318","5","5","14","0","0","0","2","2","3","4","4","10","0","0","0","0","0","0"
"11167  :  โรงพยาบาลลอง","28","29","67","3","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","20","43","6","6","16","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","20","20","51","10","10","28","5","5","9","4","4","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"11170  :  โรงพยาบาลสอง","93","93","266","63","63","199","11","11","20","13","13","32","0","0","0","2","2","4","0","0","0","1","1","1","0","0","0","0","0","0","2","2","8","1","1","2","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","40","41","86","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","34","34","65","0","0","0","0","0","0","2","2","4","4","4","14","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10716  :  โรงพยาบาลน่าน","1,832","1,883","5,844","333","334","1,011","82","82","244","190","192","581","343","351","1,089","369","373","1,131","314","314","1,100","14","14","32","11","11","28","9","9","20","2","2","2","2","2","3","198","199","603"
"11173  :  โรงพยาบาลแม่จริม","382","382","1,466","38","38","142","105","105","421","187","187","700","43","43","173","4","4","12","4","4","14","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","114","118","480","1","1","4","2","2","5","32","32","162","2","2","8","23","23","87","14","15","51","0","0","0","0","0","0","2","2","2","0","0","0","2","2","8","39","39","153"
"11175  :  โรงพยาบาลนาน้อย","150","152","515","2","2","8","0","0","0","39","39","108","0","0","0","48","50","173","56","56","206","5","5","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","57","57","168","14","14","44","22","22","64","14","14","38","0","0","0","0","0","0","7","7","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","335","336","1,063","50","50","169","5","5","14","39","39","150","1","1","4","56","56","219","87","87","320","1","1","4","0","0","0","1","1","4","0","0","0","27","27","59","69","69","120"
"11178  :  โรงพยาบาลทุ่งช้าง","30","30","105","1","1","2","3","3","10","7","7","25","6","6","22","12","12","44","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","284","325","911","157","194","474","39","39","132","17","17","53","0","0","0","0","0","0","55","55","187","16","16","53","4","4","12","0","0","0","0","0","0","0","0","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","187","197","649","26","26","75","16","17","58","64","65","215","13","13","35","14","14","44","58","58","209","1","1","2","0","0","0","0","0","0","0","0","0","1","1","4","2","2","7"
"11181  :  โรงพยาบาลสันติสุข","231","302","937","93","96","302","25","25","76","1","1","2","0","0","0","6","6","18","8","8","23","2","2","6","0","0","0","92","93","300","4","4","12","57","57","170","10","10","28"
"11182  :  โรงพยาบาลบ่อเกลือ","285","289","1,102","4","4","10","6","6","26","92","94","324","177","177","716","4","4","10","4","4","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","8","8","17","2","2","8","0","0","0","0","0","0","0","0","0","6","6","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","68","71","218","2","2","6","2","2","3","3","3","7","2","2","5","1","1","2","44","44","144","0","0","0","1","1","2","1","1","2","13","13","41","2","2","6","0","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","133","141","467","14","14","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82","84","273","43","43","148","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","67","69","216","6","6","16","11","11","38","10","10","30","17","17","47","13","13","44","9","9","30","1","1","3","1","1","4","1","1","4","0","0","0","0","0","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","1,045","1,045","3,130","136","136","442","119","119","419","305","305","918","348","348","918","0","0","0","27","27","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","110","333"
"10718  :  โรงพยาบาลเชียงคำ","1,137","1,152","3,662","259","259","784","58","58","189","221","221","671","140","140","438","214","214","806","217","219","676","17","17","54","3","3","11","0","0","0","1","1","3","8","8","14","12","12","16"
"11184  :  โรงพยาบาลจุน","560","568","1,959","48","49","203","29","31","113","47","47","170","60","62","223","119","120","412","144","144","480","13","13","47","0","0","0","0","0","0","0","0","0","71","71","210","30","31","101"
"11185  :  โรงพยาบาลเชียงม่วน","311","315","1,161","0","0","0","0","0","0","116","116","461","190","193","679","0","0","0","5","5","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"11186  :  โรงพยาบาลดอกคำใต้","244","249","764","11","11","33","22","24","73","7","7","26","4","5","10","92","92","275","91","92","307","2","2","6","0","0","0","1","1","2","2","2","6","13","13","26","0","0","0"
"11187  :  โรงพยาบาลปง","354","354","1,163","114","114","389","73","73","250","58","58","168","51","51","171","29","29","86","26","26","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","11"
"11188  :  โรงพยาบาลแม่ใจ","149","153","473","73","73","236","7","7","24","3","3","7","4","4","11","2","2","8","27","27","87","4","4","8","0","0","0","0","0","0","0","0","0","1","1","2","32","32","90"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","193","195","663","0","0","0","0","0","0","58","58","213","44","44","159","13","13","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","56","175","24","24","75"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","118","118","360","0","0","0","0","0","0","67","67","214","41","41","113","10","10","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11189  :  โรงพยาบาลเทิง","62","68","171","4","4","7","3","3","7","3","3","4","5","5","12","18","20","44","27","27","85","2","2","5","0","0","0","0","0","0","0","0","0","1","2","2","2","2","5"
"11190  :  โรงพยาบาลพาน","227","236","652","65","66","204","16","16","40","6","6","15","53","53","143","36","36","109","41","44","109","6","6","10","0","0","0","2","2","7","6","6","11","0","0","0","1","1","4"
