"โรงพยาบาล","รวม","2562","2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่"
"11192  :  โรงพยาบาลแม่จัน","151","158","309","43","46","101","20","20","30","19","19","30","21","21","58","23","23","34","13","13","33","0","0","0","1","1","1","1","1","2","2","2","3","2","2","3","10","10","14"
"11193  :  โรงพยาบาลเชียงแสน","854","906","2,561","116","117","328","95","95","271","155","163","488","115","115","296","195","195","569","201","201","557","11","11","38","0","0","0","1","1","1","0","0","0","6","6","11","2","2","2"
"11194  :  โรงพยาบาลแม่สาย","393","421","931","0","0","0","0","0","0","8","8","14","124","125","253","182","183","411","7","8","15","0","0","0","2","2","2","22","24","55","7","8","28","13","13","29","50","50","124"
"11195  :  โรงพยาบาลแม่สรวย","1,055","1,066","4,165","8","8","12","287","288","1,131","329","330","1,285","303","303","1,208","132","132","522","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3","3","5"
"11196  :  โรงพยาบาลเวียงป่าเป้า","160","160","335","0","0","0","14","14","28","69","69","131","39","39","97","38","38","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","361","386","1,105","5","6","6","43","47","128","92","94","282","38","40","114","181","182","528","2","2","3","0","0","0","0","0","0","1","1","4","2","2","8","1","1","1","11","11","31"
"11198  :  โรงพยาบาลเวียงแก่น","333","334","875","35","35","94","27","27","70","97","97","239","102","103","289","48","48","121","22","22","56","0","0","0","0","0","0","0","0","0","1","1","2","1","1","4","0","0","0"
"11199  :  โรงพยาบาลขุนตาล","78","78","240","17","17","39","47","47","152","1","1","2","10","10","38","2","2","5","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","275","284","669","0","0","0","0","0","0","30","30","72","27","27","73","91","92","170","2","2","4","124","124","329","0","0","0","3","3","5","1","1","1","4","4","13","1","1","2"
"11201  :  โรงพยาบาลแม่ลาว","258","266","889","1","1","1","11","11","35","7","7","27","51","52","195","33","33","118","37","37","128","3","3","11","0","0","0","1","1","3","1","1","2","40","42","123","78","78","246"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","519","533","1,714","7","7","22","6","6","20","3","3","8","3","3","10","378","382","1,197","126","126","443","1","1","2","0","0","0","2","2","4","0","0","0","0","0","0","3","3","8"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","365","387","908","3","3","7","100","104","213","7","7","12","29","30","75","146","150","439","33","33","69","0","0","0","0","0","0","8","8","10","2","2","3","11","12","17","36","38","63"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","456","462","1,492","12","12","43","99","99","314","127","129","435","135","135","436","55","55","180","2","2","5","0","0","0","1","1","2","6","6","19","2","2","6","6","6","15","13","15","37"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","201","202","631","0","0","0","2","2","4","2","2","8","3","3","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","29","29","94","62","62","188","103","103","332"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","944","946","3,210","0","0","0","0","0","0","0","0","0","31","31","93","750","751","2,555","162","162","558","0","0","0","0","0","0","0","0","0","2","2","4","0","0","0","0","0","0"
"11203  :  โรงพยาบาลขุนยวม","216","220","566","0","0","0","0","0","0","23","23","63","48","48","133","22","22","58","64","64","180","51","51","105","7","10","23","0","0","0","0","0","0","2","2","4","0","0","0"
"11204  :  โรงพยาบาลปาย","33","33","115","0","0","0","32","32","111","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","501","507","1,588","2","2","6","49","49","144","147","148","456","81","81","279","71","72","242","5","6","10","0","0","0","0","0","0","3","3","7","4","4","8","3","3","9","139","139","427"
"11206  :  โรงพยาบาลแม่ลาน้อย","256","257","945","1","1","2","0","0","0","0","0","0","15","15","55","54","54","232","6","6","19","0","0","0","0","0","0","0","0","0","2","2","2","39","39","139","140","140","496"
"11207  :  โรงพยาบาลสบเมย","94","103","323","0","0","0","0","0","0","5","10","36","2","4","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","56","170","32","33","105"
"11208  :  โรงพยาบาลปางมะผ้า","32","32","65","0","0","0","0","0","0","0","0","0","0","0","0","4","4","10","27","27","53","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","374","395","1,004","0","0","0","79","79","192","62","62","146","79","79","215","75","75","213","21","21","50","0","0","0","1","1","3","10","10","19","6","6","11","27","27","65","35","35","90"
"11209  :  โรงพยาบาลโกรกพระ","248","252","829","14","15","40","93","93","298","75","75","280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","22","67","47","47","144"
"11210  :  โรงพยาบาลชุมแสง","623","642","1,948","42","42","106","89","90","262","100","100","336","111","111","366","120","120","367","24","24","68","0","0","0","1","1","4","3","3","5","0","0","0","60","60","174","91","91","260"
"11211  :  โรงพยาบาลหนองบัว","954","958","3,064","0","0","0","2","2","6","0","0","0","2","2","5","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","358","359","1,138","594","594","1,911"
"11212  :  โรงพยาบาลบรรพตพิสัย","1,061","1,074","3,734","27","27","80","198","199","732","216","217","737","228","229","805","208","208","736","40","40","145","0","0","0","0","0","0","0","0","0","0","0","0","45","45","147","109","109","352"
"11213  :  โรงพยาบาลเก้าเลี้ยว","487","510","1,709","0","0","0","0","0","0","0","0","0","165","165","642","123","123","433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128","128","349","94","94","285"
"11214  :  โรงพยาบาลตาคลี","176","180","428","3","4","5","3","4","9","2","2","2","50","50","89","63","63","160","51","51","140","0","0","0","0","0","0","0","0","0","0","0","0","4","4","16","2","2","7"
"11215  :  โรงพยาบาลท่าตะโก","100","100","282","1","1","2","3","3","10","0","0","0","29","29","72","55","55","165","11","11","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"11216  :  โรงพยาบาลไพศาลี","483","485","1,789","2","2","3","63","63","237","106","106","362","134","134","499","169","169","634","11","11","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11217  :  โรงพยาบาลพยุหะคีรี","299","300","957","6","6","19","62","63","202","55","55","188","39","39","128","80","80","271","2","2","4","0","0","0","1","1","4","1","1","4","2","2","7","2","2","8","49","49","122"
"11218  :  โรงพยาบาลลาดยาว","659","688","2,315","0","0","0","94","94","318","228","231","784","132","132","465","177","182","599","11","12","33","0","0","0","0","0","0","1","1","2","2","2","3","5","5","11","29","29","100"
"11219  :  โรงพยาบาลตากฟ้า","313","313","921","0","0","0","0","0","0","0","0","0","164","164","491","51","51","165","56","56","200","42","42","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11220  :  โรงพยาบาลแม่วงก์","174","174","663","0","0","0","0","0","0","25","25","100","68","68","251","56","56","224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","25","88"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","193","194","668","9","9","33","20","20","60","62","62","230","54","54","196","2","2","5","45","45","138","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","1","1","3"
"10720  :  โรงพยาบาลอุทัยธานี","835","840","2,090","3","3","4","127","127","379","158","159","412","117","117","280","338","338","800","47","47","115","1","1","4","0","0","0","0","0","0","0","0","0","1","1","2","47","47","94"
"11221  :  โรงพยาบาลทัพทัน","290","466","1,423","0","0","0","31","32","88","8","8","19","10","10","34","113","114","390","11","11","51","0","0","0","0","0","0","2","3","8","53","67","183","131","207","612","14","14","38"
"11222  :  โรงพยาบาลสว่างอารมณ์","464","468","1,599","6","6","13","51","51","163","112","112","397","152","153","542","73","73","250","51","51","163","0","0","0","1","1","1","3","4","9","3","3","12","8","8","30","6","6","19"
"11223  :  โรงพยาบาลหนองฉาง","1,172","1,195","3,944","21","21","62","66","66","226","260","260","877","323","324","1,144","360","360","1,130","64","64","206","0","0","0","1","1","6","0","0","0","14","14","38","1","1","4","84","84","251"
"11224  :  โรงพยาบาลหนองขาหย่าง","150","169","547","3","4","7","59","59","228","47","47","148","37","43","123","6","6","13","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","5","5","17","4","4","9"
"11225  :  โรงพยาบาลบ้านไร่","524","588","1,599","35","36","76","126","133","385","98","98","281","109","110","309","18","18","50","12","12","35","0","0","0","0","0","0","6","6","12","92","92","238","49","50","132","33","33","81"
"11226  :  โรงพยาบาลลานสัก","214","218","714","3","3","11","12","12","48","74","74","246","67","68","226","56","56","167","2","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6"
