"โรงพยาบาล","รวม","2563","2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","103","105","1","1","2","2","81","81","17","17","1","1","1","1","0","0","0","0","2","2","0","0","0","0","0","0"
"11203  :  โรงพยาบาลขุนยวม","675","736","9","9","6","6","10","10","310","312","155","155","144","147","3","3","7","7","9","9","12","12","11","11","55","55"
"11204  :  โรงพยาบาลปาย","627","651","1","1","54","54","39","39","133","134","27","27","24","24","244","244","63","81","28","28","17","17","1","1","1","1"
"11205  :  โรงพยาบาลแม่สะเรียง","768","780","259","260","185","185","113","113","6","6","70","71","136","136","1","1","2","2","0","0","3","3","2","2","1","1"
"11206  :  โรงพยาบาลแม่ลาน้อย","64","70","3","3","10","10","2","2","5","5","5","5","1","1","5","6","7","7","7","7","6","6","10","10","8","8"
"11207  :  โรงพยาบาลสบเมย","166","176","94","94","3","3","2","2","2","2","1","1","4","4","0","0","10","10","6","6","3","3","31","31","20","20"
"11208  :  โรงพยาบาลปางมะผ้า","940","1,540","7","7","5","5","6","6","142","142","6","6","3","3","260","261","339","339","1","1","120","121","113","113","536","536"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","419","518","21","21","60","60","205","206","38","38","30","30","39","39","9","9","34","34","16","16","21","21","20","20","24","24"
"11209  :  โรงพยาบาลโกรกพระ","328","328","131","131","45","45","28","28","11","11","0","0","107","107","5","5","1","1","0","0","0","0","0","0","0","0"
"11210  :  โรงพยาบาลชุมแสง","224","224","29","29","5","5","61","61","24","24","39","39","61","61","1","1","0","0","4","4","0","0","0","0","0","0"
"11211  :  โรงพยาบาลหนองบัว","241","286","17","17","97","97","46","50","52","52","52","52","10","10","3","3","0","0","3","3","1","1","0","0","1","1"
"11212  :  โรงพยาบาลบรรพตพิสัย","204","210","1","1","4","4","1","1","8","8","4","4","188","189","1","1","1","1","0","0","1","1","0","0","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","870","986","12","12","70","79","290","290","101","101","243","244","234","237","8","8","5","5","6","6","4","4","0","0","0","0"
"11214  :  โรงพยาบาลตาคลี","2,452","2,532","116","116","89","91","323","333","524","525","835","835","620","625","1","1","0","0","4","4","1","1","0","0","1","1"
"11215  :  โรงพยาบาลท่าตะโก","1,293","1,306","346","349","270","270","128","128","4","4","8","8","306","306","224","226","2","2","6","6","3","3","1","1","3","3"
"11216  :  โรงพยาบาลไพศาลี","618","747","325","327","182","182","110","110","71","71","42","42","6","6","0","0","0","0","7","7","1","1","0","0","1","1"
"11217  :  โรงพยาบาลพยุหะคีรี","514","515","80","80","119","119","149","149","26","26","62","62","72","72","0","0","0","0","7","7","0","0","0","0","0","0"
"11218  :  โรงพยาบาลลาดยาว","543","563","146","146","54","54","114","114","125","125","103","103","17","17","3","3","0","0","0","0","0","0","1","1","0","0"
"11219  :  โรงพยาบาลตากฟ้า","1,520","1,649","0","0","304","349","367","367","371","371","382","382","167","167","9","9","1","1","1","1","0","0","2","2","0","0"
"11220  :  โรงพยาบาลแม่วงก์","578","586","185","186","8","8","5","5","112","112","209","210","47","47","0","0","0","0","8","9","5","5","2","2","2","2"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","1,101","1,112","4","4","3","3","551","553","484","484","63","63","5","5","0","0","0","0","0","0","0","0","0","0","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","21","24","3","3","5","5","2","2","2","2","2","2","2","2","0","0","0","0","5","6","0","0","1","1","1","1"
"11221  :  โรงพยาบาลทัพทัน","231","273","0","0","5","5","1","1","39","39","28","28","1","1","1","1","0","0","119","121","4","4","60","60","13","13"
"11222  :  โรงพยาบาลสว่างอารมณ์","596","609","3","3","10","10","297","297","7","7","78","78","67","69","17","17","5","5","85","85","27","27","6","6","5","5"
"11223  :  โรงพยาบาลหนองฉาง","981","993","354","354","230","231","49","50","7","7","134","134","144","144","48","48","3","3","10","10","4","4","4","4","4","4"
"11224  :  โรงพยาบาลหนองขาหย่าง","191","191","1","1","96","96","47","47","35","35","2","2","2","2","4","4","1","1","0","0","0","0","2","2","1","1"
"11225  :  โรงพยาบาลบ้านไร่","1,059","1,259","131","131","91","91","292","297","324","335","146","149","74","74","27","27","14","14","34","35","86","86","9","9","11","11"
"11226  :  โรงพยาบาลลานสัก","861","882","236","239","210","210","47","47","56","56","71","72","35","35","1","1","0","0","5","5","207","208","2","2","7","7"
"11227  :  โรงพยาบาลห้วยคต","227","232","4","4","10","10","6","6","111","111","6","6","12","12","3","3","12","12","54","54","3","3","0","0","11","11"
"10721  :  โรงพยาบาลกำแพงเพชร","9","10","3","3","2","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","1","1","2","2","0","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","605","633","8","13","10","17","140","141","300","302","148","156","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"11229  :  โรงพยาบาลไทรงาม","278","302","0","0","10","10","96","96","32","32","0","0","0","0","0","0","0","0","24","24","140","140","0","0","0","0"
"11230  :  โรงพยาบาลคลองลาน","1,374","1,379","1","1","2","2","82","82","267","268","223","223","369","370","2","2","0","0","126","126","305","305","0","0","0","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","2,724","2,878","16","16","23","23","30","30","63","63","1,151","1,151","1,442","1,443","52","52","3","3","67","67","30","30","0","0","0","0"
"11232  :  โรงพยาบาลคลองขลุง","674","1,004","3","3","71","72","217","225","316","316","241","243","117","117","1","1","3","3","21","21","1","1","2","2","0","0"
"11233  :  โรงพยาบาลพรานกระต่าย","1,248","1,253","104","104","169","169","166","166","329","329","231","231","250","250","3","3","0","0","0","0","0","0","0","0","1","1"
"11234  :  โรงพยาบาลลานกระบือ","455","510","24","24","72","72","10","10","7","7","6","6","110","110","69","69","5","5","10","10","183","183","9","9","5","5"
"11235  :  โรงพยาบาลทรายทองวัฒนา","367","407","25","25","4","4","24","26","171","181","2","2","47","47","6","6","19","19","84","84","2","2","0","0","11","11"
"11236  :  โรงพยาบาลปางศิลาทอง","526","526","0","0","0","0","1","1","93","93","189","189","164","164","0","0","1","1","67","67","3","3","6","6","2","2"
"14135  :  โรงพยาบาลบึงสามัคคี","377","385","11","11","5","5","10","10","135","135","83","83","120","120","0","0","3","3","5","5","4","4","4","4","5","5"
"28010  :  โรงพยาบาลโกสัมพีนคร","25","25","3","3","1","1","0","0","2","2","0","0","16","16","1","1","0","0","2","2","0","0","0","0","0","0"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","3,549","4,281","203","209","65","68","150","153","480","482","1,694","1,706","258","263","457","459","557","563","225","225","149","149","3","3","1","1"
"10723  :  โรงพยาบาลแม่สอด","522","527","4","4","6","6","5","5","443","444","3","3","7","7","16","16","17","17","15","15","2","2","1","1","7","7"
"11238  :  โรงพยาบาลบ้านตาก","284","292","6","6","7","7","55","55","4","4","45","46","95","95","65","65","4","4","2","2","3","3","4","4","1","1"
"11239  :  โรงพยาบาลสามเงา","513","582","1","1","16","16","62","63","20","20","5","5","89","89","68","68","37","37","133","133","26","26","73","73","49","51"
"11240  :  โรงพยาบาลแม่ระมาด","199","223","17","17","14","14","22","22","8","8","8","8","37","37","30","30","6","6","15","15","1","1","65","65","0","0"
"11241  :  โรงพยาบาลท่าสองยาง","305","353","80","80","3","3","1","1","24","24","3","3","58","58","100","100","17","17","3","3","62","62","1","1","1","1"
"11242  :  โรงพยาบาลพบพระ","607","609","33","33","11","11","526","527","28","28","1","1","0","0","2","2","0","0","0","0","7","7","0","0","0","0"
"11243  :  โรงพยาบาลอุ้มผาง","2,833","2,891","19","19","63","63","192","192","224","225","78","79","433","433","597","597","512","516","328","331","118","119","301","302","15","15"
"27443  :  โรงพยาบาลวังเจ้า","383","444","3","3","0","0","4","4","86","86","0","0","7","8","227","227","1","1","1","1","109","109","1","1","4","4"
"10724  :  โรงพยาบาลสุโขทัย","695","726","25","25","5","5","3","3","0","0","225","225","270","274","136","136","3","3","8","8","39","39","6","6","2","2"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","354","361","52","52","45","45","22","22","95","95","113","113","21","21","3","3","0","0","3","3","0","0","0","0","5","7"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","681","694","80","80","7","7","248","248","178","178","137","137","8","8","7","7","11","11","7","7","2","3","5","5","3","3"
