"โรงพยาบาล","รวม","2564","2565"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"40745  :  โรงพยาบาลภูกามยาว","8","9","1","1","1","1","2","2","0","0","2","2","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","43","44","1","1","7","7","6","6","11","11","9","9","6","6","4","4","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","3,546","3,649","851","854","857","858","893","894","337","337","406","408","256","256","42","42","0","0","0","0","0","0","0","0","0","0"
"11189  :  โรงพยาบาลเทิง","1,358","1,362","2","2","0","0","457","457","393","394","201","201","308","308","0","0","0","0","0","0","0","0","0","0","0","0"
"11190  :  โรงพยาบาลพาน","265","266","0","0","5","5","5","5","218","218","27","27","11","11","0","0","0","0","0","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","13","13","0","0","2","2","0","0","0","0","2","2","1","1","2","2","6","6","0","0","0","0","0","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","43","47","6","6","3","3","7","7","7","7","9","9","8","8","7","7","0","0","0","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","1,829","1,867","1","1","6","6","141","141","6","6","227","228","867","890","592","595","0","0","0","0","0","0","0","0","0","0"
"11194  :  โรงพยาบาลแม่สาย","1,097","1,125","20","20","22","22","122","122","634","636","0","0","301","301","24","24","0","0","0","0","0","0","0","0","0","0"
"11195  :  โรงพยาบาลแม่สรวย","3,035","3,065","10","10","362","363","484","484","376","376","629","630","1,137","1,137","56","56","9","9","0","0","0","0","0","0","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","159","160","90","90","16","16","11","11","27","27","8","8","0","0","8","8","0","0","0","0","0","0","0","0","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","786","788","0","0","3","3","2","2","0","0","781","781","0","0","2","2","0","0","0","0","0","0","0","0","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","1,254","1,304","89","89","390","390","229","263","174","174","292","293","67","69","18","18","8","8","0","0","0","0","0","0","0","0"
"11199  :  โรงพยาบาลขุนตาล","491","499","13","14","135","136","81","81","139","139","32","32","96","96","1","1","0","0","0","0","0","0","0","0","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","1,879","1,898","558","559","457","459","179","179","155","155","278","278","241","241","16","16","11","11","0","0","0","0","0","0","0","0"
"11201  :  โรงพยาบาลแม่ลาว","55","57","15","15","19","19","4","4","6","6","1","1","7","7","5","5","0","0","0","0","0","0","0","0","0","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","1,069","1,074","1","1","2","2","4","4","564","564","404","404","97","97","2","2","0","0","0","0","0","0","0","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","63","64","9","9","11","11","2","2","13","13","12","12","8","8","9","9","0","0","0","0","0","0","0","0","0","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","323","336","1","1","1","1","31","31","36","36","183","183","63","63","21","21","0","0","0","0","0","0","0","0","0","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","15","15","6","6","1","1","1","1","1","1","2","2","1","1","3","3","0","0","0","0","0","0","0","0","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","11","11","1","1","1","1","1","1","1","1","1","1","3","3","3","3","0","0","0","0","0","0","0","0","0","0"
"11203  :  โรงพยาบาลขุนยวม","41","46","4","4","6","6","7","7","5","5","8","8","8","8","4","4","4","4","0","0","0","0","0","0","0","0"
"11204  :  โรงพยาบาลปาย","13","13","1","1","3","3","6","6","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","14","15","3","3","1","1","2","2","2","2","1","1","4","4","2","2","0","0","0","0","0","0","0","0","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","41","41","8","8","3","3","2","2","11","11","7","7","1","1","6","6","3","3","0","0","0","0","0","0","0","0"
"11207  :  โรงพยาบาลสบเมย","18","18","0","0","1","1","0","0","2","2","7","7","2","2","2","2","4","4","0","0","0","0","0","0","0","0"
"11208  :  โรงพยาบาลปางมะผ้า","679","690","5","5","6","6","63","63","117","117","86","86","387","387","2","2","10","10","14","14","0","0","0","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","127","156","21","21","29","29","18","18","24","24","23","23","19","19","22","22","0","0","0","0","0","0","0","0","0","0"
"11209  :  โรงพยาบาลโกรกพระ","75","78","1","1","2","2","1","1","0","0","1","1","70","71","2","2","0","0","0","0","0","0","0","0","0","0"
"11210  :  โรงพยาบาลชุมแสง","15","15","0","0","3","3","4","4","2","2","1","1","4","4","0","0","1","1","0","0","0","0","0","0","0","0"
"11211  :  โรงพยาบาลหนองบัว","53","55","6","6","11","11","13","13","11","11","10","10","0","0","3","3","1","1","0","0","0","0","0","0","0","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","37","39","3","3","7","7","6","6","6","6","4","4","3","3","3","3","7","7","0","0","0","0","0","0","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","31","33","6","6","5","6","12","12","3","3","3","3","2","2","0","0","1","1","0","0","0","0","0","0","0","0"
"11214  :  โรงพยาบาลตาคลี","180","189","2","2","9","9","14","14","11","11","3","3","80","80","37","38","31","32","0","0","0","0","0","0","0","0"
"11215  :  โรงพยาบาลท่าตะโก","508","512","5","5","6","6","0","0","148","148","300","300","6","6","3","3","43","44","0","0","0","0","0","0","0","0"
"11216  :  โรงพยาบาลไพศาลี","36","37","2","2","0","0","2","2","8","8","10","11","6","6","5","5","3","3","0","0","0","0","0","0","0","0"
"11217  :  โรงพยาบาลพยุหะคีรี","17","17","0","0","0","0","0","0","2","2","4","4","2","2","9","9","0","0","0","0","0","0","0","0","0","0"
"11218  :  โรงพยาบาลลาดยาว","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11219  :  โรงพยาบาลตากฟ้า","1,461","1,529","1","1","1","1","1","1","223","223","379","379","475","499","292","293","132","132","0","0","0","0","0","0","0","0"
"11220  :  โรงพยาบาลแม่วงก์","30","31","3","3","5","5","8","9","3","3","7","7","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","11","11","5","5","1","1","0","0","2","2","1","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","8","8","2","2","0","0","2","2","0","0","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0"
"11221  :  โรงพยาบาลทัพทัน","104","104","2","2","4","4","88","88","3","3","2","2","1","1","2","2","2","2","0","0","0","0","0","0","0","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","74","77","6","6","9","9","8","8","6","6","13","13","19","19","5","5","11","11","0","0","0","0","0","0","0","0"
"11223  :  โรงพยาบาลหนองฉาง","234","236","8","8","9","9","19","19","119","119","67","67","8","8","5","5","1","1","0","0","0","0","0","0","0","0"
"11224  :  โรงพยาบาลหนองขาหย่าง","198","238","6","6","10","10","42","42","45","57","50","51","67","67","3","3","2","2","0","0","0","0","0","0","0","0"
"11225  :  โรงพยาบาลบ้านไร่","570","627","24","24","140","140","155","156","124","126","101","102","14","14","40","40","25","25","0","0","0","0","0","0","0","0"
"11226  :  โรงพยาบาลลานสัก","601","627","16","16","4","4","3","3","16","16","364","365","182","183","6","6","34","34","0","0","0","0","0","0","0","0"
"11227  :  โรงพยาบาลห้วยคต","65","65","11","11","10","10","5","5","7","7","10","10","7","7","3","3","12","12","0","0","0","0","0","0","0","0"
"10721  :  โรงพยาบาลกำแพงเพชร","26","28","3","3","2","2","4","4","3","3","1","1","9","9","3","3","3","3","0","0","0","0","0","0","0","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","765","811","16","19","3","3","17","17","13","13","122","122","349","367","127","127","143","143","0","0","0","0","0","0","0","0"
"11229  :  โรงพยาบาลไทรงาม","160","160","0","0","0","0","0","0","0","0","0","0","160","160","0","0","0","0","0","0","0","0","0","0","0","0"
"11230  :  โรงพยาบาลคลองลาน","1,491","1,545","0","0","305","307","395","422","350","350","227","237","123","123","105","105","1","1","0","0","0","0","0","0","0","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","2,083","2,105","3","3","555","557","681","681","590","591","240","241","17","17","6","6","9","9","0","0","0","0","0","0","0","0"
"11232  :  โรงพยาบาลคลองขลุง","32","33","1","1","3","3","0","0","2","2","1","1","4","4","22","22","0","0","0","0","0","0","0","0","0","0"
"11233  :  โรงพยาบาลพรานกระต่าย","630","631","1","1","0","0","142","142","322","323","164","164","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"11234  :  โรงพยาบาลลานกระบือ","3,217","3,243","16","16","594","600","1,369","1,369","926","931","276","276","6","6","3","3","9","9","33","33","0","0","0","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","441","482","8","8","1","1","6","6","153","157","203","204","74","74","28","29","3","3","0","0","0","0","0","0","0","0"
"11236  :  โรงพยาบาลปางศิลาทอง","482","483","4","4","175","176","155","155","146","146","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
"14135  :  โรงพยาบาลบึงสามัคคี","45","46","19","19","4","4","10","10","0","0","3","3","5","5","5","5","0","0","0","0","0","0","0","0","0","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","36","40","2","2","5","5","0","0","6","6","7","7","7","7","6","6","7","7","0","0","0","0","0","0","0","0"
