"โรงพยาบาล","รวม","2562","2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11169  :  โรงพยาบาลสูงเม่น","244","246","1","1","6","6","7","7","228","228","1","1","2","2","0","0","0","0","1","1","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","1,176","1,218","3","3","48","49","2","2","18","18","20","20","3","3","0","0","0","0","5","5","1","1","1,113","1,115","2","2"
"11171  :  โรงพยาบาลวังชิ้น","692","718","3","3","3","3","1","1","152","153","121","125","301","301","33","33","81","86","5","5","2","2","3","3","3","3"
"11172  :  โรงพยาบาลหนองม่วงไข่","506","510","4","4","0","0","9","9","5","5","315","317","169","169","0","0","0","0","0","0","3","3","2","2","1","1"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","977","1,033","2","2","204","204","309","310","186","186","43","43","8","8","0","0","0","0","1","1","37","37","200","200","42","42"
"10716  :  โรงพยาบาลน่าน","1,506","1,804","71","71","85","86","62","62","970","982","317","320","34","34","16","16","28","28","83","83","50","50","43","43","29","29"
"11173  :  โรงพยาบาลแม่จริม","781","1,311","6","6","5","5","2","2","316","317","323","323","0","0","3","3","0","0","0","0","1","1","111","111","543","543"
"11174  :  โรงพยาบาลบ้านหลวง","708","745","31","32","34","34","71","71","65","65","78","78","446","449","0","0","0","0","0","0","0","0","8","8","8","8"
"11175  :  โรงพยาบาลนาน้อย","227","245","11","11","36","37","64","67","68","68","25","25","4","4","0","0","8","8","8","8","3","3","4","4","9","10"
"11176  :  โรงพยาบาลท่าวังผา","315","320","1","1","0","0","2","2","0","0","190","190","117","117","0","0","0","0","2","2","1","1","3","3","4","4"
"11177  :  โรงพยาบาลเวียงสา","662","713","78","83","116","117","64","64","111","112","184","184","149","151","0","0","0","0","0","0","1","1","0","0","1","1"
"11178  :  โรงพยาบาลทุ่งช้าง","217","229","1","1","178","178","32","32","1","1","1","1","0","0","0","0","0","0","0","0","0","0","3","3","13","13"
"11179  :  โรงพยาบาลเชียงกลาง","1,070","1,088","7","8","18","18","16","16","53","53","36","37","0","0","20","20","0","0","230","230","234","234","248","248","224","224"
"11180  :  โรงพยาบาลนาหมื่น","194","198","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","45","46","138","139","11","11"
"11181  :  โรงพยาบาลสันติสุข","797","842","76","76","21","22","47","47","5","5","2","2","4","4","2","2","0","0","0","0","285","286","396","397","1","1"
"11182  :  โรงพยาบาลบ่อเกลือ","158","172","0","0","18","18","2","2","7","7","103","103","3","3","0","0","0","0","0","0","28","28","8","8","3","3"
"11183  :  โรงพยาบาลสองแคว","162","203","9","9","3","3","71","71","6","6","37","37","10","10","0","0","1","1","0","0","5","5","59","59","2","2"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","568","625","43","45","15","15","19","19","14","14","16","16","8","8","6","6","4","4","11","11","6","6","4","4","476","477"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","152","153","0","0","0","0","0","0","15","15","6","6","0","0","0","0","0","0","1","1","1","1","91","91","39","39"
"25017  :  โรงพยาบาลภูเพียง","282","304","39","40","73","73","97","97","75","76","3","3","1","1","0","0","1","1","0","0","0","0","4","4","9","9"
"10717  :  โรงพยาบาลพะเยา","3,378","3,381","0","0","1","1","41","41","2,446","2,446","419","419","469","470","0","0","0","0","2","2","0","0","1","1","1","1"
"10718  :  โรงพยาบาลเชียงคำ","170","170","6","6","139","139","3","3","2","2","1","1","0","0","0","0","0","0","1","1","0","0","3","3","15","15"
"11184  :  โรงพยาบาลจุน","1,129","1,281","6","6","218","218","67","67","4","4","0","0","2","2","0","0","0","0","3","3","2","2","780","784","193","195"
"11185  :  โรงพยาบาลเชียงม่วน","453","574","28","35","44","46","47","48","20","20","14","14","20","20","8","8","10","10","19","19","18","18","257","257","79","79"
"11186  :  โรงพยาบาลดอกคำใต้","446","467","44","45","59","59","75","75","83","83","10","10","12","12","0","0","3","3","5","5","3","3","5","5","167","167"
"11187  :  โรงพยาบาลปง","387","406","14","14","33","33","246","247","63","63","12","12","0","0","0","0","1","1","7","7","3","3","23","23","3","3"
"11188  :  โรงพยาบาลแม่ใจ","849","970","14","14","465","467","180","181","127","127","0","0","0","0","0","0","0","0","0","0","0","0","71","71","110","110"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","85","85","0","0","13","13","8","8","1","1","0","0","0","0","0","0","0","0","0","0","0","0","63","63","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","2,457","2,648","224","227","85","85","198","198","76","76","63","63","34","34","1","1","3","3","42","42","38","38","442","442","1,434","1,439"
"11189  :  โรงพยาบาลเทิง","2,956","3,143","11","11","118","118","121","121","263","264","415","416","712","712","142","142","6","6","6","6","131","132","561","563","652","652"
"11190  :  โรงพยาบาลพาน","431","431","183","183","52","52","0","0","0","0","56","56","14","14","108","108","16","16","0","0","0","0","1","1","1","1"
"11191  :  โรงพยาบาลป่าแดด","255","273","30","31","50","50","2","2","3","4","132","133","6","6","0","0","0","0","1","1","0","0","20","20","26","26"
"11192  :  โรงพยาบาลแม่จัน","412","468","35","36","14","14","14","14","16","18","64","64","19","19","186","186","21","21","32","32","20","20","18","18","26","26"
"11193  :  โรงพยาบาลเชียงแสน","549","586","22","22","13","13","21","21","88","88","64","64","324","331","1","1","10","10","15","15","4","4","9","9","8","8"
"11194  :  โรงพยาบาลแม่สาย","1,870","2,147","97","97","11","11","227","227","234","238","369","371","275","285","10","10","43","44","65","67","10","10","239","240","547","547"
"11195  :  โรงพยาบาลแม่สรวย","3,097","3,703","23","23","399","404","540","540","546","546","236","236","53","53","0","0","11","11","27","27","18","18","1,269","1,277","563","568"
"11196  :  โรงพยาบาลเวียงป่าเป้า","696","718","9","9","7","7","114","115","30","31","101","101","129","129","0","0","2","2","16","16","13","13","294","295","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","485","496","8","8","119","119","48","48","43","43","242","243","3","3","0","0","0","0","4","4","5","5","19","19","4","4"
"11198  :  โรงพยาบาลเวียงแก่น","385","434","29","29","19","19","20","20","79","84","62","64","87","87","0","0","30","30","14","14","11","11","33","37","37","39"
"11199  :  โรงพยาบาลขุนตาล","668","720","218","219","281","292","150","150","3","3","1","1","51","51","0","0","2","2","0","0","0","0","0","0","2","2"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","1,068","1,093","139","146","146","153","102","102","87","88","110","110","297","298","146","146","8","8","16","16","3","3","1","1","22","22"
"11201  :  โรงพยาบาลแม่ลาว","535","555","2","2","2","2","9","10","61","63","32","32","111","112","0","0","1","1","7","7","10","10","101","102","214","214"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","1,300","1,788","36","36","34","35","15","15","103","104","680","690","212","214","1","1","2","2","8","8","354","354","322","324","5","5"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","2,104","2,187","9","9","9","9","391","395","14","14","234","237","222","222","2","2","10","10","10","10","5","5","310","310","962","964"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","790","833","35","35","195","195","219","223","10","10","197","197","128","129","27","27","1","1","4","4","3","3","1","1","8","8"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","947","1,004","14","16","0","0","4","4","9","9","10","11","8","9","2","2","5","5","9","9","263","263","287","292","384","384"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","1,112","1,116","2","2","1","1","1","1","63","63","877","878","168","168","0","0","0","0","2","2","0","0","0","0","1","1"
"11203  :  โรงพยาบาลขุนยวม","713","810","17","17","13","13","67","67","114","115","38","38","188","188","173","173","30","33","26","26","49","50","89","89","1","1"
"11204  :  โรงพยาบาลปาย","45","45","5","5","1","1","1","1","34","34","1","1","0","0","0","0","0","0","1","1","2","2","0","0","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","357","370","3","3","35","35","71","71","61","61","32","32","4","4","1","1","0","0","3","3","4","4","2","2","152","154"
"11206  :  โรงพยาบาลแม่ลาน้อย","381","448","7","7","0","0","1","1","6","6","6","6","52","52","12","12","3","3","20","20","11","11","112","112","218","218"
"11207  :  โรงพยาบาลสบเมย","228","256","5","5","4","6","5","6","4","7","1","1","0","0","2","2","9","9","3","3","3","3","126","126","88","88"
"11208  :  โรงพยาบาลปางมะผ้า","76","86","2","2","7","7","23","23","6","6","5","5","9","9","15","15","1","1","3","3","0","0","10","11","4","4"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","658","779","74","74","60","60","188","191","258","258","52","52","26","26","5","5","10","10","30","30","24","24","18","18","31","31"
"11209  :  โรงพยาบาลโกรกพระ","800","802","2","2","105","105","353","354","161","161","168","168","5","5","0","0","0","0","0","0","1","1","3","3","3","3"
"11210  :  โรงพยาบาลชุมแสง","377","379","13","14","140","140","108","108","6","6","5","5","2","2","0","0","0","0","1","1","1","1","53","53","49","49"
