"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"11178  :  โรงพยาบาลทุ่งช้าง","73","73","100.00","48","65.75","78","76","97.44","46","60.53","75","66","88.00","41","62.12","77","78","101.30","41","52.56"
"11179  :  โรงพยาบาลเชียงกลาง","74","16","21.62","10","62.50","76","23","30.26","11","47.83","76","29","38.16","18","62.07","72","31","43.06","12","38.71"
"11180  :  โรงพยาบาลนาหมื่น","75","72","96.00","46","63.89","70","69","98.57","52","75.36","70","65","92.86","51","78.46","69","66","95.65","45","68.18"
"11181  :  โรงพยาบาลสันติสุข","97","92","94.85","59","64.13","103","102","99.03","70","68.63","107","103","96.26","67","65.05","107","108","100.93","68","62.96"
"11182  :  โรงพยาบาลบ่อเกลือ","63","58","92.06","21","36.21","68","69","101.47","36","52.17","65","57","87.69","27","47.37","67","63","94.03","43","68.25"
"11183  :  โรงพยาบาลสองแคว","54","32","59.26","18","56.25","57","13","22.81","3","23.08","60","27","45.00","17","62.96","58","14","24.14","4","28.57"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","103","92","89.32","57","61.96","103","95","92.23","55","57.89","103","86","83.50","63","73.26","98","95","96.94","63","66.32"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","2","1","50.00","1","100.00","2","0","0.00","0","0.00","2","0","0.00","0","0.00","2","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","31","28","90.32","17","60.71","30","28","93.33","18","64.29","29","28","96.55","14","50.00","30","27","90.00","13","48.15"
"25017  :  โรงพยาบาลภูเพียง","25","7","28.00","2","28.57","26","7","26.92","4","57.14","25","4","16.00","2","50.00","25","3","12.00","1","33.33"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","132","124","93.94","71","57.26","130","130","100.00","78","60.00","133","133","100.00","76","57.14","135","137","101.48","76","55.47"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","72","70","97.22","42","60.00","76","74","97.37","47","63.51","76","74","97.37","60","81.08","71","26","36.62","13","50.00"
"11187  :  โรงพยาบาลปง","61","56","91.80","30","53.57","60","58","96.67","40","68.97","58","59","101.72","36","61.02","56","51","91.07","29","56.86"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","362","36","9.94","30","83.33","371","49","13.21","37","75.51","355","23","6.48","13","56.52","335","45","13.43","29","64.44"
"11189  :  โรงพยาบาลเทิง","182","78","42.86","38","48.72","182","144","79.12","62","43.06","181","39","21.55","13","33.33","175","75","42.86","36","48.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","25","23","92.00","12","52.17","22","23","104.55","17","73.91","24","21","87.50","14","66.67","26","24","92.31","18","75.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","92","71","77.17","25","35.21","94","42","44.68","19","45.24","92","26","28.26","9","34.62","91","45","49.45","13","28.89"
"11194  :  โรงพยาบาลแม่สาย","549","274","49.91","157","57.30","534","428","80.15","247","57.71","530","218","41.13","154","70.64","514","6","1.17","4","66.67"
"11195  :  โรงพยาบาลแม่สรวย","104","91","87.50","43","47.25","106","103","97.17","65","63.11","109","105","96.33","71","67.62","107","105","98.13","63","60.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","252","150","59.52","64","42.67","260","146","56.15","79","54.11","264","104","39.39","51","49.04","274","117","42.70","61","52.14"
"11197  :  โรงพยาบาลพญาเม็งราย","80","64","80.00","35","54.69","77","59","76.62","34","57.63","75","55","73.33","31","56.36","69","65","94.20","43","66.15"
"11198  :  โรงพยาบาลเวียงแก่น","320","297","92.81","172","57.91","310","311","100.32","182","58.52","308","293","95.13","174","59.39","295","284","96.27","175","61.62"
"11199  :  โรงพยาบาลขุนตาล","109","104","95.41","55","52.88","102","105","102.94","61","58.10","102","87","85.29","42","48.28","106","87","82.08","56","64.37"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","225","141","62.67","69","48.94","222","159","71.62","77","48.43","224","103","45.98","51","49.51","207","127","61.35","70","55.12"
"11201  :  โรงพยาบาลแม่ลาว","50","45","90.00","17","37.78","50","37","74.00","19","51.35","53","24","45.28","16","66.67","51","41","80.39","21","51.22"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","116","104","89.66","60","57.69","104","107","102.88","73","68.22","104","93","89.42","52","55.91","102","60","58.82","37","61.67"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","352","322","91.48","135","41.93","352","350","99.43","153","43.71","343","338","98.54","149","44.08","338","319","94.38","126","39.50"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","58","43","74.14","18","41.86","57","40","70.18","20","50.00","61","27","44.26","18","66.67","58","25","43.10","12","48.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","12","9","75.00","4","44.44","15","15","100.00","10","66.67","14","12","85.71","8","66.67","13","13","100.00","8","61.54"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","110","92","83.64","39","42.39","110","70","63.64","27","38.57","114","42","36.84","20","47.62","111","85","76.58","42","49.41"
"11203  :  โรงพยาบาลขุนยวม","147","132","89.80","85","64.39","147","136","92.52","76","55.88","143","137","95.80","75","54.74","142","139","97.89","78","56.12"
"11204  :  โรงพยาบาลปาย","233","188","80.69","120","63.83","234","133","56.84","72","54.14","212","63","29.72","31","49.21","209","155","74.16","96","61.94"
"11205  :  โรงพยาบาลแม่สะเรียง","226","211","93.36","111","52.61","229","113","49.34","61","53.98","222","206","92.79","110","53.40","214","107","50.00","65","60.75"
"11206  :  โรงพยาบาลแม่ลาน้อย","155","144","92.90","71","49.31","157","142","90.45","88","61.97","160","69","43.13","41","59.42","156","146","93.59","86","58.90"
"11207  :  โรงพยาบาลสบเมย","85","75","88.24","42","56.00","85","82","96.47","47","57.32","78","76","97.44","43","56.58","78","63","80.77","35","55.56"
"11208  :  โรงพยาบาลปางมะผ้า","134","132","98.51","57","43.18","136","130","95.59","65","50.00","139","134","96.40","56","41.79","127","117","92.13","63","53.85"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","132","100","75.76","53","53.00","125","124","99.20","78","62.90","117","96","82.05","57","59.38","106","100","94.34","67","67.00"
"11210  :  โรงพยาบาลชุมแสง","85","67","78.82","52","77.61","81","79","97.53","61","77.22","80","75","93.75","58","77.33","80","38","47.50","28","73.68"
"11211  :  โรงพยาบาลหนองบัว","121","113","93.39","56","49.56","118","121","102.54","64","52.89","114","78","68.42","42","53.85","111","109","98.20","55","50.46"
"11212  :  โรงพยาบาลบรรพตพิสัย","76","69","90.79","51","73.91","74","74","100.00","51","68.92","78","76","97.44","51","67.11","76","69","90.79","43","62.32"
"11213  :  โรงพยาบาลเก้าเลี้ยว","117","114","97.44","108","94.74","116","116","100.00","88","75.86","115","116","100.87","100","86.21","110","110","100.00","90","81.82"
"11214  :  โรงพยาบาลตาคลี","232","204","87.93","148","72.55","233","228","97.85","139","60.96","229","216","94.32","151","69.91","224","219","97.77","177","80.82"
"11215  :  โรงพยาบาลท่าตะโก","144","139","96.53","89","64.03","146","123","84.25","70","56.91","150","124","82.67","69","55.65","156","95","60.90","61","64.21"
"11216  :  โรงพยาบาลไพศาลี","196","182","92.86","139","76.37","196","190","96.94","126","66.32","209","142","67.94","82","57.75","209","75","35.89","33","44.00"
"11217  :  โรงพยาบาลพยุหะคีรี","124","26","20.97","14","53.85","124","121","97.58","89","73.55","124","33","26.61","15","45.45","133","33","24.81","24","72.73"
"11218  :  โรงพยาบาลลาดยาว","103","47","45.63","26","55.32","97","95","97.94","47","49.47","93","92","98.92","44","47.83","92","92","100.00","46","50.00"
"11219  :  โรงพยาบาลตากฟ้า","131","125","95.42","68","54.40","129","119","92.25","79","66.39","127","117","92.13","77","65.81","121","122","100.83","95","77.87"
"11220  :  โรงพยาบาลแม่วงก์","90","85","94.44","50","58.82","88","87","98.86","56","64.37","88","84","95.45","57","67.86","88","86","97.73","61","70.93"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","23","15","65.22","9","60.00","22","14","63.64","7","50.00","21","8","38.10","8","100.00","18","9","50.00","7","77.78"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","2","0","0.00","0","0.00","1","0","0.00","0","0.00","1","0","0.00","0","0.00","1","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
