"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11065  :  โรงพยาบาลพนมไพร","54","0","0.00","2","0","0.00","34","0","0.00","18","0","0.00","10","0","0.00","0","0","0.00","5","0","0.00","5","0","0.00","15","0","0.00","2","0","0.00","9","0","0.00","4","0","0.00","12","0","0.00","0","0","0.00","11","0","0.00","1","0","0.00","17","0","0.00","0","0","0.00","9","0","0.00","8","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","357","4","1.12","28","0","0.00","316","4","1.27","24","0","0.00","99","2","2.02","11","0","0.00","86","2","2.33","7","0","0.00","106","2","1.89","6","0","0.00","95","2","2.11","6","0","0.00","91","0","0.00","4","0","0.00","84","0","0.00","4","0","0.00","61","0","0.00","7","0","0.00","51","0","0.00","7","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","18","0","0.00","0","0","0.00","10","0","0.00","8","0","0.00","7","0","0.00","0","0","0.00","3","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","29","1","3.45","4","1","25.00","7","1","14.29","23","0","0.00","6","0","0.00","1","0","0.00","2","0","0.00","5","0","0.00","8","1","12.50","1","1","100.00","5","1","20.00","4","0","0.00","7","0","0.00","2","0","0.00","0","0","0.00","6","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","15","0","0.00","0","0","0.00","12","0","0.00","3","0","0.00","5","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","162","0","0.00","7","0","0.00","140","0","0.00","17","0","0.00","45","0","0.00","1","0","0.00","41","0","0.00","3","0","0.00","49","0","0.00","3","0","0.00","39","0","0.00","9","0","0.00","37","0","0.00","3","0","0.00","31","0","0.00","3","0","0.00","31","0","0.00","0","0","0.00","29","0","0.00","2","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","39","0","0.00","1","0","0.00","5","0","0.00","35","0","0.00","9","0","0.00","0","0","0.00","2","0","0.00","7","0","0.00","17","0","0.00","1","0","0.00","2","0","0.00","16","0","0.00","8","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","34","0","0.00","3","0","0.00","27","0","0.00","18","0","0.00","7","0","0.00","1","0","0.00","5","0","0.00","3","0","0.00","10","0","0.00","0","0","0.00","8","0","0.00","5","0","0.00","11","0","0.00","2","0","0.00","9","0","0.00","6","0","0.00","6","0","0.00","0","0","0.00","5","0","0.00","4","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","50","0","0.00","3","0","0.00","21","0","0.00","31","0","0.00","12","0","0.00","0","0","0.00","5","0","0.00","10","0","0.00","22","0","0.00","1","0","0.00","8","0","0.00","13","0","0.00","10","0","0.00","2","0","0.00","5","0","0.00","5","0","0.00","6","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","21","0","0.00","1","0","0.00","19","0","0.00","7","0","0.00","8","0","0.00","0","0","0.00","7","0","0.00","2","0","0.00","6","0","0.00","1","0","0.00","5","0","0.00","3","0","0.00","4","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","44","1","2.27","3","0","0.00","10","1","10.00","39","1","2.56","8","0","0.00","1","0","0.00","2","0","0.00","7","0","0.00","9","1","11.11","0","0","0.00","4","1","25.00","8","1","12.50","14","0","0.00","0","0","0.00","1","0","0.00","14","0","0.00","13","0","0.00","2","0","0.00","3","0","0.00","10","0","0.00"
"11076  :  โรงพยาบาลจังหาร","57","0","0.00","1","0","0.00","26","0","0.00","30","0","0.00","13","0","0.00","0","0","0.00","8","0","0.00","5","0","0.00","11","0","0.00","1","0","0.00","7","0","0.00","3","0","0.00","18","0","0.00","0","0","0.00","9","0","0.00","9","0","0.00","15","0","0.00","0","0","0.00","2","0","0.00","13","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","44","0","0.00","6","0","0.00","32","0","0.00","6","0","0.00","17","0","0.00","2","0","0.00","12","0","0.00","3","0","0.00","14","0","0.00","2","0","0.00","10","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","8","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","23","0","0.00","0","0","0.00","1","0","0.00","22","0","0.00","12","0","0.00","0","0","0.00","1","0","0.00","11","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","19","1","5.26","2","0","0.00","10","0","0.00","11","1","9.09","3","1","33.33","0","0","0.00","2","0","0.00","1","1","100.00","9","0","0.00","1","0","0.00","6","0","0.00","6","0","0.00","7","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","1,518","122","8.04","439","79","18.00","1,029","39","3.79","50","4","8.00","415","43","10.36","124","26","20.97","277","16","5.78","14","1","7.14","415","36","8.67","139","24","17.27","266","11","4.14","10","1","10.00","353","20","5.67","87","16","18.39","254","4","1.57","12","0","0.00","335","23","6.87","89","13","14.61","232","8","3.45","14","2","14.29"
"11077  :  โรงพยาบาลนามน","14","2","14.29","2","1","50.00","4","0","0.00","8","1","12.50","2","1","50.00","2","1","50.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","6","1","16.67","0","0","0.00","0","0","0.00","6","1","16.67"
"11078  :  โรงพยาบาลกมลาไสย","50","1","2.00","6","0","0.00","23","0","0.00","27","1","3.70","13","0","0.00","1","0","0.00","6","0","0.00","6","0","0.00","18","0","0.00","3","0","0.00","8","0","0.00","13","0","0.00","8","0","0.00","0","0","0.00","5","0","0.00","3","0","0.00","11","1","9.09","2","0","0.00","4","0","0.00","5","1","20.00"
"11079  :  โรงพยาบาลร่องคำ","9","0","0.00","2","0","0.00","4","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00"
"11080  :  โรงพยาบาลเขาวง","45","1","2.22","4","0","0.00","25","1","4.00","20","0","0.00","8","0","0.00","1","0","0.00","3","0","0.00","5","0","0.00","10","0","0.00","1","0","0.00","6","0","0.00","5","0","0.00","16","0","0.00","1","0","0.00","10","0","0.00","5","0","0.00","11","1","9.09","1","0","0.00","6","1","16.67","5","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","34","0","0.00","7","0","0.00","11","0","0.00","16","0","0.00","7","0","0.00","0","0","0.00","4","0","0.00","3","0","0.00","12","0","0.00","4","0","0.00","4","0","0.00","4","0","0.00","12","0","0.00","2","0","0.00","2","0","0.00","8","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","25","0","0.00","1","0","0.00","2","0","0.00","23","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","6","0","0.00","0","0","0.00","1","0","0.00","5","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","8","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","6","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","20","1","5.00","6","0","0.00","0","0","0.00","17","1","5.88","9","1","11.11","4","0","0.00","0","0","0.00","6","1","16.67","6","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","27","1","3.70","4","0","0.00","6","0","0.00","17","1","5.88","4","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","11","0","0.00","0","0","0.00","2","0","0.00","9","0","0.00","6","0","0.00","1","0","0.00","2","0","0.00","3","0","0.00","6","1","16.67","1","0","0.00","2","0","0.00","3","1","33.33"
"11086  :  โรงพยาบาลหนองกุงศรี","51","0","0.00","5","0","0.00","21","0","0.00","32","0","0.00","12","0","0.00","2","0","0.00","5","0","0.00","6","0","0.00","10","0","0.00","1","0","0.00","4","0","0.00","7","0","0.00","14","0","0.00","2","0","0.00","5","0","0.00","9","0","0.00","15","0","0.00","0","0","0.00","7","0","0.00","10","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","55","1","1.82","7","0","0.00","23","1","4.35","39","0","0.00","18","0","0.00","2","0","0.00","8","0","0.00","14","0","0.00","16","0","0.00","3","0","0.00","5","0","0.00","12","0","0.00","12","0","0.00","2","0","0.00","5","0","0.00","6","0","0.00","9","1","11.11","0","0","0.00","5","1","20.00","7","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","17","0","0.00","4","0","0.00","7","0","0.00","7","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","5","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","7","0","0.00","1","0","0.00","4","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","148","4","2.70","11","1","9.09","128","3","2.34","9","0","0.00","32","1","3.13","2","0","0.00","29","1","3.45","1","0","0.00","37","0","0.00","2","0","0.00","33","0","0.00","2","0","0.00","34","0","0.00","4","0","0.00","29","0","0.00","1","0","0.00","45","3","6.67","3","1","33.33","37","2","5.41","5","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","20","1","5.00","6","1","16.67","6","0","0.00","8","0","0.00","3","1","33.33","1","1","100.00","0","0","0.00","2","0","0.00","9","0","0.00","2","0","0.00","3","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","7","0","0.00","3","0","0.00","2","0","0.00","2","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","5","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","1,861","150","8.06","527","89","16.89","1,245","58","4.66","89","3","3.37","491","45","9.16","128","27","21.09","339","17","5.01","24","1","4.17","536","34","6.34","181","26","14.36","338","8","2.37","17","0","0.00","429","36","8.39","113","19","16.81","299","16","5.35","17","1","5.88","405","35","8.64","105","17","16.19","269","17","6.32","31","1","3.23"
"11089  :  โรงพยาบาลกุสุมาลย์","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","16","0","0.00","1","0","0.00","0","0","0.00","15","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11092  :  โรงพยาบาลพังโคน","16","1","6.25","4","0","0.00","2","0","0.00","11","1","9.09","4","1","25.00","0","0","0.00","1","0","0.00","4","1","25.00","5","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","6","1","16.67","1","0","0.00","1","0","0.00","4","1","25.00","3","1","33.33","0","0","0.00","0","0","0.00","3","1","33.33","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","222","2","0.90","29","2","6.90","139","0","0.00","54","0","0.00","56","2","3.57","6","2","33.33","43","0","0.00","7","0","0.00","59","0","0.00","11","0","0.00","33","0","0.00","15","0","0.00","48","0","0.00","5","0","0.00","26","0","0.00","17","0","0.00","59","0","0.00","7","0","0.00","37","0","0.00","15","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","50","2","4.00","8","2","25.00","40","0","0.00","2","0","0.00","12","0","0.00","0","0","0.00","12","0","0.00","0","0","0.00","12","1","8.33","2","1","50.00","9","0","0.00","1","0","0.00","10","0","0.00","1","0","0.00","9","0","0.00","0","0","0.00","16","1","6.25","5","1","20.00","10","0","0.00","1","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","77","2","2.60","17","1","5.88","53","1","1.89","11","0","0.00","14","1","7.14","3","0","0.00","11","1","9.09","1","0","0.00","22","0","0.00","5","0","0.00","13","0","0.00","7","0","0.00","18","1","5.56","1","1","100.00","17","0","0.00","0","0","0.00","23","0","0.00","8","0","0.00","12","0","0.00","3","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","32","0","0.00","4","0","0.00","8","0","0.00","21","0","0.00","9","0","0.00","0","0","0.00","4","0","0.00","6","0","0.00","7","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00","6","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","10","0","0.00","3","0","0.00","1","0","0.00","6","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","15","0","0.00","7","0","0.00","1","0","0.00","10","0","0.00","5","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
